item_key,title,abstract,authors,year,item_type,sources,source_queue
WP3DB78B,"From theory to code: the OntoMotoOS LE-MVP, a minimal executable framework for decentralized ethical governance","Ledger Technology (DLT), Consensus Algorithm, Human-Computer Interaction (HCI), Byzantine Fault Tolerance (BFT), AI Safety, AI Ethics, AI Governance, AI / Alignment, Ontology, OntoMotoOS",Yoochul Kim,2025,journalArticle,ssrn,maybe_queue
Y9RT3GUE,Quantifying uncertainty in answers from any language model and enhancing their trustworthiness,"We introduce BSDETECTOR, a method for detecting bad and speculative answers from a pretrained Large Language Model by estimating a numeric confidence score for any output it generated. Our uncertainty quantification technique works for any LLM accessible only via a black-box API, whose training data remains unknown. By expending a bit of extra computation, users of any LLM API can now get the same response as they would ordinarily, as well as a confidence estimate that cautions when not to trust this response. Experiments on both closed and open-form Question-Answer benchmarks reveal that BSDETECTOR more accurately identifies incorrect LLM responses than alternative uncertainty estimation procedures (for both GPT-3 and ChatGPT). By sampling multiple responses from the LLM and considering the one with the highest confidence score, we can additionally obtain more accurate responses from the same LLM, without any extra training steps. In applications involving automated evaluation with LLMs, accounting for our confidence scores leads to more reliable evaluation in both human-in-the-loop and fully-automated settings (across both GPT 3.5 and 4). © 2024 Association for Computational Linguistics.",Chen; Mueller; Ku L.-W.; Martins A.F.T.; Srikumar V.,2024,conferencePaper,,maybe_queue
2AIPVEHN,The latombe test: a rule-of-law framework for ex-ante governance of algorithms,"This position paper advances the position that the Latombe judgment introduces a generally applicable governance framework for any automated decision-making / Independent oversight with enforcement power
4. / Algorithmic Governance, Automated Decision-Making, GDPR, AI Act, Rule of Law, Ex-Ante Assessment, Data Protection, EU Law, Fundamental Rights, Algorithmic",Olaf Nijeboer,2026,journalArticle,ssrn,keep_queue
G683FJHT,Generative AI as a manager of copyrights revolutionizing copyright management in the digital era,"The study examines the viability of incorporating generative AI into copyright trusts, highlighting legal, practical, and ethical considerations / By positioning generative AI as a dynamic and efficient copyright manager, this paper envisions a future where technological advancements address / copyright, Generative AI, GAI, IP, Artificial Intelligence, AI governance",Jeemyung Hong,2025,journalArticle,ssrn,maybe_queue
KNEMNE5W,Social bias in LLM-generated code: benchmark and mitigation,"Large Language Models (LLMs) are increasingly deployed to generate code for human-centered applications where demographic fairness is critical. However, existing evaluations focus almost exclusively on functional correctness, leaving social bias in LLM-generated code largely unexamined. Extending our prior work on Solar, we conduct a comprehensive empirical study using SocialBias-Bench, a benchmark of 343 real-world coding tasks spanning seven demographic dimensions. We evaluate four prominent LLMs and find severe bias across all models, with Code Bias Scores reaching up to 60.58%. We further show that standard prompt-level interventions, such as Chain-of-Thought reasoning and fairness persona assignment, inadvertently amplify bias rather than reduce it. We then investigate whether structured multi-agent software process frameworks can improve fairness, finding that structured pipelines reduce bias when early roles correctly scope what the code should and should not consider. However, adding explicit fairness instructions to all agent roles produces worse outcomes than providing none, suggesting that diffused responsibility goes unaddressed. To address these limitations, we propose the Fairness Monitor Agent (FMA), a modular component that plugs into any existing code generation pipeline without modifying it. FMA analyzes the task description to determine which attributes should be considered or restricted, then detects and corrects violations through an iterative review process, without requiring an executable test suite. Evaluated on all 343 tasks, FMA reduces bias by 65.1% compared to a developer agent alone and improves functional correctness from 75.80% to 83.97%, outperforming all other studied approaches.",Rabbi; Ling; Wang; Yang,2026,preprint,arxiv,keep_queue
AX5GEGUN,Towards human-centric AI regulation: balancing innovation with societal resilience,"With the rapid rise of GPT-5 and the proliferation of agentic AI systems, a comprehensive regulatory framework has become / span>intelligence (AGI) – AI that could surpass human cognitive ability – questions of labor displacement, social resilience, and dual-use risk / AI, Human Centric AI, Policy, AI Regulation, AI Policy, AI Governance, Policy Reccomendations",Nathaniel Nadler; Yug Patel; Aadith Muthukumar; Saahir Vazirani; Anirudh Venkatesan,2025,journalArticle,ssrn,keep_queue
2RI79JPY,Navigating the complexities of ai and digital governance: the 5w1h framework,", sectors, or risk levels), Why regulate (ethics, legal compliance, market failures, or national interests), Who should regulate (industry, government, / The framework is applied to compare the European Union's AI Act with the current US regulatory landscape, revealing the EU's comprehensive, risk-based / AI governance, risk-based regulation, regulatory frameworks, EU AI Act, responsible AI",S. Matthew Liao; Iskandar Haykel; Katherine Cheung; Taylor Matalon,2025,journalArticle,ssrn,keep_queue
S8GX3L4A,AI impact assessment: a policy prototyping experiment,") policy effectiveness; 3) policy costs.The goal was to derive evidence-based recommendations relevant to ongoing policy debates around the future of AI / regulation. / artificial intelligence, artificial intelligence and regulation, AI regulation, artificial intelligence and law, AI law, artificial intelligence governance / , AI governance, risk assessment, impact assessment, policy prototyping, governance, experimental legislation, experimental regulation",Norberto Nuno Gomes de Andrade; Verena Kontschieder,2021,journalArticle,ssrn,keep_queue
PSNKQLI7,Semantic patch learning for vulnerability repair in LLM-generated code authors,"Using 28,000 real vulnerability patches, the model learns transformations for memory bugs, crypto misuse, and authorization bypasses. / This work demonstrates that semantic patch abstraction is a powerful mechanism for improving LLM code security. / semantic patching, automated repair, CVE mining, vulnerability patterns, LLM code correction",Elina Korhonen; Jukka Lehtola; Mikael Saarinen,2026,journalArticle,ssrn,keep_queue
6UKF6TT2,Self-admitted GenAI usage in open-source software,"The widespread adoption of generative AI (GenAI) tools such as GitHub Copilot and ChatGPT is transforming software development. Since generated source code is virtually impossible to distinguish from manually written code, their real-world usage and impact on open-source software development remain poorly understood. In this paper, we introduce the concept of self-admitted GenAI usage, that is, developers explicitly referring to the use of GenAI tools for content creation in software artifacts. Using this concept as a lens to study how GenAI tools are integrated into open-source software projects, we analyze a curated sample of more than 250,000 GitHub repositories, identifying 1,292 such self-admissions across 156 repositories in commit messages, code comments, and project documentation. Using a mixed methods approach, we derive a taxonomy of 32 tasks, 10 content types, and 11 purposes associated with GenAI usage based on 1,292 qualitatively coded mentions. We then analyze 13 documents with policies and usage guidelines for GenAI tools and conduct a developer survey to uncover the ethical, legal, and practical concerns behind them. Our findings reveal that developers actively manage how GenAI is used in their projects, highlighting the need for project-level transparency, attribution, and quality control practices in the new era of AI-assisted software development. Finally, we examine the longitudinal impact of GenAI adoption on code churn in 151 repositories with self-admitted GenAI usage and find no general increase, contradicting popular narratives on the impact of GenAI on software development.",Xiao; Fan; Calefato; Treude; Kula,2025,preprint,coursework,keep_queue
LTAKKQIZ,"Expectation inflation: LLMs, knowledge work and human agency","The rise of generative AI tools like ChatGPT and DeepSeek redefines human agency, prompting debates about credit, control, and accountability in human-AI",Benjamin G. Voyer; Vishal Kapadia,2025,journalArticle,ssrn,keep_queue
PLCQ47PU,Exploring the landscape of AI-generated output: challenges and regulatory insights,"The need for regulation of AI has been voiced by experts and advocates in responsible AI, AI ethics, consumer protection, and cybersecurity since at least / governance.",Nikos Koutras,2026,journalArticle,ssrn,keep_queue
9HPPSFM6,The flaws of policies requiring human oversight of government algorithms,"One mechanism that has become a centerpiece of global efforts to regulate government algorithms is to require human oversight of algorithmic decisions. / In this article, I survey 41 policies that prescribe human oversight of government algorithms and find that they suffer from two significant flaws. / Human oversight; Human in the loop; Algorithmic governance; Automated decision-making; Artificial intelligence; AI regulation&",Ben Green,2021,journalArticle,ssrn,keep_queue
9ZYC2VGV,"An AI-assisted data migration framework for salesforce modernization (a governed, repeatable methodology with query-based validation and automation pipelines)","We also introduce an AI-assisted layer that accelerates mapping and defect triage using semantic matching and human-in-the-loop review, while controlling / risks through provenance capture, audit logging, and conservative deployment patterns informed by AI risk management guidance. / Salesforce Modernization, Data Migration, Governance, Reconciliation, Validation, AI-Assisted Engineering, Public Sector IT",Rohit Tewari,2026,journalArticle,ssrn,maybe_queue
