item_key,title,abstract,authors,year,item_type,sources,source_queue
ZKKBHG9W,Evaluating transparency in artificial intelligence systems with the Z-inspection® process for trustworthy assessment,"As artificial i ntelligence (AI) s ystems b ecome increasingly embedded in socio-technical contexts, ensuring transparency is both a regulatory imperative and a trust-building necessity. This paper addresses the challenge of operationalising transparency achievement and measurement by adapting the ZInspection ${ }^{(R)}$ process. Inspired by software development principles and transparency-related regulatory requirements, it proposes an artefact-based framework comprising four interlinked components: the Stakeholder Transparency Requirements Catalogue, the Transparency Artefact Registry (TAR), a YAML ${ }^{\text{TM}}$ Metadata Schema, and the Transparency Scorecard and Backlog. These components enable a systematic capture, assessment, and benchmarking of transparency artefacts during AI system development. By distinguishing between subject artefacts (e.g., model cards, explainability visualisations) and evaluation artefacts linked to stakeholder-defined $r$ equirements, $t$ he f ramework e nsures traceability, comparability, and contextual relevance. This contribution helps the practical integration of transparency into AI development and governance, offering a r eplicable m odel f or future socio-technical AI systems.",G. Karanxha; P. Ofem,2025,conferencePaper,ieee,keep_queue
ZXLWTKRF,A testing schema for methods and systems of methods,"The schema integrates the algebraic substrate of Annex 0, the local–global organization of Annex I, the operator-compatibility conditions of Annex II, / Formal Methods, Evaluation Theory, Testing Framework, Proof Theory, Natural Deduction, Logic, AI Governance, Conversational Systems, Retrieval-Augmented",Eric Cafritz,2026,journalArticle,ssrn,maybe_queue
KZU83AM6,"Leveraging AI, ML, and gen AI in automotive and financial services: data-driven approaches to insurance, payments, identity protection, and sustainable innovation","broad level, we make policy suggestions for GDPR, Autonomous Vehicles, computer-aided design, Regtech regulatory compliance tech, SME small and medium enterprise / Digital Twins, IoT Design, Wearable Technology, Smart Apparel, AR/VR/MR, Industry 4.0, Reinforcement Learning, Smart U, Big Data Analytics, MotionBI, Responsible / AI, Sustainable Tech, Regtech, Finance 3.0, Gossip-crawling, Data-driven Innovation, Future-of-work",Sneha Singreddy; Pallav Kaulwar; Kishore Challa; Harish Kumar Sriram; Anil Lokesh Gadi,2025,journalArticle,ssrn,maybe_queue
C5JT8M2G,Expert evaluation of ChatGPT performance for risk management process based on ISO 31000 standard,"Consequently, the present study aims to evaluate the performance of ChatGPT for the risk management (RM) process based on ISO 31000 standard using expert / of the application of AI models like ChatGPT in real-world risk scenarios. / ChatGPT, ChatGPT Performance, AI, Risk, Risk management, ISO 31000",M.K.S. Al-Mhdawi; Abroon Qazi; Ammar Alzarrad; Nicholas Dacre; Farzad Rahimian,2023,journalArticle,ssrn,maybe_queue
HLFJPDC4,A roadmap for modern code review: challenges and opportunities,"Over the past decade, modern code review (MCR) has been established as a cornerstone of software quality assurance and a vital channel for knowledge transfer within development teams. However, the manual inspection of increasingly complex systems remains a cognitively demanding and resource-intensive activity, often leading to significant workflow bottlenecks. This paper presents a comprehensive roadmap for the evolution of MCR, consolidating over a decade of research (2013–2025) into a unified taxonomy comprising improvement techniques, which focus on the technical optimization and automation of downstream review tasks, and understanding studies, which investigate the underlying socio-technical mechanisms and empirical phenomena of the review process. By diagnosing the current landscape through a strategic SWOT analysis, we examine the transformative impact of generative AI and identify critical gaps between burgeoning AI capabilities and industrial realities. We envision a future where MCR evolves from a human-driven task into a symbiotic partnership between developers and intelligent systems. Our roadmap charts this course by proposing three pivotal paradigm shifts, Context-Aware Proactivity, Value-Driven Evaluation, and Human-Centric Symbiosis, aiming to guide researchers and practitioners in transforming MCR into an intelligent, inclusive, and strategic asset for the AI-driven future.",Yang; Gao; Guo; Li; Liu,2026,journalArticle,acm,keep_queue
WNHAYFNW,"Generative AI and creative commons licences: the application of share alike obligations to trained models, curated datasets and AI output","These include tracing and establishing copyright-relevant uses during the development phase (training), the interplay of licensing conditions with copyright / Seeking to transpose Share Alike and copyleft approaches to the world of generative AI, the CC community has basically the choice between two policy approaches / Copyright, AI, machine learning, licensing, Creative Commons, Share Alike",Kacper Szkalej; Martin Senftleben,2024,journalArticle,ssrn,maybe_queue
4VVFDBKJ,"Global minds, local governance: AI in international law","patchwork of regulations is inadequate to address AI's global nature and proposes a multi-tiered framework fostering international cooperation on core governance / require sector-specific governance tailored to regional contexts. / Artificial Intelligence Law, AI Governance, Digital Sovereignty, AI Diplomacy, AI Risk Management, Global AI Regulation, AI Legal Challenges, Algorithmic",Cheng-chi (Kirin) Chang,2025,journalArticle,ssrn,maybe_queue
47APD82Z,Lean Tools and Principles and Their Application,,Purdue University,2021,webpage,naimi-book|naimi-references,maybe_queue
7PJFVC48,Ethical challenges in AI recruitment: an organisational learning perspective on bias recognition and mitigation,"The increasing integration of Artificial Intelligence (AI) into recruitment processes has raised critical concerns regarding fairness, bias, and ethical accountability. This study investigates how organisations make sense of, respond to, and learn from the ethical challenges associated with AI-driven recruitment systems. Anchored in Organizational Learning Theory, the research adopts a qualitative, multiple-case study design encompassing four early-adopting firms. Data were collected through 36 semi-structured interviews with key stakeholders and triangulated with internal documents and secondary materials. The analysis reveals distinct organisational learning trajectories. While most cases exhibited single-loop learning, addressing fairness issues through incremental technical adjustments, only a subset engaged in double-loop learning, involving critical reflection on foundational assumptions about merit, bias, and recruitment goals. Defensive reasoning and overreliance on developer assurances often limited ethical reflexivity, whereas participatory governance and stakeholder inclusion facilitated more transformative learning. Theoretically, this study contributes to the literature by extending Organizational Learning Theory to the domain of algorithmic recruitment, highlighting the interplay between perception, reasoning, and adaptive strategies. Practically, the findings underscore the importance of institutional reflexivity and co-creation in fostering equitable AI applications in human resource management. © 2026 Informa UK Limited, trading as Taylor & Francis Group.",Gia Hoang; Truong Quang; Luc; Binh; Akbari,2026,journalArticle,,maybe_queue
ET5U88I7,Interpretability without actionability: mechanistic intervention methods fail to correct clinical triage errors in language models,"Background: Regulatory frameworks for clinical artificial intelligence presume that interpretability supports effective human oversight, but whether mechanistic mechanistic interpretability, language models, clinical artificial intelligence, triage, patient safety, sparse autoencoders, concept bottleneck models",Sanjay Basu; Sadiq Patel; Parth Sheth; Bhairavi Muralidharan; Namrata Elamaran,2026,journalArticle,ssrn,maybe_queue
LMTWZNS9,The ragsdale framework for autonomization: the effort composition model,"redistribution follows a structured Replaceability Ladder, beginning with analytical and rule-based tasks and advancing toward orchestration and bounded enterprise / Organizations, Replaceability Ladder, Supervisory Compression, Orchestration Shift, Organizational Autonomization, Machine-Human Effort Redistribution, AI / Governance, Organizational Maturity Models, Decision Latency, Autonomous Operating Environments, Work Coordination Theory, Structural Readiness, Enterprise",Marc Ragsdale,2026,journalArticle,ssrn,maybe_queue
WLIJKUFD,Beyond fairness metrics: roadblocks and challenges for ethical AI in practice,"Fairness, Algorithmic Bias, Artificial Intelligence, Ethics, AI ALIGNMENT",Eren Kurshan; Victor Storchan; Jiahao Chen,2024,journalArticle,ssrn,maybe_queue
