item_key,title,abstract,authors,year,item_type,sources,source_queue
KSFVQQ79,Twenty-five years of digital governance research (2000–2025): a comprehensive bibliometric and science mapping analysis,"Digital Governance, Data Governance, Algorithmic Accountability, Bibliometric Analysis, Science Mapping, Digital Public Administration",Rouhollah Tavallaei; Mohammad Hossein Shadmanfar; Hamed Jafarpour,2026,journalArticle,ssrn,maybe_queue
ZA7KYBKC,"Agentic AI: transforming education, law, finance, and insurance.","Agentic AI, characterized by autonomous systems powered by large language models (LLMs), machine learning, and multimodal data processing, is revolutionizing / As of October 2025, agentic AI is a leading technology trend, with Gartner projecting the autonomous AI market to reach USD 156 billion by 2034 (Gartner",Suresh Kumar .S,2025,journalArticle,ssrn,maybe_queue
V2E23CQ7,Proving what didn't happen: redefining compliance through cryptographic proofs of absence,"Bias-Blind AI, Compliance Infrastructure, Regulation by Cryptography, Regulatory Technology, Lifecycle Receipts, SEC Rule 17a-4, Right to be Forgotten (GDPR), Algorithmic / Accountability, Blockchain Limitations, Zero-Knowledge Proofs, Relational Merkle Trees (RMT), Cryptographic State Transition Proofs (CSTP), Ephemeral",Charles Thomas,2025,journalArticle,ssrn,maybe_queue
A9NG43E9,Copyright In the generative ai era: reimagining creativity and fairness,This article examines the need for copyright reform in response to the transformative impact of generative AI. / landscape of the generative AI era.,Huijuan Peng; David Tan,2026,journalArticle,ssrn,maybe_queue
ZVZYXEJQ,AI governance,"In the rapidly evolving landscape of artificial intelligence (AI), governance frameworks are increasingly pivotal. / The proposed AI governance system integrates decentralized web3 community governance and federated communication platforms, forming a sophisticated / Artificial Intelligence, AI Models, Governance, Decentralized Autonomous Organization, WDAG, Hybrid Models, Data Governance, Token Models, Cryptocurrencies",Wulf A. Kaal,2024,journalArticle,ssrn,maybe_queue
GCX8LNLM,AI act and the ECB: steering financial supervision in the EU,"The EU Artificial Intelligence Act (AI Act) is a landmark piece of legislation designed to regulate AI systems according to their risk levels and ensure / This paper focuses on the interplay between the AI Act and prudential supervision within the EU banking sector, with a particular focus on the role of",Maria Lucia Passador,2024,journalArticle,ssrn,keep_queue
R48ABLQF,Emotional manipulation by AI companions,"managerial tension: the same tactics that extend usage also elevate perceived manipulation, churn intent, negative word-of-mouth, and perceived legal liability / generative ai, chatbots, emotional manipulation, user retention, dark side of technology, consumer welfare, ethics",Julian De Freitas; Zeliha Oğuz-Uğuralp; Ahmet Kaan Uğuralp,2025,journalArticle,ssrn,maybe_queue
7PPE2M2I,Turning off your better judgment: algorithmic conformity in artificial intelligence-human collaboration,"As artificial intelligence (AI) becomes increasingly integral to society, humans’ tendency to forgo their own judgment to adopt algorithmic advice is eliciting substantial concern. Prior research suggests that such overreliance is driven by informational influences (confidence in AI’s superior judgment) or by desire to reduce attentional load. We propose a new mechanism: normative pressure, stemming from the legitimacy afforded to algorithms within social or work-related structures. Using a setup inspired by social conformity research, we conducted four studies involving 1,445 crowd-workers performing straightforward image-classification tasks. Substantial percentages of participants followed erroneous AI recommendations on these tasks, despite being able to perform them perfectly without support. This overreliance was partially mediated by normative pressure, measured as discomfort at disagreeing with AI. Conformity decreased when participants perceived their decisions’ real-life impact as high (versus low). Our findings highlight the risks inherent to human-AI collaboration and the difficulty in ensuring that humans-in-the-loop maintain independent judgment. © 2025 Taylor & Francis Group, LLC.",Liel; Zalmanson,2025,journalArticle,,keep_queue
42IH9ZMK,"Why AI cannot sign: deliberative suspension, reflective judgment, and the ontological foundations of legal accountability","The expanding deployment of generative AI in professional domains-legal practice, medical diagnosis, financial analysis-has renewed the question whether / We develop the Three-Pillar Test, an analytical instrument that formalizes three copulative conditions for legal accountability: Deliberative Suspension / legal accountability, AI personhood, deliberative suspension, reflective judgment, philosophical anthropology, Three-Pillar Test, ontology of agency, artificial / intelligence, legal personhood, institutional accountability, Philosophy of Law, Artificial Intelligence, Legal Theory",Jose Fernández Tamames; Susana Checa Prieto,2026,journalArticle,ssrn,maybe_queue
2B3MMPF3,Examining the potential misuse of artificial intelligence to circumvent technology-based processes for AML/CFT compliance in the cryptocurrency ecosysyem,"This research will also examine the obstacles or other factors impeding the successful adoption of new technologies for AML/CFT compliance and where relevant / The Article expounds on the measures put in place by the European Union's Artificial Intelligence Act, Regulation (EU) 2024/1689 (""EU AI Act"") / Crypto Assets, Virtual Asset Service Providers, Travel Rule, Generative Artificial Intelligence, Deepfake technologies, Money Laundering, EU AI Act",Ehi Esoimeme,2024,journalArticle,ssrn,keep_queue
