item_key,title,abstract,authors,year,item_type,sources,source_queue
MDUDAMYC,"From shadow it to shadow AI–threats, risks and opportunities for organizations","The proliferation of artificial intelligence (AI) tools in organizations has given rise to “Shadow AI”—the unsanctioned use of AI systems outside approved governance frameworks. While Shadow AI shares roots with Shadow IT, its generative, opaque, and autonomous nature introduces novel risks related to data privacy, algorithmic bias, hallucination, and governance drift. This study investigates Shadow AI through a mixed-methods design, combining survey responses from 140 professionals with in-depth interviews of 10 executives. We examine how employees perceive and justify Shadow AI, what risks it introduces in practice, and how organizational structures fail to regulate its spread. Findings reveal that while AI is widely seen as a productivity tool, governance frameworks often lag behind employee practices, leading to a “governance drift zone” where formal policies exist but lack real-world traction. Shadow AI also exposes responsibility gaps in high-risk functions such as HR and legal, where AI-generated outputs may go unchecked. The study contributes to organizational and cybersecurity literature by conceptualizing Shadow AI as a sociotechnical governance failure. We propose practical strategies—such as AI tool registries, role-specific training, internal audits, and escalation protocols—to help organizations shift from restriction to controlled enablement, allowing them to leverage AI's benefits while managing its evolving risks. © 2025 John Wiley & Sons Ltd.",Silic; Silic; Kind-Trüller,2025,journalArticle,,keep_queue
U8JENW6Z,Dialectics of reconception: framing compliant AI innovation in the public sector,"new regulations like the EU's AI Act are introduced. / Second, we contextualize the dialectics of reconception within the AI Act, highlighting how organizations can adopt more integrative approaches to the / artificial intelligence, reconception, innovation, regulatory compliance, tension, dialectical inquiry",Heidi Hietala; Raffaele Ciriello; Karin Väyrynen; Arto Lanamaki,2025,journalArticle,ssrn,keep_queue
TLLPXSB5,Enhancing cloud security assessment frameworks for the generative AI era: an action design research approach,"This study addresses how cloud security assessment frameworks can evolve to counter risks introduced by Generative AI (GAI) in software development. Using Action Design Research, we identify gaps between the Cloud Security Alliance's Consensus Assessments Initiative Questionnaire (CAIQ) and NIST's Secure Software Development Framework (SSDF), focusing on AI-specific security considerations. We developed enhanced assessment questions addressing both traditional and AI-specific vulnerabilities, then evaluated their effectiveness by analyzing cybersecurity disclosures in 50 cloud vendors' 10-K filings using GPT-40. Results reveal that while organizations implement traditional security measures, AI-specific practices-including model governance, adversarial testing, and incident response-remain underdeveloped. We contribute theoretical insights into evolving security frameworks and practical recommendations for strengthening cybersecurity in AI-driven cloud environments. © AMCIS 2025.All rights reserved.",Pourbehzadi; Huong; Javidi; Luthra,2025,conferencePaper,,keep_queue
87LUCHIQ,Artificial intelligence on trial: who is responsible when systems fail? Toward a framework for the ultimate AI accountability owner,"accountability; algorithmic governance, responsibility in AI systems, ethical AI deployment, liability in AI, institutional AI governance, AI accountability, algorithmic / accountability, algorithmic governance",Victor Frimpong,2025,journalArticle,ssrn,keep_queue
WCXEVQ57,Real-time adaptive code analysis with a self-learning multi-agent framework: a retrieval-augmented reinforcement learning approach,"Large Language Models (LLMs) have transformed code generation, debugging, and security analysis, yet their application in real-time, comprehensive code review remains under explored. This paper introduces a novel real-time multiagent framework that leverages adaptive reinforcement learning, transformer-based code embeddings, and FAISSpowered memory to deliver dynamic, context-aware code reviews within a VS Code extension. By distributing tasks among specialized agents for code review, bug detection, security analysis, and performance optimization, the system offers immediate and explainable feedback that evolves with individual developer practices. Experimental evaluations on Python code snippets demonstrate that our approach enhances issue resolution speed, minimizes redundant feedback, and fosters developer trust through transparent, actionable insights. The modular architecture and robust inter-agent collaboration facilitate seamless integration into modern development workflows, including IDE plugins and CI/CD pipelines. This work advances the state-of-the-art in AIdriven software engineering and paves the way for scalable, adaptive, and secure code analysis. © 2025 IEEE.",Sharanarthi; Polineni,2025,conferencePaper,arxiv|scopus,keep_queue
8ETETF5H,Adapting copyright in the age of AI: rethinking authorship and safeguarding generative AI work,"This dissertation sought to discuss the eligibility of reading prompt engineered GenAI artistic works for copyright. / Specially in context of Indian Copyright System, author believes that it can withstand the shakes being brought about by technology but / AI, copyright and AI, Gen AI copyright, Gen AI, Sora, Open Sea, NFTs",Sapna Singh,2025,journalArticle,ssrn,maybe_queue
HM75BUMX,Better data labelling with EMBLEM (and how that impacts defect prediction),"Standard automatic methods for recognizing problematic development commits can be greatly improved via the incremental application of human+artificial expertise. In this approach, called EMBLEM, an AI tool first explore the software development process to label commits that are most problematic. Humans then apply their expertise to check those labels (perhaps resulting in the AI updating the support vectors within their SVM learner). We recommend this human+AI partnership, for several reasons. When a new domain is encountered, EMBLEM can learn better ways to label which comments refer to real problems. Also, in studies with 9 open source software projects, labelling via EMBLEM's incremental application of human+AI is at least an order of magnitude cheaper than existing methods (approximate to eight times). Further, EMBLEM is very effective. For the data sets explored here, EMBLEM better labelling methods significantly improved P(opt)20 and G-scores performance in nearly all the projects studied here.",Tu; Yu; Menzies,2022,journalArticle,wos,maybe_queue
VYCD77HX,Implications of regulating a moving target: between fixity and flexibility in the EU AI act,"The EU AI Act aims to regulate artificial intelligence (AI) in a way that balances innovation and protection from harms, but faces the challenge of keeping / Specifically, it analyses how the AI Act, under the aim of being ""future-proof"", per relatively newfound EU terminology, employs various flexible mechanisms / AI Act, the pacing problem, legal certainty, legal flexibility, general purpose AI, delegated acts, harmonised standards",Stefan Larsson; Jockum Hildén; Katarzyna Söderlund,2025,journalArticle,ssrn,keep_queue
M964K4XX,"Comparative analysis of AI governance, assurance, and administrative oversight NIST AI RMF 1.0, ISO/IEC 42001, SOC 2, OMB memoranda M-24-10 and M-25-21, and U.S. copyright office guidance",NIST AI RMF 1.0 provides a flexible and voluntary structure for AI risk management. / A concise formulation is therefore possible: NIST AI RMF 1.0 provides a voluntary risk-management structure; ISO/IEC 42001,Sung Woo Shon,2026,journalArticle,ssrn,keep_queue
3QVEDK6Y,TAMR+: trust-aware multi-signal document retrieval with graph-based compliance scoring and gap attribution for regulatory AI systems,"We present Tamr+ (Trust-Aware Multi-signal Retrieval, Plus), a three-stage pipeline for trust-aware document retrieval with graph-based compliance scoring / of the EU AI Act (Regulation (EU) 2024/1689). / retrieval-augmented generation, knowledge graphs, regulatory compliance, EU AI Act, trust scoring, gap attribution, graph neural networks, link prediction / , multi-hop traversal, EU AI Act Compliance, Explainable AI, RegTech, document retrieval, audit trail, multi-hop KG prediction, KG link prediction",Harish Kumar,2026,journalArticle,ssrn,keep_queue
77G3TPQ2,AI in criminal sentencing: a framework for transparency and bias detection,"This paper proposes a framework for the use of artificial intelligence in criminal sentencing not as an automated decision-maker, but as a tool for transparency / AlgorithmicFairness, #ExplainableAI, Explainable AI (XAI), Transparency Framework, Algorithmic Accountability, Judicial Transparency, Ethical AI in Sentencing, Human / Oversight in AI, Racial Bias in AI Sentencin, g Data Bias in Criminal Justice, Fairness Metrics, Bias Mitigation, Equity in AI Systems, AI Governance,",Audrey Walter-Evans,2025,journalArticle,ssrn,keep_queue
