item_key,title,abstract,authors,year,item_type,sources,source_queue
CLFKMXSL,From algorithmic accountability to digital governance,Algorithmic Accountability Act of 2022 (US AAA) constitutes a pragmatic approach to balancing the benefits and risks brought by automated decision systems,Jakob Mökander; Luciano Floridi,2022,journalArticle,ssrn,keep_queue
7NAH36ZU,AgentLedger: a causal ledger architecture for auditable AI agent actions,"Tamper-evident logging, AI agent accountability, AI governance, Automated decision accountability, Causal ledger, Agentic AI",Donald Fernades; Lakshana Pant,2026,journalArticle,ssrn,keep_queue
HKHIFK8W,Binding verified digital identity credentials to large language model sessions: a framework for trust-aware AI,"Large Language Models (LLMs) such as ChatGPT, Claude, and Gemini are being adopted across critical sectors including healthcare, government services, financial / The paper presents the theoretical foundation, a concrete technical specification, a governance model for national deployment, and an illustrative implementation / Digital Identity, Large Language Models, Verifiable Credentials, Zero-Knowledge Proofs, AI Governance, Trust Infrastructure, Digital Public Infrastructure",Jean Claude Niyokwizerwa,2026,journalArticle,ssrn,maybe_queue
7V2JLRNH,"Governing intelligent systems: global frameworks,implementation gaps, and pathways to protect humanity","Major frameworks now exist at global (UNESCO, OECD, UN, G7), regional (EU AI Act, African Union Continental AI Strategy, China's algorithmic measures), / Yet empirical evidence from 2023-2025 shows a persistent implementation gap, AI and other intelligent systems diffuse faster than governance structures / Intelligent Systems Governance, Responsible AI Governance, AI Implementation, Public Trust, Shadow AI",Munongedzi Mabhoko,2026,journalArticle,ssrn,keep_queue
EKRSXH9P,"AI integrity: definition, authority stack model, and enhanced cascade mapping hypothesis a conceptual framework for verifiable AI decision-making","We distinguish AI Integrity from AI Ethics, AI Safety, and AI Alignment, and propose a 4-layer Authority Stack model with a top-down cascade structure",Seulki Lee,2026,journalArticle,ssrn,keep_queue
UVR3CRHA,Copyright in generative AI training: balancing fair use through standardization and transparency,"By combining Benjamin Sobel’s training data taxonomy with the distinct stages of the Generative AI cycle, a hybrid framework is presented, offering a more / property rights in the GAI landscape. / artificial intelligence, AI, data, copyright, fair use, generative AI, generative artificial intelligence, AI training, scraping, standardization, transparency",Daniel Rodriguez Maffioli,2023,journalArticle,ssrn,maybe_queue
X6P3XIKC,Corrective: a causal taxonomy of human runtime involvement in AI systems,"As AI systems increasingly permeate high-stakes decisionmaking, the terminology regarding human involvement-Human-in-the-Loop (HITL), Human-on-the-Loop / We propose a clarification grounded in causal structure, focused on human involvement during the runtime of AI systems. / Human-in-the-Loop, Human-on-the-Loop, Human Oversight, Human-AI Interaction, AI Regulation, AI Governance",Kevin Baum; Johann Laux,2026,journalArticle,ssrn,keep_queue
H7ZEP6FZ,"Navigating the AI regulatory labyrinth: a comparative analysis of legal, technical, and audit frameworks for compliance by design","As artificial intelligence (AI) systems become embedded in critical infrastructure, enterprise workflows, and public services, the global governance landscape / This paper presents a comparative analysis of six influential AI governance frameworks: the European Union Artificial Intelligence Act (EU AI Act), the / AI, artificial intelligence, EU AI Act, NIST Artificial Intelligence Risk Management Framework, AI RMF, ISO/IEC 42001, SOC 2, U.S. / Copyright Office guidance, AI governance, AI governance framework",Sung Woo Shon,2026,journalArticle,ssrn,keep_queue
8RVCSXVH,Strategic technology sharing for a win-win outcome; what japan-south korea semiconductor trade suggests for AI benefit sharing,"from Japan to South Korea between the 1960s and 1990s as a historical case study in geoeconomic technology diffusion, with implications for contemporary AI / governance. / Industry, Japan-South Korea Relations, Industrial Policy, Technology Diffusion, Strategic Trade, Science and Technology Policy, Global Value Chains, AI / Governance",Rafael Andersson Lipcsey,2026,journalArticle,ssrn,maybe_queue
7KGWL9F6,Ai in the indian judiciary: a roadmap for adoption,"Drawing on government documents and recent work on responsible AI in justice, we propose a layered framework for AI adoption, identify risks such as bias / and deepfake evidence, and outline a roadmap aligned with e-Courts Phase III and India's broader ""AI for All"" and responsible AI agenda. / indian courts, indian laws, AI in judiciary, legal AI, AI adoption, AI in law",Joy Bose; Siva Prasad Bose,2025,journalArticle,ssrn,maybe_queue
G93BHSPC,Ethical and legal governance of generative AI in scientific research: policy implications,"Results: The analysis reveals significant heterogeneity in governance approaches across jurisdictions, with the EU AI Act leading comprehensive regulatory / Policy recommendations include establishing mandatory disclosure requirements, developing AI literacy programs, creating specialized oversight bodies, / Generative artificial intelligence, research integrity, , AI governance, , scientific ethics, policy frameworks",Dr. Rahul Kailas Bharati,2025,journalArticle,ssrn,keep_queue
MFGUSDBF,Generative AI content misuse and the DSA,"This paper explores the challenges posed by Generative AI applications, particularly their potential to produce fake news, misinformation, and disinformation / The study delves into the applicability of the Digital Services Act (DSA) to Generative AI tools, presenting a spectrum of opinions from legal commentators / Generative AI, Digital Services Act (DSA), Content Moderation, Misinformation, AI Regulation, General Purpose AI, Internet Intermediaries, AI Act",Ioannis Revolidis,2025,journalArticle,ssrn,maybe_queue
MXDJZLDQ,LLM grooming: a new cognitive threat to generative AI,"This emerging threat refers to the large-scale contamination of training data with biased or deceptive content, thereby transforming generative AI systems / The paper calls for proactive strategies, including dataset auditing, continuous monitoring, robust human-in-the-loop mechanisms, and international cooperation",Didier Danet,2025,journalArticle,ssrn,maybe_queue
K2T37VEM,"Labour law in the 21st century: adapting to technological, economic, and social transformations","The article argues for portable benefits, algorithmic accountability, and inclusive policy innovation to prevent digital precarity.",Lakee Ali Adv.; Mohd Raghib,2025,journalArticle,ssrn,maybe_queue
GQ77TLZN,The civilizational AI: from objective optimization to political development in AI,"Contemporary AI alignment treats safety as a constraint problem: train a capable system, then steer it toward approved behaviour through RLHF.",David Mark,2026,journalArticle,ssrn,maybe_queue
DBA6R6A3,Leveraging machine learning for enhanced bug triaging in open-source software projects,"Bug triaging–the process of classifying and assigning software issues to appropriate developers–is a critical yet challenging task in large-scale software development. Manual triaging is time-consuming, inconsistent, and prone to human bias, which often delays issue resolution and misallocates developer resources. This study explores the application of machine learning to automate and improve bug triaging efficiency and accuracy. Using a dataset of over 122,000 issues from the microsoft/vscode GitHub repository, we evaluate several machine learning models including Bidirectional LSTM, CNN-LSTM, Random Forest, and Multinomial Naive Bayes. Our primary contribution is the development of an Augmented Bidirectional LSTM model that integrates enriched textual features and contextual metadata. This model, optimized using Optuna, outperforms traditional baselines, achieving a Micro F1-score of 0.6469 and Hamming Loss of 0.0133 for label prediction, and a Micro F1-score of 0.5974 with Hamming Loss of 0.0062 for assignee recommendation. In addition to demonstrating strong predictive performance, we present a robust end-to-end pipeline for data preprocessing, augmentation, model training, and evaluation using multi-label classification techniques. The study highlights how deep learning architectures, in combination with feature engineering and hyperparameter tuning, can provide scalable and generalizable components to support the automation of bug triaging. These findings contribute to the growing field of intelligent software maintenance by offering data-driven approaches that can support developer workflows and improve issue management efficiency in open-source environments.",N. Adhikari; R. Bista; J. C. Ferreira,2025,journalArticle,ieee,keep_queue
WP522IIJ,Intelligence is not enough: toward a human-shaped AGI a framework for distributed agency and interactional intelligence -introduction,"Contemporary debates about AI focus predominantly on computational capacity and whether machines will equal or surpass human intelligence. / Artificial General Intelligence (AGI), Distributed Agency, Human-AI Interaction, AI Governance, AI Alignment, Socio-Technical Systems, Human-in-the-Loop / AI, Decision Support Systems, Responsible AI, Technology and Society",Catarina Santos Nunes,2026,journalArticle,ssrn,maybe_queue
TL59BYKT,The state of play: generative AI litigation market overview,"Generative AI lawsuits provide an insight as to what is driving real word AI risk. / Testudo's data provides a map of understanding for liability in the AI economy to date. / Generative AI, GenAI, AI Insurance, AI Liability Insurance, Testudo, Lloyd's",George Lewin-Smith; Peter Wedge; Martim Cruz; Mark Titmarsh; Alec Dewitz,2026,journalArticle,ssrn,maybe_queue
U32NRMDM,Examining software engineering practices in the pre-AI and post-AI ERA,"The rise of generative artificial intelligence (AI) coding tools such as GitHub Copilot and ChatGPT has reshaped software development, yet their impact on open-source software quality remains unclear. This study conducts a longitudinal analysis of code review and bug-fix patterns across six major Python and JavaScript repositories, pandas, scikit-learn, TensorFlow, Django, React, and Node.js, comparing the pre-AI (2018-2021) and post-AI (2022-2025) periods. Using GitHub pull request data, we examine changes in reviewer participation, review duration, and comment density, alongside post-merge bug-fix frequencies. Results show a mild decline in review intensity after widespread AI adoption, alongside stagnant or increased bug-fix activity, suggesting no corresponding improvement in software quality. These findings suggest potential overreliance on AI-generated code and highlight critical trade-offs between development speed and code robustness, offering empirical evidence for a more cautious, evidence-based integration of generative AI tools in software engineering practice.",O. Ebiwonjumi; L. A. C. Ahakonye; D. -S. Kim,2026,conferencePaper,ieee,keep_queue
X7UFTMIV,Governing AI: leading responsible innovation,This chapter establishes the foundational knowledge every AI governance professional needs. / We then explore the principles that guide responsible AI development and deployment.,Shawn Ogunseye,2026,journalArticle,ssrn,maybe_queue
FHUGCNKY,"Vibe coding as a reconfiguration of intent mediation in software development: definition, implications, and research agenda","Software development is undergoing a fundamental transformation as vibe coding becomes widespread, with large portions of contemporary codebases now being generated by Artificial Intelligence (AI). The disconnect between rapid adoption and limited conceptual understanding highlights the need for an inquiry into this emerging paradigm. Drawing on an intent perspective and historical analysis, we define vibe coding as a software development paradigm where humans and Generative AI (GenAI) engage in collaborative flow to co-create software artifacts through natural language dialogue, shifting the mediation of developer intent from deterministic instruction to probabilistic inference. By intent mediation, we refer to the fundamental process through which developers translate their conceptual goals into representations that computational systems can execute. Our results show that vibe coding redistributes epistemic labor between humans and machines, shifting expertise from technical implementation toward collaborative orchestration. We identify key opportunities, including democratization, acceleration, and systemic leverage, alongside risks such as black-box codebases, responsibility gaps, and ecosystem bias. We conclude with a research agenda spanning human-, technology-, and organization-centered directions to guide future investigations of this paradigm.",Meske; Hermanns; Weiden; Loser; Berger,2025,journalArticle,arxiv|coursework|ieee,keep_queue
TEDB6XP3,A deep look at copyright's volitional conduct doctrine and generative artificial intelligence,"The Article argues that the doctrine serves an important role in copyright law, complementing fair use and secondary liability. / inquiries in generative AI cases.",Aleksander Goranin,2024,journalArticle,ssrn,maybe_queue
54383TI5,Code digital twin: empowering LLMs with tacit knowledge for complex software development,"Recent advances in large language models (LLMs) have demonstrated strong capabilities in software engineering tasks, raising expectations of revolutionary productivity gains. However, enterprise software development is largely driven by incremental evolution, where challenges extend far beyond routine coding and depend critically on tacit knowledge, including design decisions at different levels and historical trade-offs. To achieve effective AI-powered support for complex software development, we should align emerging AI capabilities with the practical realities of enterprise development. To this end, we systematically identify challenges from both software and LLM perspectives. Alongside these challenges, we outline opportunities where AI and structured knowledge frameworks can enhance decision-making in tasks such as issue localization and impact analysis. To address these needs, we propose the Code Digital Twin, a living framework that models both the physical and conceptual layers of software, preserves tacit knowledge, and co-evolves with the codebase. By integrating hybrid knowledge representations, multi-stage extraction pipelines, incremental updates, LLM-empowered applications, and human-in-the-loop feedback, the Code Digital Twin transforms fragmented knowledge into explicit and actionable representations. Our vision positions it as a bridge between AI advancements and enterprise software realities, providing a concrete roadmap toward sustainable, intelligent, and resilient development and evolution of ultra-complex systems.",Peng; Wang,2025,preprint,arxiv,keep_queue
DQM82F3L,Research vision for Co-designing responsible AI,"Responsible AI principles are everywhere, but implementation is stuck between box-ticking compliance / Responsible AI principles are everywhere, but implementation is stuck between box-ticking compliance / Responsible AI principles are everywhere, but implementation is stuck between box-ticking compliance / Responsible AI principles are everywhere, but implementation is stuck between box-ticking compliance / Responsible AI principles are everywhere, but implementation is stuck between box-ticking compliance / Responsible AI principles are everywhere, but implementation is stuck between box-ticking compliance / Responsible AI principles are everywhere, but implementation is stuck between box-ticking compliance / AI Act–aligned risks, and NLP Guard to reduce harmful reliance on protected attributes after launch.",Daniele Quercia,2026,journalArticle,ssrn,keep_queue
S57GJ9VD,Simplifying software compliance: AI technologies in drafting technical documentation for the AI act,"The European AI Act has introduced specific technical documentation requirements for AI systems. / creating technical documentation that complies with the AI Act. / AI Act, Legal Compliance, Technical Documentation, Applied Computing in Law, Software Documentation Mathematics Subject Classification (2020) 68N30",Francesco Sovrano; Emmie Hine; Stefano Anzolut; Alberto Bacchelli,2025,journalArticle,ssrn,keep_queue
6UICXLK2,"Artificial intelligence, copyright, and deepfakes: rethinking authorship and legal frameworks","The recent debate around Ghibli art threw a light on how an increase in work created by generative AI systems with minimal human intervention has once / again made the legal systems around the world question whether such work can be protected under intellectual property laws and if so, who is the rightful / Intellectual Property Rights, Copyright, Artificial Intelligence, Deepfakes, Personality Rights, Legal Reforms",Anvesha Sharma,2025,journalArticle,ssrn,maybe_queue
C5JRYCCM,The global landscape of environmental AI regulation: from the cost of reasoning to a right to green AI,"Second, we map the global regulatory landscape across eleven jurisdictions and find that the manner in which environmental governance operates (predominantly / We conclude with concrete legislative proposals – including amendments to the EU AI Act, Consumer Rights Directive, and Digital Services Act – that could",Kai Ebert; Boris Gamazaychikov; Philipp Hacker; Sasha Luccioni,2026,journalArticle,ssrn,maybe_queue
9YX3L9YY,Towards a roadmap on software engineering for responsible AI,"Although AI is transforming the world, there are serious concerns about its ability to behave and make decisions responsibly. Many ethical regulations, principles, and frameworks for responsible AI have been issued recently. However, they are high level and difficult to put into practice. On the other hand, most AI researchers focus on algorithmic solutions, while the responsible AI challenges actually crosscut the entire engineering lifecycle and components of AI systems. To close the gap in operationalizing responsible AI, this paper aims to develop a roadmap on software engineering for responsible AI. The roadmap focuses on (i) establishing multi-level governance for responsible AI systems, (ii) setting up the development processes incorporating process-oriented practices for responsible AI systems, and (iii) building responsible-AI-by-design into AI systems through system-level architectural style, patterns and techniques. CCS CONCEPTS • Software and its engineering;",Q. Lu; L. Zhu; X. Xu; J. Whittle; Z. Xing,2022,conferencePaper,ieee,keep_queue
