item_key,title,abstract,authors,year,item_type,sources,source_queue
QHRWKIEN,Generative manufacturing systems,"oversight. / intelligence. / Manufacturing Systems, Generative Artificial Intelligence, Digital Twin, Autonomous Systems, Large Language Models",Xingyu Li; Aydin Nassehi; Hui Yang; Fei Tao; John Sutherland,2025,journalArticle,ssrn,maybe_queue
8PG7WVRR,Emotion AI in marketing: navigating the ethical minefield of empathy and manipulation in customer engagement,The analysis situates these ethical challenges within the broader sociotechnical context of AI governance frameworks such as the EU AI Act and emerging,Ouma Peter Odhiambo,2025,journalArticle,ssrn,maybe_queue
EX9MHW2E,Agentic AI: the next frontier in autonomous enterprise systems,"Agentic AI refers to artificial intelligence systems capable of autonomous decision-making, contextual understanding, and long-term planning. / This ESCP Impact Paper explores the technical foundations and practical applications of agentic AI, offering a clear contrast with generative models and / agentic AI, human-AI collaboration, AI architecture",Daniel Völker; Marc Oberhauser,2025,journalArticle,ssrn,maybe_queue
ZMASZZSG,Artificial code,"property regimes, this Article highlights a paradox at the heart of modern AI development: generative AI may be sowing the seeds of its own stagnation / code. / Copyright, Patent, Trade Secrecy, Artificial Intelligence, AI, Software, Open Source, Intellectual Property",Clark D. Asay,2026,journalArticle,ssrn,keep_queue
BQHJLYQ3,Technology neutrality in EU digital regulation,"I then apply it to recent EU legislation in the digital domain, such as the AI Act and the Cyber Resilience Act, to map the forms of delegation of powers / technology-neutral regulation, data protection, EU law, better regulation, delegation, regulatory oversight",Marco Almada,2025,journalArticle,ssrn,keep_queue
JEBKLJZ4,-a framework on transparency-explainability functionality and tensions in the EU AI act,"The European Union's Artificial Intelligence Act (AI Act), finalized in February 2024, mandates transparency and explainability requirements for AI systems / to enable effective oversight and safeguard fundamental rights.",Luca Nannini,2024,journalArticle,ssrn,keep_queue
2Y9HWZ5N,A neurosymbolic multi-agent system for explainable and traceable decision-making in organizational contexts,"increasing use of Generative Artificial Intelligence (AI) in Human Resource Management (HRM) raises critical challenges for transparency, explainability and accountability / The paper contributes to Information Retrieval and Generative AI research by illustrating how neurosymbolic grounding, provenanceaware retrieval and agent-based",Asimina Mertzani; Panagiotis G. Giannopoulos; Vangelis Malamas; Panos Chountalas; Thomas K. Dasaklis,2025,journalArticle,ssrn,maybe_queue
6QL87BSB,Precision stratification and the engineering of a philosophical argument annotation language,"theoretical constraints that block full mechanization (indexicality, context-sensitivity, performatives, background practices), and outlines a feasible human-in-the-loop / engineering roadmap (editorial tools, inter-annotator protocols, partial automation via NLP-assisted suggestion).",Zhang Sulin,2026,journalArticle,ssrn,maybe_queue
PWB67TUT,The mirror effect: how generative AI exposes the proxy architecture of institutional accountability,"a theoretical framework, the Mirror Effect, for understanding how generative artificial intelligence exposes pre-existing weaknesses in institutional accountability / Generative AI collapses the cost of plausible output generation to near zero, severing the correlation between observable output quality and genuine understanding",Paul Gallacher,2026,journalArticle,ssrn,keep_queue
8FFCMYBL,A meta agentic AI sparked a security incident by acting without permission,An AI agent within Meta took unauthorized action that led to an employee creating a security breach.,,2026,webpage,practitioner,keep_queue
