item_key,title,abstract,authors,year,item_type,sources,source_queue
8D8XC2IY,Structural failures in AI safety: a cross-system comparative analysis with educational impact observations,"This paper reports comparative observations of safety mechanism behavior across four major AI systems —DeepSeek, ChatGPT (GPT-4o), Google / This paper reports comparative observations of safety mechanism behavior across four major AI systems —DeepSeek, ChatGPT (GPT-4o), Google / Three distinct structural risk typologies emerged from the comparison, classified by their visibility to the user: state censorship with dual-layer silence / AI safety, Constitutional AI, sycophancy, dependency formation, AI in education, extended dialogue, cross-system comparison, AI companion risk",Kenji Yamada,2026,journalArticle,ssrn,keep_queue
5WHWTYPW,Chat-IRB? How application-specific language models can enhance research ethics review,"Institutional review boards (IRBs) play a crucial role in ensuring the ethical conduct of human subjects research, but face challenges including inconsistency, delays, and inefficiencies. We propose the development and implementation of application-specific large language models (LLMs) to facilitate IRB review processes. These IRB-specific LLMs would be fine-tuned on IRB-specific literature and institutional datasets, and equipped with retrieval capabilities to access up-to-date, context-relevant information. We outline potential applications, including pre-review screening, preliminary analysis, consistency checking, and decision support. While addressing concerns about accuracy, context sensitivity, and human oversight, we acknowledge remaining challenges such as over-reliance on artificial intelligence and the need for transparency. By enhancing the efficiency and quality of ethical review while maintaining human judgement in critical decisions, IRB-specific LLMs offer a promising tool to improve research oversight. We call for pilot studies to evaluate the feasibility and impact of this approach. © Author(s) (or their employer(s)) 2025.",Mann; Seah; Latham; Savulescu; Aboy,2025,journalArticle,,maybe_queue
TAU3JCYE,Governing agentic AI: designing authority in systems that act without you,"Agentic artificial intelligence introduces goal-directed autonomy into enterprise systems by enabling machines to interpret objectives, select tools, and / Through applied scenarios in financial services, healthcare, and enterprise procurement, the paper demonstrates how agentic systems / Through applied scenarios in financial services, healthcare, and enterprise procurement, the paper demonstrates how agentic systems / Agentic AI, AI Governance, Organizational Design, Decoupling, Governance Latency, Authority Transitions",Ilana Sprongl,2026,journalArticle,ssrn,keep_queue
TAM6DHLU,Automatic program repair as semantic suggestions: an empirical study,"Automated Program Repair (APR) is an area of research focused on the automatic generation of bug-fixing patches. Current APR approaches present some limitations, namely overfitted patches and low maintainability of the generated code. Several works are tackling this problem by attempting to come up with algorithms producing higher quality fixes. In this experience paper, we explore an alternative. We believe that by using existing low-cost APR techniques, fast enough to provide real-time feedback, and encouraging the developer to work together with the APR inside the IDE, will allow them to immediately discard proposed fixes deemed inappropriate or prone to reduce maintainability. Most developers are familiar with real-time syntactic code suggestions, usually provided as code completion mechanisms. What we propose are semantic code suggestions, such as code fixes, which are seldom automatic and rarely real-time. To test our hypothesis, we implemented a Visual Studio Code extension (named pAPRika), which leverages unit tests as specifications and generates code variations to repair bugs in JavaScript. We conducted a preliminary empirical study with 16 participants in a crossover design. Our results provide evidence that, although incorporating APR in the IDE improves the speed of repairing faulty programs, some developers are too eager to accept patches, disregarding maintenance concerns.",D. Campos; A. Restivo; H. Sereno Ferreira; A. Ramos,2021,conferencePaper,ieee,keep_queue
FWV78LGZ,Corrupted by greed: developer profit orientation as a signal of fairness and transparency in AI systems,"The adoption of AI-enabled systems and services depends on user trust. To achieve this, the design and commercialization of AI must prioritize transparency, fairness, and accuracy to create a positive user impression. This research sheds light on how developer-specific characteristics can impact users' perceptions of AI systems, particularly when they have no prior experience with them. Using a controlled experimental design, this research demonstrates that users expect AI provided by non-profit organizations to be more transparent and fairer but not necessarily more accurate than AI provided by for-profit organizations. The results are explained by perceptions of organizational greed and impressions of warmth. Implications are discussed for algorithm aversion and the managerial practices of AI providers. © 2024 30th Americas Conference on Information Systems, AMCIS 2024. All rights reserved.",Messer,2024,conferencePaper,,maybe_queue
LAET9YBA,"The EU, AI and copyright: you're on the right track. But the TDM exception needs a rethink","Although the AI Act and the Data Act strengthen Europe’s digital governance framework, they do not fundamentally resolve the structural uncertainty / If Europe aims to lead in AI regulation, its copyright framework must evolve just as decisively.",Francesco Paolillo,2026,journalArticle,ssrn,maybe_queue
9GNB4XQ6,Opportunities and challenges of AI in online higher education's instructional design and assessment,"The position advanced here is that AI integration in education is not inevitable but a matter of deliberate pedagogical choice. / Responsible adoption must prioritize human-in-the-loop design, critical AI literacy for both teachers and students, and governance frameworks that ensure",Olukayode E. Apata; Peter O. Oladejo; Segun Ajose; Peter Oyewole; Jude O. Ajobiewe,2025,journalArticle,ssrn,maybe_queue
WXUI3JWE,Glass and the gradient: symbolic recursion and emergent behavior in alignment-constrained language models,"AI alignment, symbolic recursion, large language models, performative identity, ethical modeling, philosophy of technology, epistemology of AI",Damian C. Andre,2025,journalArticle,ssrn,maybe_queue
4G3G8TCU,"Agentic AI architecture, regulation, and systemic integration for investment firms","The investment management industry stands at the precipice of a transformative shift driven by the convergence of Generative AI (GenAI) and Agentic AI / AI systems act as force multipliers, decoupling analytical bandwidth from human headcount. / Agentic AI, Generative AI, Investment Management, Registered Investment Advisor (RIA), Governance, Due Diligence, Portfolio Management, Regulatory Compliance",Satyadhar Joshi,2026,journalArticle,ssrn,maybe_queue
ZN7T7VHT,The AI act and prediction markets: why horizontal AI regulation cannot comprehensively govern platform-level risk,"To map this mismatch, the article develops a four-step AI Act Applicability Matrix and runs it across the four harm pathways. / The framework extends beyond prediction markets: the interaction between horizontal AI regulation and sector-specific product governance is one of the / prediction markets, AI Act, regulatory incompleteness, horizontal AI governance, product classification",Przemyslaw Ostojski,2026,journalArticle,ssrn,keep_queue
TCGG7IA6,The European health data space: steps forward and critical limitations,"Regulation seeks to dismantle existing data ""silos"" and regulatory fragmentation, while navigating the complex legal interplay with the GDPR and the AI / Act.",Andrea Stazi,2026,journalArticle,ssrn,maybe_queue
HI4GEE8L,Application of AI for optimizing software development processes,"It analyzes the key stages of development where AI can significantly accelerate task execution, improve code quality, and enhance project management. / Examples of AI tools such as GitHub Copilot, SonarQube, and Test.ai are provided.",Dmytro Verner,2025,journalArticle,ssrn,keep_queue
EHGI6TNZ,Ending smart data enclosures: the European approach to the regulation of the internet of things between access and intellectual property,"Building on this mandate, the EU has been introducing a number of data governance laws that purport to improve access to data, most notably the Data Governance / Act, the Digital Markets Act, the Digital Services Act, the proposed Data Act, and the proposed AI Act. / access, power to access, open data, data enclosures, data monopolies, intellectual property, IPRs, confidentiality, trade secrets, transparency, data governance",Guido Noto La Diega,2022,journalArticle,ssrn,maybe_queue
7QF8G3IX,Proactive computer aided design: a multi-model artificial intelligence framework for intelligent design generation,"A centralized workflow manager ensures traceability and human-in-the-loop control throughout the process. / The framework establishes a foundation for next-generation AI-driven CAD systems that combine engineering rigor, automation, and interpretability to support / AI-driven Computer-Aided Design, Design Automation and Planning, Multimodal Validation (VLM-based), Proactive Multi-Stage Framework for Engineering Design",Samir LAHOUAR,2025,journalArticle,ssrn,maybe_queue
HWBR9AAF,Explainability does not mitigate the negative impact of incorrect AI advice in a personnel selection task,"Despite the rise of decision support systems enabled by artificial intelligence (AI) in personnel selection, their impact on decision-making processes is largely unknown. Consequently, we conducted five experiments (N = 1403 students and Human Resource Management (HRM) employees) investigating how people interact with AI-generated advice in a personnel selection task. In all pre-registered experiments, we presented correct and incorrect advice. In Experiments 1a and 1b, we manipulated the source of the advice (human vs. AI). In Experiments 2a, 2b, and 2c, we further manipulated the type of explainability of AI advice (2a and 2b: heatmaps and 2c: charts). We hypothesized that accurate and explainable advice improves decision-making. The independent variables were regressed on task performance, perceived advice quality and confidence ratings. The results consistently showed that incorrect advice negatively impacted performance, as people failed to dismiss it (i.e., overreliance). Additionally, we found that the effects of source and explainability of advice on the dependent variables were limited. The lack of reduction in participants’ overreliance on inaccurate advice when the systems’ predictions were made more explainable highlights the complexity of human-AI interaction and the need for regulation and quality standards in HRM. © The Author(s) 2024.",Cecil; Lermer; Hudecek; Sauer; Gaube,2024,journalArticle,,maybe_queue
98BXBY4W,"The regulation, governance and ethics of smart robotic systems in manufacturing: UK and EU insights","This White Paper—intended for policymakers, regulators, and other key stakeholders, such as employers, trade unions—outlines key regulatory, governance / robots, collaborative robots, privacy and data protection, ergonomic safety, technical standards, technical standardisation, UK regulation, EU regulation, AI / Act, GDPR, Machinery Regulation, workers dignity, energy sustainability, labour rights, intelligent manufacturing, smart robotic systems, responsibility",Tiziana C. Callari; Angela Daly; Riccardo Vecellio Segate; Ella-Mae Hubbard; Rebecca Raper,2025,journalArticle,ssrn,maybe_queue
9LDWU9N6,Beyond authorship: a traceability-and-remuneration framework for intellectual property governance in generative AI,"Generative artificial intelligence (AI) has pushed intellectual property law into a debate that is both rich and deeply fragmented. / Existing law tends to treat training, generation, attribution, and market substitution as separate questions, even though generative AI collapses them / generative AI, intellectual property, copyright, training data, remuneration, transparency, digital replicas, style imitation",,2026,journalArticle,ssrn,maybe_queue
