item_key,title,abstract,authors,year,item_type,sources,source_queue
A22ZTTDP,Computer generated works and the authorship dilemma: does granting artificial intelligence with legal personality in the fourth industrial age optimize the UK copyright law?,"The rapid rise of artificial intelligence (AI) in creative fields challenges traditional copyright doctrines built upon human authorship. / Third, it addresses likely objections such as liability-shielding and corporate overreach by analogizing to established company-law safeguards. / AI generated works, Generative AI, Authorship, Electronic legal personality, CDPA s 9(3), Computer-generated works",Hamza Aslam,2025,journalArticle,ssrn,maybe_queue
NG9SITNU,Security and risk implications of transformer-based large language models,"The growing adoption of Large Language Models (LLMs) across a wide range of applications has introduced new challenges in application security, complementing / Prompt Injection, Agentic AI Systems, Retrieval-Augmented Generation (RAG), AI Risk Management, Model Governance, Semantic Vulnerability, AI Security,",Sergey Saburov,2026,journalArticle,ssrn,maybe_queue
QIE4KPQP,The logics of compliance in data quality: challenges in creating training data for medical AI systems,"We demonstrate how the constitutive dimensions of accuracy, structure, timeliness, and compliance are contested in the experts' accounts of their data / We articulate compliance as a ""logic"" that transverses the rest of the data quality dimensions as an overarching factor and is performed as an ex-post / Data Quality, Data Accuracy, Compliance, medical AI systems, AI Act",Natalia Avlona; Irina Shklovski,2025,journalArticle,ssrn,maybe_queue
CMW3AWRD,When LLMs hurt more than help: understanding decision failures under AI assistance,"Many of these organizations now rely on hybrid workflows where machine learning models flag uncertain cases for human review. / These findings offer new behavioral insights into human–AI collaboration and underscore the need for decision support systems designed for calibration, / LLMs, AI Assisted Decision Making, Human-AI Interactions",Jessica Shi; Divya Singhvi; Somya Singhvi,2025,journalArticle,ssrn,keep_queue
XJ2QUKQS,"Algorithmic security and the limits of predictive policing: data ontology, structural bias, and the reorientation of predictive ai toward cyber threat forecasting","explains why predictive policing generates civil rights crises, while cyber threat forecasting may be compatible with constitutional and human rights governance / Drawing on U.S. constitutional doctrine—including due process, equal protection, and Fourth Amendment jurisprudence—as well as the EU AI Act and / Predictive Policing, AI Bias, AI Governance, Data Ontology, National Security AI, Cyber Threat Forecasting, Equal Protection, Due Process",James Robert Quick,2026,journalArticle,ssrn,maybe_queue
4J2KY56A,Misfortune or blessing? The effects of GAI misinformation on human-GAI collaboration,"The advent of generative artificial intelligence (GAI) increasingly transforms artificial intelligence (AI) models from passive tools to proactive social actors. Organizations are increasingly deploying GAI as a teammate to improve work efficiency and decrease costs. However, this promising and sustainable development of GAI is uncertain because its output possesses much misinformation. Inadequate reliability and accuracy of GAI misinformation may distrust of human teammates and elicit unsatisfied collaboration outcomes. Decreasing over-reliance and over-trust may also offer the opportunity to dilute the harm of AI on human unique knowledge and activate innovative thoughts. Given these mixed theorizations, this paper leverages affordance actualization theory to draw a comprehensive understanding of misinformation in human-GAI team collaboration. Leveraging a mixed-methods design, we aim to begin with a qualitative study to identify the affordances of AI and interpret the actualization process. Based on the results, we intend to conduct a Wizard of Oz experiment to examine the proposed model. © 2025 IEEE Computer Society. All rights reserved.",Ran; Cheng; He; Zeng; Mou,2025,conferencePaper,,maybe_queue
6RRI9HLZ,Code generation with large language models: a survey from neural program synthesis to autonomous software development,"Large language models have reshaped code generation, driving a transition from rule-based and statistical methods to transformer-based architectures pretrained on vast code corpora. This survey traces the intellectual lineage from classical program synthesis through pre-transformer neural approaches to contemporary large-scale models, examining code generation capabilities across model architectures, training strategies, task taxonomies, evaluation methodologies, security implications, and ethical considerations. Contemporary models show proficiency in function-level synthesis, program repair, and documentation generation, though performance varies across programming languages and task complexities. Models ranging from 125 M to hundreds of billions of parameters are analyzed (including CodeBERT, GraphCodeBERT, Codex, AlphaCode, CodeGen, StarCoder, CodeLlama, WizardCoder, DeepSeek-Coder-V2, Yi-Coder, and GPT-4) with pass@1 accuracies on HumanEval spanning a wide range across model generations; multi-agent approaches show promise on repository-level and complex benchmarks, though all figures require cautious interpretation given data contamination risks and evaluation protocol differences. Security concerns persist, as models consistently generate vulnerable code across a range of configurations, with vulnerability rates varying substantially depending on model generation, task type, and prompt design. The survey provides critical analysis of architectural design choices, scaling law behavior for code versus natural language, training data curation challenges including legal and ethical dimensions, and the gap between benchmark performance and real-world software engineering workflows. Critical gaps are identified in handling repository-level context, maintaining consistency across extended generation sessions, and providing reliability guarantees. Future trajectories point toward autonomous software engineering agents, hybrid neuro-symbolic verification approaches, and multi-faceted evaluation frameworks, though foundational challenges in correctness verification, security assurance, and trustworthy generation remain unresolved. © The Author(s) 2026.",Gülmez,2026,journalArticle,arxiv|scopus,keep_queue
MNCED7DK,"Generative AI as a general-purpose technology: foundations, applications, and labor market implications through 2030","Generative Artificial Intelligence (AI) has transitioned from a research milestone to a general-purpose technology with wide-ranging implications for organizations, labor markets, and information systems. Thanks to improvements in deep learning, generative adversarial networks (GANs), variational autoencoders (VAEs), diffusion models, transformer-based language models, and reinforcement learning from human feedback (RLHF), generative AI can now create high-quality text, images, audio, code, and other types of content. This review synthesizes the core technical foundations and best practices for training, evaluation, and governance, with an emphasis on scalability and human oversight. The paper examines applications across customer service, marketing, software development, healthcare, finance, law, logistics, and the creative industries, and assesses the labor implications of generative AI using a sociotechnical lens. This study also develops a disruption index that integrates task exposure, adoption rates, time savings, and skill complementarity. The paper concludes with actionable recommendations for policymakers, organizations, and workers, emphasizing the importance of reskilling, algorithmic transparency, and inclusive innovation. Taken together, these contributions situate generative AI within broader debates about automation, augmentation, and the future of work. © 2026 by the author.",Leon,2026,journalArticle,wos,keep_queue
69LKIAPV,A multidimensional experimental benchmark of human–AI cognitive augmentation in higher–order thinking,"Analysis identifies critical AI limitations—hallucinations, logical inconsistencies, context misinterpretations—and highlights the indispensable role of human oversight. human-AI collaboration, Cognitive Augmentation, Artificial Intelligence in Higher-Order Thinking, human-centered AI, Performance Metrics (HAAC, E-HAAC)",Rafiq Mohamed Qassim Ali; Khaled Ali Hussein Mohammed; Abdulsalam Mohammed Muthana,2026,journalArticle,ssrn,maybe_queue
L3SNUWMA,Fostering research & innovation in AI through regulatory sandboxes,"By aligning the sandbox modalities with the risk tiers of the AI Act, a smooth transition from research to testing of AI systems is ensured. / The framework emphasizes the oversight and compliance obligations needed for the desired outcomes to be realised.",Lola Montero Santos; Jože M. Rožanec,2023,journalArticle,ssrn,keep_queue
JY42G9NM,Algorithmic gatekeepers: a comparative analysis of AI regulation in the financial services sectors of the United Kingdom and India,"Instruments such as the Consumer Duty and regulatory sandboxes operate as de facto AI governance tools, emphasizing flexibility, proportionality, and market / While the UK fosters rapid innovation through adaptive regulation, India safeguards stability through clear, rule-based compliance mandates.",Abhinav Raj,2026,journalArticle,ssrn,maybe_queue
J3NKCDC4,From responsible genomics to responsible AI in healthcare,"Artificial intelligence (AI) has become a transformative force in healthcare, potentially revolutionizing diagnostics, treatment planning, and clinical / The article proposes an Archimedean point that optimally balances AI autonomy and human oversight, emphasizing AI as an assistive tool rather than a replacement",Yehezkel Margalit; Noam Shomron,2025,journalArticle,ssrn,maybe_queue
HJK4X43G,"Compression, selection, and organizational self-deception: a unified theory","organizational dysfunction, information compression, selection dynamics, bounded rationality, cultural evolution, AI alignment, dysmemic pressure",Jeremy McEntire,2026,journalArticle,ssrn,maybe_queue
BGV78XUB,AI: defend the defender: part IV — fault-tolerant defense architecture (revise edition),"However, these systems introduce novel attack surfaces-including data poisoning, adversarial perturbation, governance manipulation, and vendor absorptionthat / The AoR addresses a critical gap in existing frameworks-MITRE ATLAS, NIST AI RMF, and vendor-specific XDR architectures-none of which provide a unified",Vi Nhat Son,2026,journalArticle,ssrn,maybe_queue
HCQSZWZR,Toward robust security orchestration and automated response in security operations centers with a hyper-automation approach using agentic artificial intelligence,"The evolving landscape of cybersecurity threats demands the modernization of Security Operations Centers (SOCs) to enhance threat detection, response, and mitigation. Security Orchestration, Automation, and Response (SOAR) platforms play a crucial role in addressing operational inefficiencies; however, traditional no-code SOAR solutions face significant limitations, including restricted flexibility, scalability challenges, inadequate support for advanced logic, and difficulties in managing large playbooks. These constraints hinder effective automation, reduce adaptability, and underutilize analysts’ technical expertise, underscoring the need for more sophisticated solutions. To address these challenges, we propose a hyper-automation SOAR platform powered by agentic-LLM, leveraging Large Language Models (LLMs) to optimize automation workflows. This approach shifts from rigid no-code playbooks to AI-generated code, providing a more flexible and scalable alternative while reducing operational complexity. Additionally, we introduce the IVAM framework, comprising three critical stages: (1) Investigation, structuring incident response into actionable steps based on tailored recommendations, (2) Validation, ensuring the accuracy and effectiveness of executed actions, (3) Active Monitoring, providing continuous oversight. By integrating AI-driven automation with the IVAM framework, our solution enhances investigation quality, improves response accuracy, and increases SOC efficiency in addressing modern cybersecurity threats. © 2025 by the authors.",Kurnia; Brata; Nelistiani; Heo; Kim,2025,journalArticle,arxiv|scopus,keep_queue
