item_key,title,abstract,authors,year,item_type,sources,source_queue
XECBA35D,"Harnessing artificial intelligence for business and entrepreneurship transformation: enhancing processes, decision-making, and customer experiences","This study investigates the transformative role of AI across industries, highlighting adoption trends, benefits, and challenges. / The study recommends the establishment of ethical AI governance frameworks to ensure responsible implementation. / Artificial Intelligence, Business Transformation, Decision-Making, Customer Experience, AI Governance",Emmanuel Attah; Merith Ifeoma Anaba,2025,journalArticle,ssrn,maybe_queue
WPWF7A32,DevLicOps: a framework for mitigating licensing risks in AI-generated code,"Generative AI coding assistants (ACAs) are widely adopted yet pose serious legal and compliance risks. ACAs can generate code governed by restrictive open-source licenses (e.g., GPL), potentially exposing companies to litigation or forced open-sourcing. Few developers are trained in these risks, and legal standards vary globally, especially with outsourcing. Our article introduces DevLicOps, a practical framework that helps IT leaders manage ACA-related licensing risks through governance, incident response, and informed tradeoffs. As ACA adoption grows and legal frameworks evolve, proactive license compliance is essential for responsible, risk-aware software development in the AI era.",Sharma; Wright; Herfurth; Sokiyna; Sharma,2025,preprint,arxiv,keep_queue
89CCWPSX,"AI-driven transformation in insurance underwriting: architecture, efficiency, and regulatory alignment","we address governance: as regulators (NAIC and state authorities) mandate AI explainability and fairness, insurers must embed transparency tools and human / oversight into the design. / Insurance, Underwriting, Automation, Artificial Intelligence, Risk Scoring, Predictive Modeling",Rohit Kumar,2026,journalArticle,ssrn,maybe_queue
6Y63C5JF,"Ethical turbulence in AI-driven drones: frameworks for oversight, accountability, and safe integration","Unmanned aircraft systems keep pushing deeper into AI-driven autonomy, and ethical concerns are emerging. / A risk-based, tiered supervision paradigm requires human-in-the-loop requirements for missions over densely populated metropolitan areas but allows autonomous",Edward Koellner,2026,journalArticle,ssrn,maybe_queue
KEZN4FAT,FinTech as behavioral contagion infrastructure: digital platforms and the amplification of risk,"The paper further proposes a behavioral governance framework incorporating platform architecture, algorithmic accountability, and behavioral stress testing",John R. Nofsinger,2026,journalArticle,ssrn,maybe_queue
G2I9ZB4F,KI-nutzungen und kreative: umrisse eines gerechten ausgleichs (AI uses and creatives: outlines of a fair balance),"In response to this, this article examines the possibilities for countermeasures under copyright law at various levels. / , and in particular, a new claim to a share in the economic proceeds of the providers and operators of generative AI is proposed, regardless of whether",Josef Drexl,2026,journalArticle,ssrn,maybe_queue
LBGBLS7T,The right to explanation in the AI act,"depend on complementary procedural safeguards and future legal developments—particularly regarding contestability, standard-setting, and participatory governance",Margot E. Kaminski; Gianclaudio Malgieri,2025,journalArticle,ssrn,keep_queue
PAZT6K56,"Deploy, but verify: analysing LLM generated code safety","The number of large language models for code generation is rising. However, comprehensive evaluations that focus on reliability and security remain sparse. This study evaluated the Python language code quality generated by five large language models. They are GPT-4-Turbo, DeepSeek-Coder-33B-Instruct, Gemini Pro 1.0, Codex and CodeLLama70 b -Instruct. The evaluation considered three diverse application domains with varying prompt lengths for fair comparison. We found GPT-4-Turbo generated (on average) 4.5% more secure code than a Python code developer with three years of experience.",R. Krebs; S. Mazumdar,2025,conferencePaper,ieee,keep_queue
TPVWTA38,Copyright accelerationism,"threat to generative AI technology. / But by and large, their proposals would change these doctrines only in ways that benefit the generative AI enterprise. / copyright, generative AI, AI, cyberlaw, intellectual property, fair use, AI training, data, accelerationism",Benjamin Sobel,2023,journalArticle,ssrn,maybe_queue
AGZ4GFT8,Implementation of AI in FinTech: how kazakhstan's digital leap is redefining financial efficiency,"Artificial intelligence is reshaping financial technology at an accelerating pace, fundamentally altering how individuals access, manage, and transact / Customer support is streamlined through hybrid chatbots combining artificial intelligence with human oversight, drastically reducing wait times and operational / Artificial Intelligence in FinTech, AI-Powered Financial Services, Financial Inclusion, Digital Transformation, Biometric Payments, Kaspi.Alaqan, FinTech",Bekarys Martzhan,2025,journalArticle,ssrn,maybe_queue
REAKL4D5,Rethinking decisions under article 22 of the GDPR: implications for semi-automated legal decision-making,"The implications of this interpretation for legal artificial intelligence (AI) and intelligent assistance (IA) are briefly discussed, with potential increased / Automated decision-making, Article 22 GDPR, Human Oversight, Compliance",Peter Alexander Earls Davis; Sebastian Felix Schwemer,2023,journalArticle,ssrn,keep_queue
HN2SE9PL,Generative artificial intelligence for AgileRE: a systematic mapping,"This article presents a systematic mapping study on the use of Generative Artificial Intelligence (GenAI) in Agile Requirements Engineering (AgileRE) processes. Given the increasing integration of large language models (LLMs) such as GPT-3, GPT-4, and Codex into software development, this study explores their specific application in agile contexts. Based on the analysis of 32 primary studies published between 2020 and 2024 in indexed databases (Scopus, WoS, ACM, IEEE), we address four research questions regarding GenAI applications, challenges, tools, and impact in AgileRE. The results reveal the growing use of GenAI for requirements interpretation and generation, backlog prioritization, documentation, and automated validation. Reported benefits include productivity gains, improved code quality, and workflow automation. Challenges relate to explain-ability, data availability, organizational readiness, and ethical concerns. This study provides a comprehensive overview of current knowledge and outlines future research directions to support the ethical and practical integration of GenAI into agile software development environments.",H. Cornide-Reyes; V. Angulo; D. Monsalves,2025,conferencePaper,ieee,maybe_queue
6VFSAPAZ,"Intellectual property in the new technological age 2025: volume I chapters 1&2--perspectives, trade secrets",Rapid advances in digital and life sciences technology continue to spur the evolution of intellectual property law. / The most notable new elements are: Generative AI developments across the IP landscape; Post-Warhol and Jack Daniel's,Peter S. Menell; Mark A. Lemley; Robert P. Merges; Shyamkrishna Balganesh,2025,journalArticle,ssrn,maybe_queue
X7VX8TA2,Perceptions of the fourth industrial revolution and AI's impact on society,"acknowledging benefits like problem-solving and increased efficiency, concerns were raised about job displacement, misinformation, data privacy, and copyright / It highlights the importance of tailored AI literacy initiatives and informs policy frameworks that balance innovation with social accountability. / Artificial intelligence, Fourth Industrial Revolution, Public Perceptions of AI, AI Ethics, Generative AI, ChatGPT, Automation and Jobs, Data Privacy,",Brady Lund,2025,journalArticle,ssrn,maybe_queue
WX4WQDZ5,Slaying the dragon: the quest for democracy in decentralized autonomous organizations (DAOs),"It further discusses the emerging intersection of DAOs and artificial intelligence, highlighting the potential for increased automation / alongside the dangers of diminished human oversight and algorithmic opacity. / Decentralized Autonomous Organization, DAO, Blockchain, Democracy, AI, Artificial Intelligence",Stefano Balietti; Pietro Saggese; Stefan Kitzler; Bernhard Haslhofer,2025,journalArticle,ssrn,maybe_queue
V9AI9REX,"Rebuttable presumptions of causality and reverberations of evidence disclosure, as epitomic pieces in the physiognomy of liability for defective AI","terms of the reserved possibility of judicial courts, to assess the existence of the illegal action/omission of the responsible persons by referring to compliance / Artificial Intelligence, AI Act, rebuttable presumptions, causality, liability",Juanita Goicovici,2024,journalArticle,ssrn,keep_queue
WU89NXNP,Can AI really protect kids and youth from cyberbullying?,"This research contributes to the interdisciplinary fields of cybersecurity, digital ethics, child protection, and AI governance, offering practical insights / into the future of responsible AI-driven cyberbullying intervention.",Mohamad Saad,2025,journalArticle,ssrn,maybe_queue
MVEPLDXY,An operator-projection framework for structural risk assessment in advanced AI systems,"analysis, operator algebra, idempotent projectors, mesaoptimization, deceptive alignment, representation drift, interpretability, alignment fixed-points, scalable / oversight",Gregor Herbert Wegener,2026,journalArticle,ssrn,keep_queue
ID7IN65K,To copilot and beyond: 22 AI systems developers want built,"Developers spend roughly one-tenth of their workday writing code, yet most AI tooling targets that fraction. This paper asks what should be built for the rest. We surveyed 860 Microsoft developers to understand where they want AI support, and where they want it to stay out. Using a human-in-the-loop, multi-model council-based thematic analysis, we identify 22 AI systems that developers want built across five task categories. For each, we describe the problem it solves, what makes it hard to build, and the constraints developers place on its behavior. Our findings point to a growing right-shift burden in AI-assisted development: developers wanted systems that embed quality signals earlier in their workflow to keep pace with accelerating code generation, while enforcing explicit authority scoping, provenance, uncertainty signaling, and least-privilege access throughout. This tension reveals a pattern we call ""bounded delegation"": developers wanted AI to absorb the assembly work surrounding their craft, never the craft itself. That boundary tracks where they locate professional identity, suggesting that the value of AI tooling may lie as much in where and how precisely it stops as in what it does.",Choudhuri; Bird; Badea; Sarma,2026,preprint,arxiv,keep_queue
BVEL6BGA,Prompts engineering challenges in software code generation,"This paper presents a Systematic Literature Review where prompt engineering in automatic code generation using large language models or LLMs is examined. A methodological protocol identified 28 relevant primary studies to characterize the current status, trends, and challenges of prompt engineering in software development. The results show that prompt engineering has been established as a key discipline for optimizing interaction with LLMs and improving the accuracy, robustness, and applicability of the generated code. The identified findings were grouped into six recurring thematic categories: structured methodologies, pedagogical strategies, precision and robustness, code improvement techniques, security through prompts, and the relevance of prompt engineering in interactions with LLMs. Important challenges were also identified, including the sensitivity of LLMs to slight variations in prompts, the complexity of their design, and risks related to security, plagiarism, and over-reliance. These challenges not only reflect technical limitations of current models but also involve pedagogical, ethical, and social considerations that need to be carefully addressed. This review provides a knowledge base for researchers and developers seeking to integrate prompt engineering into their processes and practices effectively.  © 2025 IEEE.",Gutierrez; Camacho; Pardo; Villarreal; Villarreal V.,2025,conferencePaper,,keep_queue
F365ZXBX,"The dual nature of social media: information frictions, attention externalities, and market efficiency in the digital economy","regulations (like GDPR) may be insufficient without addressing the core economic incentives of the attention economy, proposing instead a framework of 'algorithmic / accountability' and taxation on excessive data extraction.",Favian Ondricka,2026,journalArticle,ssrn,keep_queue
759IN4TK,AI orchestrator: how recommendation algorithms shape complementor strategy and market equality,"platform orchestration and AI frontiers, this study demonstrates the strategic potential of AI in platform management while underscoring the importance of algorithmic / accountability.",Xiaowei (Elliott) Zhang; Siliang Tong; Xueming Luo; Zhijie Lin; Jing Li,2026,journalArticle,ssrn,maybe_queue
ARTVZKDY,Distributed privatization and personal sovereign AI: a Co-constitutive political economics for democratic defense and human-AI alignment,"paper proposes a theoretical model where distributed privatization serves as a bulwark against democratic erosion and a prerequisite for stable human-AI / alignment. / AI Privatization, Distributed Systems, Personal Sovereign AI, Political Economy, Democratic Defense, Human-AI Alignment, Structural Power, Knowledge Society",Alex Lin,2026,journalArticle,ssrn,maybe_queue
36JFEXDJ,Beyond algorithms: generative AI as a catalyst for accessible and accountable optimization,"Institutional Theory highlights adoption drivers: coercive regulations demanding explainability, normative professional standards, and mimetic pressures / from peer adoption. / Generative Artificial Intelligence (GenAI), Optimization, Decision Science, Technology Acceptance Model (TAM), Institutional Theory, 4I Framework, Responsible / AI, Democratization of Technology, Educational Innovation, Indonesia",La Academic,2025,journalArticle,ssrn,maybe_queue
8X5MHG8Y,"Evaluating ai in legal operations: a comparative analysis of accuracy, completeness, and hallucinations in chatgpt-4, copilot, deepseek, lexis+ ai, and llama 3","The integration of AI into legal services is still in its infancy and faces challenges such as privacy concerns, bias, and the risk of fabricated responses / This research evaluates the performance of the following AI tools: (1) ChatGPT-4, (2) Copilot, (3) DeepSeek, (4) Lexis+ AI, and (5) Llama 3. / Hallucinations, LLMs, RAG, ChatGPT, Lexis +AI, DeepSeek, Copilot",Bakht Munir,2025,journalArticle,ssrn,maybe_queue
KHB3LUSH,A proposed technical reference framework for structural admissibility in high-integrity AI systems,"Ai Alignment, Deterministic Governance, Structural Nullity, Human Agency Sovereignty, Hardware-Level Security, Lexarynova Architecture, Reality Token Protocol",Pablo Octavio Feria Hernández,2026,journalArticle,ssrn,maybe_queue
XM3M5GPS,Generative artificial intelligence (GAI) software – assessment on biased behavior,"Generative AI however also raises a number of ethical considerations, particularly when it comes to issues such as privacy, intellectual property rights / One major concern is the possibility of using generative AI to create deepfake videos or images that could be used for malicious purposes, such as political",Dirk Beerbaum,2023,journalArticle,ssrn,maybe_queue
SNUVSSCC,LLM-based quality assessment of software architecture diagrams: a preliminary study with four open-source projects,"This works explores the feasibility and challenges of using a Large Language Model (LLM) to automatically assess the quality of software architecture diagrams. Our approach is based on a structured prompt that guides the LLM to evaluate architecture diagrams and their accompanying descriptions according to five core quality criteria: clarity, consistency, completeness, accuracy, and level of detail. Preliminary experimental results using OpenAI's ChatGPT-4o in four open-source projects suggest that LLMs can provide valuable feedback and detect diagrammatic inconsistencies, often in alignment with human expert evaluations. However, the LLM also struggled with context-specific design choices, sometimes misjudging deliberate omissions or the appropriate level of detail, indicating that human oversight remains indispensable. To guide researchers and practitioners, we further recommend practical guidelines for data preparation, prompt construction, and result interpretation, aiming to maximize the reliability and utility of LLM-based architectural evaluations.",de Oliveira; Mendonca; Andrikopoulos; Pautasso; Ali,2026,conferencePaper,wos,maybe_queue
