item_key,bin,centrality,reason_code,rationale,title,authors,abstract
LGZXFLSJ,core,73,,Multi-case causal mapping of GenAI risks and validation uncertainty in software organizations—directly on the org-level AI-code risk-recognition core.,Causal mapping of the risks of using generative ai in software development,David Kinnberg Hein; John Persson; Victor Vadmand Jensen et al.,"This indicates that software organizations can never be certain whether AI-generated code is sufficiently validated. / Risk Management, Software Development, Generative AI, Causal Mapping, Multi-case Study"
N3WU6PFG,context,36,,Code-smell measurement of LLM code is a transferable quality/risk metric but has no human-oversight or governance angle.,Investigating the smells of LLM generated Code1,Debalina Ghosh Paul; Hong Zhu; Ian Bayley,"code to identify the weakest scenarios in which the quality of LLM generated code should be improved.MethodsThe method measures code smells, an important / However, the quality of LLM generated code is ntoicablly poorer than human written code. / machine learning, Large language models, performance evaluation, Code Generation, Code quality, Usability, Code smell"
BZD4TI55,discard,27,wrong-type,Copilot productivity/efficiency study with only passing mention of unresolved trust—no operationalizable oversight mechanism.,The effects of AI-assisted programming in software engineering: a study on GitHub copilot,Pradnya Niwas Suryavanshi; RameshD Jadhav,"This study investigates the transformative impact of AI-assisted programming through tools like GitHub Copilot on the field of software engineering. / However, ethical concerns around data privacy, code quality, and trust remain unresolved. / GitHub Copilot, Generative AI, Software Engineering, Programmer Efficiency, AI Ethics"
QTJPLBYR,core,72,,Controlled experiment evaluating LLM-code security with both human-expert and LLM-as-judge review—directly a human-in-the-loop oversight mechanism.,Evaluating security and inclusivity in LLM-generated code: a controlled experiment,Bilal Naqvi; Waleed Bin Shahid; Janne Parkkila et al.,"systems and services.Objective: The objectives of this study are two-fold: (i) to evaluate the efficacy of LLM-generated code in implementing security / Moreover, after each round, the LLM-generated code artifact was evaluated against security and inclusivity criteria by both human experts and LLM-based / Controlled Experiment, Empirical Studies, Inclusivity, Large Language Model, LLM, Security, Software engineering, Software Quality"
LSRZTVZW,context,46,,Automated runtime policy enforcement is a concrete guardrail for LLM-code risk but is machine-only with no human-oversight/governance framing.,Runtime policy enforcement for mitigating risks in LLM-generated programs authors,Anna Kristoffersen; Jonas Rasmussen; Mikkel Sørensen,"runtime enforcement, security policies, LLM-generated code, syscall tracing, taint monitoring"
PSNKQLI7,discard,24,out-of-scope,Purely automated vulnerability-repair capability for LLM code with no human-oversight or governance link.,Semantic patch learning for vulnerability repair in LLM-generated code authors,Elina Korhonen; Jukka Lehtola; Mikael Saarinen,"Using 28,000 real vulnerability patches, the model learns transformations for memory bugs, crypto misuse, and authorization bypasses. / This work demonstrates that semantic patch abstraction is a powerful mechanism for improving LLM code security. / semantic patching, automated repair, CVE mining, vulnerability patterns, LLM code correction"
MZ898VR3,discard,22,out-of-scope,"Automated cross-language vulnerability detector—a detection capability, not a human-oversight or governance study.",Cross-language transfer learning for detecting vulnerabilities in LLM-generated code,Ana Carvalho; Daniel Moreira; Lucas Ribeiro,"We train a multilingual vulnerability detector capable of analyzing LLM-produced code across C, C++, Java, Python, and Rust. / The study shows that transferable security representations are essential when LLMs generate polyglot code. / cross-language security, vulnerability detection, multilingual IR, code semantics, transfer learning"
SPBS7N3Q,discard,24,out-of-scope,Multi-agent automated CVE patching for LLM code is an automated repair tool with no oversight/governance angle.,AutoPatch: multi-agent framework for patching real-world CVEs generated by outdated LLMs,Minjae Seo; Wonwoo Choi; Seungwon Shin et al.,"In response, we present AutoPatch, a multi-agent framework for automatically detecting and patching vulnerabilities in LLM-generated code, with a particular / Using this database, a unified detection model that combines semantic and data-flow signals identifies vulnerable patterns in LLM-generated code that resemble / Large Language Models, Software Vulnerability Detection, automated program repair"
7ER2FAUE,discard,24,out-of-scope,Automated dual-stream vulnerability detector; establishes AI-code risk premise but offers no human-oversight or governance mechanism.,Beyond semantic models: dual-stream semantic and structural learning for vulnerability detection in AI-generated code,Sumaila Iddrisu; Nadhem Ebrahim,"However, recentstudies indicate that AI-generated code often contains a higherincidence of security vulnerabilities compared to human-writtencode, creating / a growing security risk in modern softwarepipelines. / LLMs, Vulnerabilities, AI-Generated Code Security, Cybersecurity, Automated Vulnerability Detection (AVD), Abstract Syntax Trees (AST), Dual-Stream Learning / , Secure Software Development, Transformer Models, integrated Development Environment (IDE) Security"
34ELRWJH,core,78,,Directly analyzes vibe-coding legal/regulatory risk outpacing infrastructure and proposes embedded governance solutions—squarely the policy-landscape core.,"The hidden legal minefield: how AI-assisted ""vibe coding"" amplifies software development risks and how technology can provide solutions",John Goodhue,"coding."" / This paper argues that vibe coding generates a new category of risk-where technical capacity dramatically outpaces legal infrastructure-and proposes embedded / Vibe Coding, AI-Assisted Software Development, Regulatory Compliance, Entrepreneurship and AI, AI and Law, Technology Law and Policy, Legal Compliance"
