item_key,bin,centrality,reason_code,rationale,title,authors,abstract
ZTC5ZMK7,discard,20,out-of-scope,Real-time cognitive-bias detection platform with keyword-salad abstract; no link to oversight of AI-generated code.,Real-time cognitive bias detection and mitigation: the BiasConstraint engine™ platform architecture and design framework,Edward Meyman,"cognitive bias, algorithmic objectivity, bias detection, AI governance, epistemic clarity, real-time intervention JEL Classifications: C63, D83, I23, K40 / , L86, explainable AI, XAI, human-AI collaboration, decision support systems, epistemic governance, computational ethics, knowledge verification, AI regulation"
5XSGMMPB,discard,24,wrong-type,"Practical prompt-hygiene guide for workplace AI use under EU AI Act; prescriptive advice, not code-oversight evidence or framework.",Prompt hygiene guide: practical workplace rules for safe AI use,Gayanthi Gunawardhana,"Drawing on workforce literacy requirements under Article 4 of the EU AI Act, it categorizes inputs into Green, Yellow, and Red Zones to help staff identify / Prompt Hygiene Guide: Practical Workplace Rules for Safe AI Use (AI Literacy Under the EU AI Act, Article 4). / AI Literacy, EU AI Act, Article 4, Workforce Compliance, Prompt Hygiene, Data Privacy, AI Governance, Compliance Culture"
GUE428AU,discard,26,out-of-scope,Foreseeability-based ethics governance for health/wearable-falls AI; controls are domain-specific with weak transfer to AI-code oversight.,"Ethics becomes enforceable governance when harm is foreseeable and preventable; otherwise, it stays theoretical. From conscience to foreseeability in health safety AI governance",Sue Eze,"However, governance systems, laws, standards, and regulatory accountability cannot rely solely on ethical debates. / and which error modes need controls, such as threshold tuning, alert management, escalation pathways, audit logging, and accountability to third-party oversight / AI ethics, foreseeability, reasonable professional test, wearable falls monitoring, WEDA-FALL, ISO/IEC 42001, EU AI Act, GDPR, ISO/IEC 27001, ISO/IEC 27701 / , SHAP, LIME, explainability, governance"
Y7ZWF7GT,context,42,,"Reference architecture for governing agentic AI in finance (decision ledgers, access control) whose oversight mechanisms plausibly transfer to AI-code pipelines.",How regulated financial institutions will tame agentic AI through architectural determinism,Aman Mahapatra,"This white paper introduces CRAGE (Context-Regulated Agentic Governance Engine), a novel reference architecture and operational framework that resolves / Engine), a compliance-native persistent memory architecture with tamper-evident decision ledgers and hallucination anchoring; the Context Compliance Manifest / AI, Deterministic Sandwich, Reasoning Augmented Retrieval, Agentic Memory, Context Engineering, Context Windows, Shadow Autonomy, Statelessness in AI, EU / AI Act, Memory Anchored Governance Engine, Hallucination Anchoring, Access Control for Agents, Attribute Based Access Control, Safe Deployment Architecture"
HIG7TK9E,context,40,,"Concrete HITL UX mechanisms (draft-state, undo/rollback, explainable interfaces) for e-commerce trust that are transferable oversight patterns.",Trust-by-design in proactive E-commerce: human-in-the-loop mechanisms to mitigate automation distrust,Illia Kostenko,"This study advances Trust-by-Design as a core architecture within proactive e-commerce systems, embedding human-in-the-loop (HITL) mechanisms to mitigate / automation distrust through UX protocols like draft-state management, explainable interfaces, and undo/rollback functions. / Trust-By-Design, Automation Distrust, Human-In-The-Loop, UX Protocols, Proactive E-Commerce, Explainable AI, Undo/Rollback, Draft-State Management, Trust / , Multi-Tenant Saas, Digital Transformation, Ethical AI, High-Risk Economies, User Agency, Interpretability, Adoption Metrics, Patent Novelty"
YFR3REDU,context,45,,"Concrete responsible-AI governance framework with HITL supervision and model-risk management in investment firms, transferable to AI-code governance.","Responsible AI governance roadmap in investment firms from zero AI to scalable, regulated, real-world adoption",Nikolaos Akkizidis,"This framework enables investment firms to transition from fragmented, opaque automation practices to a transparent, supervised, and regulator-compliant / The framework integrates governance architecture, human-in-the-loop supervision, data lineage standards, model-risk management, ethical oversight mechanisms / Responsible AI, EU AI Act, MiFID II, Investment Management, Model Risk, Explainability (XAI), Human-in-the-Loop, Governance, Financial Regulation / , K·A·B Framework, Portfolio Risk, Data Lineage, Institutional AI, Ethical AI, Supervisory Technology"
7VEK3RVR,context,40,,"Framework shifting from human-in-the-loop to human-exception governance for data management directly speaks to scaling oversight, though non-code domain.",Beyond human-in-the-loop: a level 5 autonomous multi-agent framework for master data management and governance using graph states and epistemic uncertainty estimation,Sukant Pandey,"By leveraging a Graph-Based Multi-Agent System rooted in a Neo4j graph state, this framework utilizes Generative AI Agents to perform semantic data cleaning / This research validates that the transition from Human-in-the-Loop to Human-Exception governance is not only technically feasible but economically imperative / Master Data Management, Data Governance, Data Quality, Autonomous Agents, Graph Database, Generative AI, Entity Resolution, Data Stewardship, AI, MDM"
CMICJSPL,context,50,,Structured sync/async HITL review loops and rubrics for refining AI-generated outputs are strongly transferable to reviewing AI-generated code.,Building feedback loops between human expertise and large language model systems in clinical research,Ricardo Pietrobon; Aline Machiavelli; Luiza Paulsen Rodrigues et al.,"This paper outlines a comprehensive framework for building structured feedback loops that enable continuous refinement of AI-generated outputs while preserving / The manuscript describes architectures for synchronous and asynchronous human-in-the-loop review, mechanisms for capturing expert input through rubrics"
JS8VQXPH,context,48,,Empirical B2B evidence linking HITL governance to reduced critical incidents provides a transferable evidence base for oversight value.,AI ROI analysis: evidence from 200 B2B deployments(2022-2025),Denis Atlan,"This challenges the assumption that bigger AI investments deliver better returns. / Human-in-the-Loop governance: 88.5% adoption rate, 4.3× reduction in critical incidents 2. / 2. / Artificial Intelligence, Return on Investment, B2B, Machine Learning, Business Intelligence, AI Adoption, Digital Transformation, France"
9ZYC2VGV,context,55,,"AI-assisted software-engineering (data-migration) pipeline with HITL review, provenance, and audit logging—close-adjacent governed AI engineering with oversight mechanisms.","An AI-assisted data migration framework for salesforce modernization (a governed, repeatable methodology with query-based validation and automation pipelines)",Rohit Tewari,"We also introduce an AI-assisted layer that accelerates mapping and defect triage using semantic matching and human-in-the-loop review, while controlling / risks through provenance capture, audit logging, and conservative deployment patterns informed by AI risk management guidance. / Salesforce Modernization, Data Migration, Governance, Reconciliation, Validation, AI-Assisted Engineering, Public Sector IT"
