item_key,bin,centrality,reason_code,rationale,title,authors,abstract
YBRAX8GU,context,34,,"Concrete compliance-audit framework measuring foundation-model behavior, transferable to AI-output oversight though scoped to automated decision-making not code.",The ADMT compliance audit framework: a methodology for measuring foundation model omission bias and alignment faking under california's automated decision-making technology regulations,Janga Breckenridge,"We document compliance gaps ranging from 11.3 percent (GPT-4o) to 26.0 percent (Claude 3.5 Sonnet) across the four foundation models most commonly underlying / foundation model compliance behavior and translating findings into the documented risk assessments California law requires. / ADMT, Automated Decision-making, Alignment Faking, Omission Bias, California CCPA, ADMT Risk Assessment, Deception Score, Foundation Model Audit, AI Compliance"
FWE8KERE,discard,22,quality-threshold-not-met,Grandiose 'survival-maximization' constitutional framework reads as position/pseudo-formal with no evidence base for code oversight.,Axiomatic governance for agentic AI: a five-layer constitutional framework derived from first principles and validated in production,Hirosawa Amakawa,"Agentic AI systems-capable of autonomous planning, reasoning, and execution-are transitioning from prototypes to production deployment, yet existing governance / We present ORISMION, a five-layer axiomatic governance framework that derives all rules from a single objective function (survival maximization) through / Agentic AI Governance, Multi-Agent Systems, AI Safety Framework, First-Principles Derivation, Fractal Architecture, Axiomatic AI Framework, Human-AI Collaboration"
M6SUF8M6,discard,22,quality-threshold-not-met,"Conceptual 'firewall-to-membrane' governance metaphor, position piece without operationalizable evidence and not code-specific.",From firewall to membrane: why agentic AI requires a new class of governance architecture,Paul Pantera,"governance and UUID-stamped audit documentation. / The paper applies the OSHA Hierarchy of Controls to classify Firewall governance as an Administrative Control and Membrane governance as an Engineering / agentic AI governance, constitutional AI architecture, AI safety frameworks, Governance API, AI decision-layer auditing, Membrane Architecture, Firewall"
8FYFMN56,context,40,,"Organizational lifecycle governance framework for generative/agentic AI privacy and security, transferable to AI-code oversight in orgs.",Control and governance of generative and agentic AI: an AIS lifecycle framework for privacy and security,Sumit Sharma,"Generative artificial intelligence (GenAI) and agentic AI architectures are rapidly being integrated into organizational information systems and automation / Agentic AI systems may autonomously invoke tools, access sensitive organizational data, and interact with other agents in ways difficult to observe or / Generative Artificial Intelligence, Agentic AI, AI Governance, Information Systems Governance, Artificial Intelligence Controls, Privacy Engineering, Security / Governance, AI Risk Management, AI Lifecycle Management"
QZVN4MKK,context,45,,"Scalable runtime governance of agentic AI addressing execution-trajectory risk, a transferable scalable-oversight mechanism though in finance not code.",Scalable runtime governance for agentic AI in financial services,Lukasz Szpruch; Agus Sudjianto; Tanveer Bhatti et al.,"Agentic AI systems, systems that decompose tasks, invoke tools, and execute multi-step workflows, are increasingly deployed in financial services. / These systems challenge classical Model Risk Management (MRM) because outcomes arise from execution trajectories rather than a stable input-output mapping"
XQ2858YZ,discard,20,out-of-scope,2019 procurement/transparency of ML algorithms with no oversight-of-AI-code angle.,Algorithmic transparency and decision-making accountability: thoughts for buying machine learning algorithms,Jake Goldenfein,"There has been a great deal of research on how to achieve algorithmic accountability and transparency in automated decision-making systems - especially / algorithmic accountability, machine learning, procurement, automated decision-making"
PH6HQ5XG,discard,15,out-of-scope,"Legal-theory analogy from corporate law for algorithmic misconduct, no transferable oversight mechanism for AI code.",Algorithms acting badly: a solution from corporate law,Mihailis Diamantis,"Artificial Intelligence, Corporate Law, Algorithmic Misconduct, Algorithmic Accountability Gap, Respondeat Superior, Uber, Philosophy of Law, Legal Theory"
8I9VS22E,context,32,,"Algorithmic impact assessment as a governance mechanism, adjacent and transferable but thin and not code-specific.",An institutional view of algorithmic impact assessments,Andrew D. Selbst,This Article demonstrates how emerging research within the field of algorithmic accountability can also inform the shape of AIA regulation.
MJ9IKA9C,discard,20,out-of-scope,"Law-as-code AI alignment framework where 'code' is metaphorical, no connection to oversight of AI-generated software.",Law informs code: a legal informatics approach to aligning artificial intelligence with humans,John Nay,"alignment. / Toward society-AI alignment, we present a framework for understanding law as the applied philosophy of multi-agent alignment, harnessing public law as / Natural Language Processing, Reinforcement Learning, RL from Human Feedback, Self-Supervised Learning, Large Language Models, Foundation Models, AI Safety, AI / Alignment, AI Ethics, AI & Law, AI Policy, Computational Law"
Q8F6WBGU,discard,26,quality-threshold-not-met,Cautionary position on AI 'audit washing' without evidence base or operationalizable oversight mechanism.,AI audit washing and accountability,Ellen P. Goodman; Julia Trehu,"In the absence of greater specification and more independent auditors, the risk is that AI auditing becomes AI audit washing."
