item_key,title,abstract,authors,year,item_type,sources,source_queue
4KJP7IPK,Generative AI and the transformation of software development practices,"Generative AI is reshaping how software is designed, written, and maintained. Advances in large language models (LLMs) are enabling new development styles - from chat-oriented programming and 'vibe coding' to agentic programming - that can accelerate productivity and broaden access. This paper examines how AI-assisted techniques are changing software engineering practice, and the related issues of trust, accountability, and shifting skills. We survey iterative chat-based development, multi-agent systems, dynamic prompt orchestration, and integration via the Model Context Protocol (MCP). Using case studies and industry data, we outline both the opportunities (faster cycles, democratized coding) and the challenges (model reliability and cost) of applying generative AI to coding. We describe new roles, skills, and best practices for using AI in a responsible and effective way.",Acharya,2025,preprint,arxiv,keep_queue
WR9MWPSD,Assessing nigeria's data protection readiness in the age of large language models,"However, the Act neglects key clauses regarding algorithmic accountability and fairness.",Bibitayo Ojo,2024,journalArticle,ssrn,maybe_queue
GKJTHQP3,Hierarchical value alignment in multi-agent systems,"Artificial Intelligence, AI Alignment, Multi-Agent Systems",Ana-Maria Petcu,2024,journalArticle,ssrn,maybe_queue
YAJNA2AL,AI act high-risk AI compliance challenge and industry impact: a multiple case study,"The AI Act marks a new chapter in AI governance, affecting companies around the world seeking to offer their services within the European Union. / We explored the perceived compliance challenge for the AI Act's high-risk requirements and associated contributing factors; the AI Act's impact / AI Act, Compliance Challenge, Industry Impact, Multiple Case Study, Software Compliance, Regulatory Requirements, AI Governance",Matthias Wagner; Qunying Song; Markus Borg; Emelie Engström; Michal Lysek,2025,journalArticle,ssrn,keep_queue
DAG7VFQC,Digital transformation for supply chain resilience,"By integrating cutting-edge technologies such as artificial intelligence (AI), machine learning (ML), blockchain, and the Internet of Things (IoT), businesses / Additionally, it examines the evolving role of human oversight alongside automation and artificial intelligence in ensuring that technology enhances rather / Digital transformation, supply chain resilience, artificial intelligence, blockchain, machine learning, Internet of Things, predictive analytics, risk",Lawal G. Anand,2025,journalArticle,ssrn,maybe_queue
C94WKDFM,The governance gap: a systematic analysis of architectural deficiencies in AI agent security frameworks,"The rapid deployment of AI agent systems capable of autonomous action has outpaced the development of governance infrastructure necessary to ensure safe / capability represents systemic risk. / AI agent security, AI governance, agentic AI, Model Context Protocol, prompt injection, AI safety, LLM security, behavioral trust, memory poisoning, multi-agent",Aadam Quraishi,2026,journalArticle,ssrn,keep_queue
A5B8R864,Interpretation attacks: exploiting how AI explains and justifies decisions,"attacks can erode trust, amplify automation bias, and undermine governance mechanisms without triggering conventional security alerts. / further examines why existing defensive frameworks fail to address these risks, highlighting limitations in static validation, output-centric auditing, and human-in-the-loop / Interpretation Attacks, Explainable Artificial Intelligence, XAI Security, Model Transparency, Adversarial Machine Learning, Automation Bias, AI Governance",Pranav Bhatnagar,2026,journalArticle,ssrn,keep_queue
G2Y8WID3,A student’s guide to the law and policy of AI: interests and concerns motivating AI regulation,"chapter examines the diverse and often competing interests that motivate calls to regulate artificial intelligence, emphasizing that contemporary AI governance / The chapter provides a structured account of why AI regulation is demanded, laying the conceptual groundwork for evaluating when, where, and how law should",Matthew Sag,2025,journalArticle,ssrn,maybe_queue
HB975PYR,Artificial intelligence is slave of the lamp,"The article critiques proposals for electronic personhood, evaluates major regulatory approaches (EU AI Act, UN initiatives, US/China frameworks), and / Artificial Intelligence, Legal Personality, Roman Law, Instrumentum Vocale, Digital Objects, AI Regulation, AI Liability, Legal Theory, AI Governance",Adel Kildeev,2025,journalArticle,ssrn,keep_queue
YS6PMII7,Algorithmic bias in the light of the GDPR and the proposed AI act,"For algorithmic bias, the main solutions are the General Data Protection Regulation and the proposed Artificial Intelligence Act. / I point out that the tool of human oversight, which the GDPR and the AI Act require in terms of adapting some algorithms, leads to a false sense of comfort / algorithmic bias, human oversight, General Data Protection Regulation (GDPR), Artificial Intelligence Act, digital discrimination",Małgorzata Kuśmierczyk,2022,journalArticle,ssrn,keep_queue
DV7BCZT3,Artificial intelligence and discrimination in health care,"that end, we call for the reintroduction of the disparate impact theory as a robust litigation tool in the health-care arena and for the passage of an algorithmic / accountability act.",Sharona Hoffman; Andy Podgurski,2020,journalArticle,ssrn,maybe_queue
3Y67ZPWS,A systematic literature review of artificial intelligence (AI) transparency laws in the European union (EU) and United Kingdom (UK): a socio-legal approach to AI transparency governance,"This systematic literature review examines AI transparency laws and governance in the European Union (EU) and the United Kingdom (UK) through a socio-legal / It identifies significant differences between the EU and UK approaches to AI regulation post-Brexit, with the EU's tiered, risk-based framework and the / AI Transparency, Socio-Legal Governance, UK AI Regulation, EU AI Regulation, AI Transparency Toolkits, AI Transparency Regulation, Methods of AI Transparency",Joshua Krook; Peter Winter; John Downer; Jan Blockx,2024,journalArticle,ssrn,keep_queue
6N246QRL,"Financial analysis and artificial intelligence: a hybrid model for professional forecasting, governance, and the future of financial analysts ‫النماذج‬ ‫وحوكمة‬ ‫االحترافية‬ ‫التنبؤات‬ ‫لضمان‬ ‫هجين‬ ‫نموذج‬ ‫االصطناعي:‬ ‫والذكاء‬ ‫المالي‬ ‫التحليل‬ ‫المالي‬ ‫المحلل‬ ‫مهنة‬ ‫ومستقبل‬","This paper examines how artificial intelligence (AI) is reshaping financial analysis and forecasting, and whether organizations can depend on AI as a primary / The paper argues that AI has become essential for scaling repetitive and data-intensive work-data extraction, reconciliation, anomaly detection, rapid / Location: Riyadh, Saudi Arabia Financial Analysis, Financial Forecasting, Artificial Intelligence, FP&A, Model Risk Management, Data Governance, Human-in-the-Loop / , Generative AI",Mohammed Omar,2026,journalArticle,ssrn,maybe_queue
FWH4AVHN,"A sector-agnostic contextual validation architecture for AI reliability in high-stakes environments: empirical evidence from healthcare, infrastructure, and retail deployments","The deployment of artificial intelligence systems in high-stakes operational environmentsincluding healthcare, critical infrastructure, and large-scale enterprise / The architecture directly addresses requirements identified in the NIST AI Risk Management Framework (AI RMF 1.0) and aligns with national AI safety priorities / AI Reliability, Hallucination Mitigation, Contextual Validation, Critical Infrastructure AI, Healthcare AI, Enterprise AI Safety, Retrieval-Augmented Generation / , Multi-Layer Validation, AI Risk Management",Ameer Fahad Ali Khan,2026,journalArticle,ssrn,keep_queue
YVTQ97AQ,Legislating the algorithm: regulating AI in judicial decision-making,"In the era of Artificial Intelligence, it is apt that the benefit must be reaped by all in society, including judicial institutions. / A framework here must entrench human oversight as non-delegable, institutionalise mandatory bias audits, demand transparency and reason-giving proportional / Artificial Intelligence in Judiciary, Judicial Independence, Algorithmic Bias, Constitutional Law, Legislative Framework",Varun Sharma; Pradeep Kumar Kulshrestha,2026,journalArticle,ssrn,keep_queue
YR767J9Y,Architecting the AI-ready enterprise: bridging vision and implementation,"At the center of each engagement is a core question: What does it truly take to build an AI-ready enterprise? / Becoming an AI-ready organization requires more than access to advanced technologies. / Artificial Intelligence Strategy, AI Governance, Enterprise Transformation, Data Science Applications, Responsible AI Adoption, AI-Driven Organizations",Erika Fille Legara,2025,journalArticle,ssrn,maybe_queue
PG2GXVY8,How readable is model-generated code? Examining readability and visual inspection of GitHub copilot,"Background: Recent advancements in large language models have motivated the practical use of such models in code generation and program synthesis. However, little is known about the effects of such tools on code readability and visual attention in practice. Objective: In this paper, we focus on GitHub Copilot to address the issues of readability and visual inspection of model generated code. Readability and low complexity are vital aspects of good source code, and visual inspection of generated code is important in light of automation bias. Method: Through a human experiment (n=21) we compare model generated code to code written completely by human programmers. We use a combination of static code analysis and human annotators to assess code readability, and we use eye tracking to assess the visual inspection of code. Results: Our results suggest that model generated code is comparable in complexity and readability to code written by human pair programmers. At the same time, eye tracking data suggests, to a statistically significant level, that programmers direct less visual attention to model generated code. Conclusion: Our findings highlight that reading code is more important than ever, and programmers should beware of complacency and automation bias with model generated code.",Al Madi,2023,conferencePaper,acm,keep_queue
FXX4A9CW,Agentic business process management: practitioner perspectives on agent governance in business processes,"With the rise of generative AI, industry interest in software agents is growing. Given the stochastic nature of generative AI-based agents, their effective and safe deployment in organizations requires robust governance, which can be facilitated by agentic business process management. However, given the nascence of this new-generation agent notion, it is not clear what BPM practitioners consider to be an agent, and what benefits, risks and governance challenges they associate with agent deployments. To investigate how organizations can effectively govern AI agents, we conducted a qualitative study involving semi-structured interviews with 22 BPM practitioners from diverse industries. They anticipate that agents will enhance efficiency, improve data quality, ensure better compliance, and boost scalability through automation, while also cautioning against risks such as bias, over-reliance, cybersecurity threats, job displacement, and ambiguous decision-making. To address these challenges, the study presents six key recommendations for the responsible adoption of AI agents: define clear business goals, set legal and ethical guardrails, establish human-agent collaboration, customize agent behavior, manage risks, and ensure safe integration with fallback options. Additionally, the paper outlines actions to align traditional BPM with agentic AI, including balancing human and agent roles, redefining human involvement, adapting process structures, and introducing performance metrics. These insights provide a practical foundation for integrating AI agents into business processes while preserving oversight, flexibility, and trust.",Vu; Klievtsova; Leopold; Rinderle-Ma; Kampik,2025,preprint,arxiv,keep_queue
L2UKMIZJ,Regulating hidden AI authorship,"But the precise harms posed by nontransparent uses of generative AI have not been fully explored. / Intellectual property law could also help incentivize disclosure. / artificial intelligence, generative AI, copyright, intellectual property, consumer protection, trademark, law and technology, art law, AI",Jacob Noti-Victor,2024,journalArticle,ssrn,keep_queue
75EQ54MK,The noēsis protocol: an ontological framework for recursive epistemic systems,"Applications in AI alignment, decentralized governance, and collective cognition are explored.",Erez Ashkenazi,2025,journalArticle,ssrn,maybe_queue
XYU3AX87,Addressing the risks of generative AI for the judiciary: the accountability framework(s) under the EU AI act (preprint),"It identifies the persistent factors that contributed to an accountability gap when AI systems were previously used for judicial decision-making. / To address these risks, the paper analyses the relevant provisions of the EU Artificial Intelligence Act, outlining a comprehensive accountability framework / Large Language Models, Generative Artificial Intelligence, accountability, Automation Bias, Judicial decision-making",Irina Carnat,2024,journalArticle,ssrn,keep_queue
5WBXNAW8,Public Attitudes Value Interpretability but Prioritize Accuracy in Artificial Intelligence,,Nussberger; Luo; Celis; Crockett,2022,journalArticle,naimi-book|naimi-references,maybe_queue
NB795DM8,Between policy and practice: GenAI adoption in agile software development teams,"Context: The rapid emergence of generative AI (GenAI) tools has begun to reshape software engineering practice. Yet, their adoption within agile environments remains underexplored. Objective: This study investigates how agile practitioners adopt GenAI tools in real-world organizational contexts, focusing on regulatory conditions, role-specific use cases, benefits, and barriers. Method: An exploratory multiple case study was conducted in three German organizations, involving 17 semi-structured interviews and document analysis. A cross-case thematic analysis was applied to identify GenAI adoption patterns. Results: Findings reveal that GenAI is primarily used for creative tasks, documentation, and code assistance. Benefits include efficiency gains and enhanced creativity, while barriers relate to data privacy, validation effort, and lack of governance. Using the Technology-Organization-Environment (TOE) framework, we find that these barriers stem from misalignments across the three dimensions. Regulatory pressures are often translated into policies without accounting for actual usage patterns or organizational constraints, leading to systematic policy-practice gaps and shadow IT behavior. Conclusion: GenAI offers significant potential to augment agile roles but requires alignment across TOE dimensions, including pragmatic policies, data protection measures, and user training to ensure responsible and effective integration. © The Author(s) 2026.",Neumann; Bischof; Hinz; Altun; Stockmann,2026,conferencePaper,,keep_queue
45UABH88,Algorithmic governance from the bottom up,"In response, a nascent body of law proposes technocratic policy changes to foster algorithmic accountability, ethics, and transparency. / This Article sketches a new vision for algorithmic accountability, with a more vibrant role for workers and for the public in determining how firms and / artificial intelligence, privatization, law enforcement, algorithmic accountability, social movements",Hannah Bloch-Wehba,2022,journalArticle,ssrn,maybe_queue
86VQJEFV,Digital transformation and AI in legal education,"Case studies demonstrated the risks of persuasive but inaccurate outputs, reinforcing the need for human oversight. Lawyers must learn not only how to prompt AI systems but also how to verify outputs, assess limitations, and comply with confidentiality obligations and Legal training, Artificial intelligence, CLE, CLD, legal education, Future of legal education, AI litracy, AI governance, legal skills, Digital competency",Yarik Kryvoi,2026,journalArticle,ssrn,maybe_queue
HUVIWYNF,Poisoning programs by un-repairing code: security concerns of AI-generated code,"AI-based code generators have gained a fundamental role in assisting developers in writing software starting from natural language (NL). However, since these large language models are trained on massive volumes of data collected from unreliable online sources (e.g., GitHub, Hugging Face), AI models become an easy target for data poisoning attacks, in which an attacker corrupts the training data by injecting a small amount of poison into it, i.e., astutely crafted malicious samples. In this position paper, we address the security of AI code generators by identifying a novel data poisoning attack that results in the generation of vulnerable code. Next, we devise an extensive evaluation of how these attacks impact state-of-the-art models for code generation. Lastly, we discuss potential solutions to overcome this threat.",C. Improta,2023,conferencePaper,ieee,keep_queue
DY2VCPZM,Toward meaningful human control of autonomous weapons systems through function allocation,"themes during the first two United Nations Meeting of Experts on autonomous weapons systems (AWS) in 2014 and 2015 was the requirement that there be meaningful / human control (MHC) of AWS. / autonomous weapon systems, meaningful human control, cognitive engineering, function allocation, human-automation interaction, military computing, law,",Marc Canellas; Rachel Haga,2017,journalArticle,ssrn,maybe_queue
ALJ5LDY7,Protection of personal data: a comparative analysis of the top 12 economies by GDP,"Written in 2023, the paper anticipated what has since become a central challenge in global data governance: the regulation of artificial intelligence / The EU AI Act — then in preliminary draft — is identified as the likely next frontier for data protection law, continuing the pattern of European regulation / GDPR, CCPA, LGPD, Data Protection, Privacy Law, Comparative Law, Personal Data, AI Regulation, Cross-border Data Transfers",Lorenzo Angelillo,2026,journalArticle,ssrn,maybe_queue
TN8CZFUX,OWASP Top 10 for LLM Applications 2025,,OWASP Foundation,2024,report,naimi-book|naimi-references,maybe_queue
Y9CR6GG5,Cascading secrecy: tensions between ip and transparency objectives,"Secrecy is a feature, not a bug, for generative AI models. / A proposed solution is global investment into open source AI, though such investment would need to be made across multiple layers of the generative AI / generative AI, trade secrecy, antitrust, IP, innovation",Hannah Ismael; Ziyaad Bhorat,2025,journalArticle,ssrn,maybe_queue
FWE8KERE,Axiomatic governance for agentic AI: a five-layer constitutional framework derived from first principles and validated in production,"Agentic AI systems-capable of autonomous planning, reasoning, and execution-are transitioning from prototypes to production deployment, yet existing governance / We present ORISMION, a five-layer axiomatic governance framework that derives all rules from a single objective function (survival maximization) through / Agentic AI Governance, Multi-Agent Systems, AI Safety Framework, First-Principles Derivation, Fractal Architecture, Axiomatic AI Framework, Human-AI Collaboration",Hirosawa Amakawa,2026,journalArticle,ssrn,keep_queue
PQM8975K,AI and business intelligence integration: a critical factor for innovation in manufacturing industries,Ethical and responsible AI adoption is emphasized not only as a moral obligation but also as a strategic necessity that bolsters competitiveness and operational,Shalina Sultana Champa,2025,journalArticle,ssrn,maybe_queue
4XCGLVF3,Board-level AI governance as a strategic capability: an AI strategic governance readiness (AI-SGR) model for sustainable competitive advantage,"This paper argues that AI governance should be seen as a higher-level strategic capability embedded within corporate governance structures. / The model suggests that AI governance capability mediates the connection between AI adoption and sustainable competitive advantage. / Artificial Intelligence, Corporate Governance, Strategic Management, Dynamic Capabilities, Competitive Advantage, AI Risk Management, Artificial Intelligence",Fairooz Nawar Prottyasha,2026,journalArticle,ssrn,keep_queue
SQ2Z9FIL,Enhancing GitHub actions failure explanations: log preprocessing and prompt optimization with LLMs,"Large Language Models (LLMs) have become a promising tool for automating CI/CD debugging. Specifically, LLM-based failure diagnosis in GitHub Actions (GA) workflows often takes longer than expected. This study examines how well different LLMs perform at diagnosing GA workflow failures. We start by introducing a novel approach for log processing that looks for error tag filters and structures raw log data, improving the quality of input for LLM. Additionally, we conduct a detailed evaluation of several enhanced prompt engineering strategies, including zero-shot, few-shot, and self-refinement, to identify the most useful methods for generating accurate and useful failure log descriptions. Our experiments with 100 GitHub Actions workflow logs show our approach works, showing significant improvements in the correctness, relevance, and clarity of failure diagnoses.",Sambaturu; Mastouri; Khefacha; Ashraf; Agyare,Apri,conferencePaper,acm,maybe_queue
V9WFH3BY,Equitable legal remedies and the existential threat to generative AI,"Generative AI programs like ChatGPT and Midjourney can produce text, images, and video because their models have been trained on vast amounts of books, / But these copyright claims also raise a separate issue: can plaintiffs seek remedies that would destroy generative AI programs? / copyright, remedies, generative AI, artificial intelligence, AI",Elizabeth E. Joh,2023,journalArticle,ssrn,maybe_queue
DQ72G4Z3,Not all trust is the same: effects of decision workflow and explanations in human-AI decision making,"A central challenge in AI-assisted decision making is achieving warranted, well-calibrated trust. Both overtrust (accepting incorrect AI recommendations) and undertrust (rejecting correct advice) should be prevented. Prior studies differ in the design of the decision workflow - whether users see the AI suggestion immediately (1-step setup) or have to submit a first decision beforehand (2-step setup) -, and in how trust is measured - through self-reports or as behavioral trust, that is, reliance. We examined the effects and interactions of (a) the type of decision workflow, (b) the presence of explanations, and (c) users' domain knowledge and prior AI experience. We compared reported trust, reliance (agreement rate and switch rate), and overreliance. Results showed no evidence that a 2-step setup reduces overreliance. The decision workflow also did not directly affect self-reported trust, but there was a crossover interaction effect with domain knowledge and explanations, suggesting that the effects of explanations alone may not generalize across workflow setups. Finally, our findings confirm that reported trust and reliance behavior are distinct constructs that should be evaluated separately in AI-assisted decision making.",Spillner; Ringe; Porzel; Malaka,2026,preprint,arxiv,keep_queue
DUFFFNMD,"A taxonomy of AI opacity in the EU: rethinking transparency, traceability, interpretability, and explainability","Thus, the taxonomy provides a conceptual framework for legal interpretation, compliance strategies, and informed future legislative design. / Opacity, Transparency, Black Box Dilemma, Explainability, AI Act",Carlotta Buttaboni; Luciano Floridi,2025,journalArticle,ssrn,keep_queue
DGPNSTFX,"FinTech regulation in the United States: past, present, and future","Yet this transformation introduces legal uncertainty and risks related to liability, cybercrime, taxation, and adjudication. / I offer regulatory solutions, including RegTech frameworks, compliance-incentivizing mechanisms, collaborative governance models, proactive enforcement / DeFi, Decentralized Autonomous Organizations, DAOs, Automated decision-making, Artificial Intelligence, Big Data, Data Mining, Privacy, DAOs, Taxation, Liability / , Decentralized Autonomous Entrepreneurs, DAEs, Web3, Agentic AI, RegTech, Cybercrime, Howey Test, NFT",Jillian Grennan,2022,journalArticle,ssrn,maybe_queue
J8FP9HT5,Interactions with generative AI: wearables to measure developer experience and productivity objectively,"With recent advances in AI, many technology firms and developers are exploring whether Generative AI (GenAI) tools can help improve productivity, code quality and the overall developer experience. Current evaluations primarily depend on subjective questionnaire data or code quality metrics. A supplemental objective, continuous, real-time developer-centered measure is missing. Wearables with body sensors that measure the physiological activity of a person have the aforementioned benefits. With their help, impeding factors from GenAI tools on a developer's well-being and cognitive load may be detected. Implications for productivity may be deduced from these cognitive load measures. This research aims to use body sensor data to (1) assess the ability of wearables to measure developers' cognitive load in their everyday working context to then (2) evaluate developer experience, productivity and GenAI interactions in real-life work environments. A holistic mixed-method approach by combining subjective and objective measures in a developer-centered manner is taken.",C. Brandebusemeyer,2025,conferencePaper,ieee,keep_queue
47D9YAKU,The missing grammar of EU law: an explicit norm priority architecture for the European single market,"Drawing on HLA Hart, Niklas Luhmann, and Jürgen Habermas, this article argues that EU governance suffers from a structural paradox: highly formalised primary / Empirically, eight case studies-ranging from supply chain trilemmas to AI Act gridlocks-demonstrate how this missing grammar contributes substantially",Hans Mund,2026,journalArticle,ssrn,maybe_queue
7PRIXNYU,AI and artworks: legal and technical issues,"The issue of intellectual property rights protection connected to AI development is a new and difficult road for the law to tread. / This paper seeks to provide an overview on the roots of these two connected fields: generative AI and intellectual property. / Generative AI, intellectual property, copyright, AI copyright, generative AI",Francesco Mittica,2024,journalArticle,ssrn,maybe_queue
