item_key,title,abstract,authors,year,item_type,sources,source_queue
6SYNSBXC,What is it like to be an AI? The alignment problem and the emergence of artificial intelligence: reflections on the complexity of consciousness and agency,"artificial intelligence, AI alignment, Maturana, biology of cognition, Lacan",Baldolino Calvino; Antonio Conselheiro; Angell Gunn,2023,journalArticle,ssrn,maybe_queue
8N9FQV32,Ethical principles for artificial intelligence in national defence,It identifies five principles -- justified and overridable uses; just and transparent systems and processes; human moral responsibility; meaningful human / control; reliable AI systems – and related recommendations to foster ethically sound uses of AI for national defence purposes.,Mariarosaria Taddeo; Alexander Blanchard,2021,journalArticle,ssrn,maybe_queue
TEFL3IWF,Spider vision: dual-level oversight for AI governance,"Technical audits assess model behavior, robustness, and bias, while institutional governance oversees compliance, accountability, and social impact. / Positioned alongside the OECD AI Principles, the EU AI Act, and the NIST AI Risk Management Framework, Spider Vision offers a measurable, operational / Spider Vision, dual-level oversight, AI governance, Primary Vision, Secondary Vision, Bias, Persistence, Accountability Drift, Trust Erosion, institutional / accountability, algorithmic risk, sociotechnical systems, virtue ethics (operational), oversight coordination",Timothy Young,2025,journalArticle,ssrn,keep_queue
MNZIQRBG,A socio-technical framework for AI adoption in anti-money laundering and fraud detection systems,"The integration of artificial intelligence (AI) into anti-money laundering (AML) and fraud detection systems represents a transformative step in the evolution / This article proposes a socio-technical framework for understanding and guiding the adoption of AI in AML and fraud detection environments. / Artificial Intelligence, Anti-Money Laundering, Fraud Detection, Socio-Technical Systems, Financial Compliance, AI Adoption, Organizational Change, RegTech / , Ethics in AI, Human-in-the-Loop, Machine Learning Governance",Jeffrey Godwill,2025,journalArticle,ssrn,maybe_queue
MP2N9CY2,Everyone is hallucinating: how explainability masks the epistemic failure of probabilistic AI,"In probabilistic AI systems that are structurally required to always produce an answer, hallucination is not an anomaly but an expected outcome. / This paper is part of a series examining accountability, auditability, and operational viability in probabilistic and agentic AI systems. / Operational AI systems, 7. High-risk AI, 8. AI governance, 9. Regulatory compliance, 10. Human oversight",Thomas Gessler,2026,journalArticle,ssrn,keep_queue
68R7GWHB,A survey of bugs in AI-generated code,"Developers are widely using AI code-generation models, aiming to increase productivity and efficiency. However, there are also quality concerns regarding the AI-generated code. The generated code is produced by models trained on publicly available code, which are known to contain bugs and quality issues. Those issues can cause trust and maintenance challenges during the development process. Several quality issues associated with AI-generated code have been reported, including bugs and defects. However, these findings are often scattered and lack a systematic summary. A comprehensive review is currently lacking to reveal the types and distribution of these errors, possible remediation strategies, as well as their correlation with the specific models. In this paper, we systematically analyze the existing AI-generated code literature to establish an overall understanding of bugs and defects in generated code, providing a reference for future model improvement and quality assessment. We aim to understand the nature and extent of bugs in AI-generated code, and provide a classification of bug types and patterns present in code generated by different models. We also discuss possible fixes and mitigation strategies adopted to eliminate bugs from the generated code.",Gao; Tahir; Liang; Susnjak; Khomh,2025,preprint,coursework,keep_queue
5ESMAQUS,Cloud-based system for source code analysis of microservices with LLM agents,"This paper presents a cloud-based system for microservice code analysis that utilizes LLM agents as a foundation. The system is designed to receive the code updates, analyze the code, and provide results to the user. Users can obtain information about the microservice, code summaries, code reviews, reliability checks, and improvement recommendations. The history of changes allows for tracking the evolution of microservices and identifying the issues when they appear. The prototype of the proposed system was implemented and tested. The results show the systems’ usability and provide valuable insights. This research underscores the potential of combining LLM agents with cloud technologies, offering a scalable microservice solution that paves the way for future innovations in automated code analysis and software engineering.",O. Chaplia; H. Klym,2024,conferencePaper,ieee,keep_queue
3DJ3HY46,Infringing information architectures,"secondary liability doctrine in response to these claims. / , such as generative AI and blockchain. / Copyright law, technology, intellectual property, platforms, secondary liability, contributory liability, vicarious liability, copyright infringement, / blockchain, Web3, artificial intelligence, copyright reform, Sony, Grokster, DMCA, AHRA, Napster, law & technology, Generative AI",Michael Goodyear,2024,journalArticle,ssrn,maybe_queue
N3FDZVP4,Architecture-dependent reflexive drift in large language models: an empirical test of the reflexive comfort paradox,"Architecture, Human AI Interaction, AI Evaluation, Safety Constraints, Integrity Epistemic Architecture Model Behavior, Reflexivity Cognitive Drift Systemic, AI / Alignment, Large Language Models",Sabrina Dawn Palmer,2025,journalArticle,ssrn,maybe_queue
E8ZDG9MY,Agentic AI governance in SAP finance: a new control paradigm for autonomous enterprises,"As enterprise finance functions increasingly adopt artificial intelligence for automation, forecasting, and decision-making, a new class of risk / As enterprise finance functions increasingly adopt artificial intelligence for automation, forecasting, and decision-making, a new class of risk / The framework defines governance layers across agent design, financial decision boundaries, explainability requirements, human-in-the-loop escalation, / Agentic AI, AI Governance, SAP S/4HANA Finance, Autonomous Finance Systems, Financial Controls, Explainable AI in Finance, Enterprise Risk Management, / CFO Leadership, AI Auditability, Intelligent Finance Architecture, SAP Finance Governance",Suresh Sadhu,2026,journalArticle,ssrn,keep_queue
