item_key,title,abstract,authors,year,item_type,sources,source_queue
JHRV4MNM,Pro forma copyright: AI compaction and the idea-expression impasse,"These capabilities invert the economic assumptions underlying copyright: expression becomes cheap and infinitely reproducible while the ideas it conveys / Idea-Expression Dichotomy, Substantial Similarity, Copyright Law, Artificial Intelligence, Generative AI",Anirban Mukherjee; Hannah Hanwen Chang,2026,journalArticle,ssrn,keep_queue
ZG7X363L,Artificial intelligence as a digital privacy protector,"The area of digital privacy has been of particular concern, as AI has led to ubiquitous data gathering, re-identification issues, and a lack of algorithmic / accountability.",Andrea Scripa,2017,journalArticle,ssrn,maybe_queue
EZ2YGNSM,AI as a systemic risk factor: cognitive–operational fragility in LLM-enabled enterprises,"However, comparatively little attention has been paid to the systemic risks that arise when LLMs are embedded into enterprise decision and execution infrastructures / The analysis suggests that enterprise AI adoption should be treated as a systemic strategic risk factor rather than as a sector-specific technology risk / Artificial intelligence strategy, Enterprise risk, Cognitive-operational risk, Digital innovation, Organizational control systems, AI governance",Chunlan Wang,2026,journalArticle,ssrn,keep_queue
4F5PX7PE,Decision-making with human-in-the-loop: a field experiment of explained AI in public administration,"In public administration, humans usually vet Artificial Intelligence (AI) outputs that impact high-stakes, consequential decisions. / Yet, adding humans to the decision-making process results in complexities and nuances that arise from the interaction of humans and AI. / human-computer decision-making, explainable AI, frontline employees, situational automation bias",Leid Zejnilovic; Susana Lavado; Carlos Soares; Íñigo Martínez de Rituerto de Troya; Andrew Bell,2020,journalArticle,ssrn,keep_queue
RK7UJYT8,"Generative AI and copyright: exception, compensation or both?","These include possible copyright infringement when copyright subject matter is used in AI training (including generative AI) modules, absence of viable / While the former “non-creative AI” modules could be subjected to a new copyright exception, the use of works to train “creative AI” modules should require",Rita Matulionyte,2023,journalArticle,ssrn,maybe_queue
UN27CEIG,China's approach to international AI governance: selective shaping?,"As an AI frontrunner, China is advancing its vision of AI governance through endeavours such as the Global AI Governance Initiative. / It argues that China is selectively shaping international AI governance — strategically “uploading” its preferred institutions and rules in domains of",Heng Wang,2025,journalArticle,ssrn,maybe_queue
GZP5PBIP,Keeping pace with a changing planet: a human-in-the-loop frame work for refining delineations of dynamic earth features with the segment anything model,"Using the challenging case study of retrogressive thaw slumps, we demonstrate that this human-AI partnership achieves accuracy comparable to manual expert / transferable solution for generating the dense, time-series data required to monitor landscape changes, transforming a laborious mapping task into an AI-assisted / Segment Anything Model (SAM), Geospatial AI, Zero-shot Segmentation, Interactive Image Segmentation, Promptable ImageSegmentation, Retrogressive Thaw",Yili Yang; Arav Agarwal; Marlena Bartkus; Heidi Rodenhizer; Wenwen Li,2025,journalArticle,ssrn,maybe_queue
JW4GVHIG,The supervisory paradox: how AI delegation transforms productive labor into cognitive vigilance,"Unlike previous information technologies that extended human capacity while leaving the human as cognitive author, generative AI autonomously produces / decoupling, in which delegation severs the fusion of understanding and doing that characterizes production, forcing retroactive schema construction, and (2) accountability",John Tripp,2026,journalArticle,ssrn,keep_queue
GMKAC37M,A systematic review of watermarking and attribution for AI generated code,"Issues related to intellectual property (IP), academic integrity, and software supply chain security are becoming more common. / At the same time, AI-generated code is increasingly hard to distinguish from human-written code. / large language models, AI-Generated Code, Code Watermarking, Authorship Attribution, Software Provenance, Systematic Literature Review",Istiaq Ahmed Fahad; Mridha Md. Nafis Fuad,2026,journalArticle,ssrn,keep_queue
MKD59G5Y,From vibe-coding to vibe-governance: how AI is rewriting the rules of power,"Vibe-Policymaking, Vibe-Lobbying, Vibe-Advocacy, Vibe-Justice, Conversational AI, AI in Governance, AI in Policy, Digital Government, Algorithmic Accountability",Ihor Samokhodsky,2025,journalArticle,ssrn,maybe_queue
6XBLZG6X,Shaping AI impacts through licensing: illustrative scenarios for the design space,"Artificial Intelligence, AI Governance, Technology Licensing, Impact-Oriented Licensing, Private Ordering, Digital Commons, Creative Commons and Open Source, Algorithmic / Accountability, Responsible AI, Socio-Technical Governance, Public Procurement and AI, Contract Law and Innovation",Em Lenartowicz,2025,journalArticle,ssrn,keep_queue
