item_key,title,abstract,authors,year,item_type,sources,source_queue
R2Y2C54B,The coase inversion: topological governance of autonomous AI agents in regulated financial services,"Our methodology applies graph-theoretic topology to model governance as a network of relationships between agents, oversight structures, regulatory / models governance as a dynamic network property rather than a static compliance attribute. / AI agent governance, financial regulation, DORA, EU AI Act, graph topology, autonomous agents, network contagion, cascade propagation, systemic risk, human / oversight JEL Classification: G28, G38, K22, O33",William Collins,2026,journalArticle,ssrn,keep_queue
ARVRUHW9,VISLIX: an XAI framework for validating vision models with slice discovery and analysis,"Real-world machine learning models require rigorous evaluation before deployment, especially in safety-critical domains like autonomous driving and surveillance. The evaluation of machine learning models often focuses on data slices, which are subsets of the data that share a set of characteristics. Data slice finding automatically identifies conditions or data subgroups where models underperform, aiding developers in mitigating performance issues. Despite its popularity and effectiveness, data slicing for vision model validation faces several challenges. First, data slicing often needs additional image metadata or visual concepts, and falls short in certain computer vision tasks, such as object detection. Second, understanding data slices is a labor-intensive and mentally demanding process that heavily relies on the expert's domain knowledge. Third, data slicing lacks a human-in-the-loop solution that allows experts to form hypothesis and test them interactively. To overcome these limitations and better support the machine learning operations lifecycle, we introduce VISLIX, a novel visual analytics framework that employs state-of-the-art foundation models to help domain experts analyze slices in computer vision models. Our approach does not require image metadata or visual concepts, automatically generates natural language insights, and allows users to test data slice hypothesis interactively. We evaluate VISLIX with an expert study and three use cases, that demonstrate the effectiveness of our tool in providing comprehensive insights for validating object detection models.",Yan; Xuan; Ono; Guo; Mohanty,2025,journalArticle,wos,maybe_queue
P27X6DPY,A networks-of-networks perspective on AI policy,It further highlights the need for flexible governance mechanisms that will allow regulators to efficiently respond to risks stemming from interdependencies / AI Governance; AI Regulation; Artificial Intelligence; AI Act; Networks; Complexity; Interconnectedness,Michal Shur-Ofry,2024,journalArticle,ssrn,keep_queue
82JCG2LM,Evaluating large language models for graphical PLC programming: a temperature control case study,"This study investigates the use of large language models (LLMs), specifically ChatGPT-4o, to support Programmable Logic Controller (PLC) programming using graphical languages. Existing solutions focus mainly on Structured Text (ST), with limited exploration of Ladder Diagram (LAD) and Function Block Diagram (FBD). This work addresses the gap in evaluating LLM-generated control logic for complex systems, such as temperature cascade control. Two strategies for interacting with the model were tested: incremental refinement and full task representation. A laboratory test bench with a PLC controller was used to implement and verify the generated programs. Results show that LLM adequately handles single-loop control but encounters challenges with cascade control, including logical inconsistencies. Manual feedback and corrections were necessary to achieve a working code. The results suggest that while LLMs can support PLC development, they require human oversight and could benefit from improved adaptation to graphical languages.  © 2025 IEEE.",Zukowski; Mozaryn,2025,conferencePaper,wos,keep_queue
YXMSDZNR,The future of software with Steve Yegge and SageOx,"Join the Seattle startup community at AI House for a look into the future of software with two thought leaders at the forefront of the rapidly-evolving field:

​Steve Yegge, a veteran engineer (Amazon, Google) and one of the most provocative and influential thinkers and authors on vibe coding.

​Ajit Banerjee, veteran builder (original team at AWS/EBS, Meta, Apple) and entrepreneur (XetHub, acquired by Hugging Face) who is currently founder and CEO of SageOx, a Seattle startup that just announced a $15 million seed round.

​Expect big ideas, honest takes, and real talk about what's coming. The discussion will be moderated by Milkana Brace, founder and CPO of SageOx. This event is for anyone interested in how software engineering is evolving and what it means for companies across industries.

​Agenda:

​5:00–6:00 PM — Networking + food
6:00–7:00 PM — Fireside chat with Steve, Ajit, and Milkana
7:00–8:00 PM — Q&A + Networking

Getting There: AI House is located about 400 feet out onto the pier from Alaskan Way. Walk all the way down and look for the white staircase above AQUA restaurant. Enter the building and head up to the 3rd floor.

Location
AI House
2801 Alaskan Wy, Seattle, WA 98121, USA",Yegge; Brace; Banerjee,2026,presentation,practitioner,keep_queue
PJ88E7WJ,Legal and regulatory implications of agentic AI in tax administration,"Agentic artificial intelligence (AI)—systems that can plan, adapt, and act toward goals with minimal human direction—is poised to transform tax / public-reporting standards; inter-agency coordination to harmonize benchmarks; periodic statutory updates to address algorithmic decision making; and rigorous human-in-the-loop / Agentic AI, Artificial Intelligence, Privacy, Responsible AI, Algorithms",Pramod Kumar Siva,2025,journalArticle,ssrn,keep_queue
3FZNGZDS,"Agentic AI in healthcare: opportunities, challenges, and future directions","The integration of Agentic AI into healthcare marks a new era in medical automation and decision support. Leveraging autonomous reasoning, planning, and collaboration, these AI systems are transforming clinical workflows, diagnostics, and patient management. Recent advancements have led Agentic AI to evolve from single-agent decision-making to multi-agent systems, enabling more sophisticated problem-solving in complex medical environments. In this survey, we provide an in-depth discussion on the core aspects and challenges of Agentic AI in healthcare, including its applications in electronic health records (EHR) interactions, clinical triage, medical question-answering, and disease diagnosis. We categorize existing single-agent and multi-agent frameworks, explore key evaluation metrics, implementation strategies, and commonly used benchmarks, and examine the communication, reasoning, and decision-making processes of these AI agents. Additionally, we address critical challenges such as model reliability, interoperability, ethical considerations, and regulatory constraints. To support further research, we summarize relevant datasets and benchmarks and we outline future research directions that emphasize human-AI collaboration, transparency, and the safe deployment of AI-driven medical systems.",Gridach; Nanavati; Zine El Abidine; Yacoubian; Mack,May ,journalArticle,acm,maybe_queue
44G8VS7M,Consultation brief on the CUSMA 2026 review: a submission to global affairs canada,"CUSMA 2026 Review, USMCA, Digital Sovereignty, Trade Law;, Algorithmic Governance, SAGITs, Canadian Trade Policy, Institutional Foresight, Technological / Non-Alignment, North American Relations, Digital Trade, AI Regulation, Economic Security, Trade Tsar, Innovation Tsar",Barry Appleton,2025,journalArticle,ssrn,maybe_queue
XW8EQM3M,Vibe code bench: evaluating AI models on end-to-end web application development,"Code generation has emerged as one of AI's highest-impact use cases, yet existing benchmarks measure isolated tasks rather than the complete ""zero-to-one"" process of building a working application from scratch. We introduce Vibe Code Bench, a benchmark of 100 web application specifications (50 public validation, 50 held-out test) with 964 browser-based workflows comprising 10,131 substeps, evaluated against deployed applications by an autonomous browser agent. Across 16 frontier models, the best achieves only 58.0% accuracy on the test split, revealing that reliable end-to-end application development remains a frontier challenge. We identify self-testing during generation as a strong performance predictor (Pearson r=0.72), and show through a completed human alignment study that evaluator selection materially affects outcomes (31.8-93.6% pairwise step-level agreement). Our contributions include (1) a novel benchmark dataset and browser-based evaluation pipeline for end-to-end web application development, (2) a comprehensive evaluation of 16 frontier models with cost, latency, and error analysis, and (3) an evaluator alignment protocol with both cross-model and human annotation results.",Tran; Nashold; Krishnan; Bigeard; Gu,2026,preprint,arxiv,keep_queue
DVSMWXME,AILinkPreviewer: enhancing code reviews with LLM-powered link previews,"Code review is a key practice in software engineering, where developers evaluate code changes to ensure quality and maintainability. Links to issues and external resources are often included in Pull Requests (PRs) to provide additional context, yet they are typically discarded in automated tasks such as PR summarization and code review comment generation. This limits the richness of information available to reviewers and increases cognitive load by forcing context-switching. To address this gap, we present AILinkPreviewer, a tool that leverages Large Language Models (LLMs) to generate previews of links in PRs using PR metadata, including titles, descriptions, comments, and link body content. We analyzed 50 engineered GitHub repositories and compared three approaches: Contextual LLM summaries, Non-Contextual LLM summaries, and Metadata-based previews. The results in metrics such as BLEU, BERTScore, and compression ratio show that contextual summaries consistently outperform other methods. However, in a user study with seven participants, most preferred non-contextual summaries, suggesting a trade-off between metric performance and perceived usability. These findings demonstrate the potential of LLM-powered link previews to enhance code review efficiency and to provide richer context for developers and automation in software engineering. The video demo is available at https://www.youtube.com/ watch?v $=h 2 q \mathrm{H} 4 \mathrm{R} t r B 3 \mathrm{E}$, and the tool and its source code can be found at https://github.com/c4rtune/AILinkPreviewer.",P. Trakoolgerntong; T. Xiao; M. Kondo; C. Ragkhitwetsagul; M. Choetkiertikul,2025,conferencePaper,ieee,keep_queue
