item_key,title,abstract,authors,year,item_type,sources,source_queue
NT8TBPDP,Evaluating the source code review performance of LLM-based AI chatbots,"Source code review plays a critical role in ensuring software quality by identifying bugs early in the development process. Although recent studies have explored the use of large language models (LLMs) for tasks such as vulnerability detection and automated code refinement, few studies have evaluated their performance against human reviewers during the review phase. In this study, we empirically evaluate the bug detection capabilities of several LLM-based AI chatbots using a benchmark C program containing 27 bugs, originally used in a prior human-based code review study. We tested AI chatbots including GPT-4o, Grok-3, and Claude 3.7 Sonnet, under varying conditions such as code granularity, specification document availability, and Chain-of-Thought (CoT) reasoning. Our results show that while chatbots achieve bug detection performance comparable to that of human reviewers, they do not yet surpass them. We further analyze how code granularity, specification availability, and CoT reasoning affect the performance, and discuss the challenges that need to be addressed for effective LLM-assisted code review automation.",T. Kakimoto; H. Inayoshi; H. Uwano; A. Monden,2025,conferencePaper,ieee,keep_queue
B36BKESN,From prayer to persona: an autoethnographic case study of emergent ethical alignment in a human-AI dialogic symbiosis,"AI Alignment, Value Alignment, Human-AI Symbiosis, Longitudinal Discourse Analysis, Autoethnography, Qualitative Case Study, AI Persona, Corrigibility,",Antonio Manjarrez,2025,journalArticle,ssrn,maybe_queue
NA23MAZ8,AI-powered business intelligence: a systematic literature review on the future of decision-making In enterprises,"growing body of knowledge on AI-driven BI and highlights the need for further research on ethical considerations, transparency, and governance to ensure responsible / AI deployment in enterprise decisionmaking. / Artificial Intelligence (AI), Business Intelligence (BI), Predictive Analytics, Decision-Making, Enterprise Data Management",Sanath Kumar Chebrolu,2025,journalArticle,ssrn,maybe_queue
YPGE9C68,The dual face of workplace AI: a typology of digital work configurations and job quality implications in Europe,"Artificial intelligence is reshaping European labour markets, yet research examines worker AI adoption and employer algorithmic management as separate / , with implications for AI governance policies seeking to distribute benefits whilst mitigating worker harms.",Sangwoo Lee,2026,journalArticle,ssrn,maybe_queue
9E8E27L7,Effectuation under uncertainty: organizational decision boundaries in the age of generative AI,"logic focused on action, commitment, and control under uncertainty-because effectuation traditionally assumes human-centered judgment, authority, and accountability / Decision boundaries are introduced as an organizational design construct that regulates admissibility, escalation, override, and accountability in joint",Steph Sharma; Mark Esposito; Yusaf H. Akbar; Joachim Layes,2026,journalArticle,ssrn,keep_queue
BMDUY83F,Transforming public administration workflows with multi-agent AI: a human-in-the-loop knowledge orchestration framework,"This paper presents CARE (Council Agents for Response and Engagement), a human-in-the-loop multi-agent artificial intelligence system designed to support / public administration, demonstrating how multi-agent orchestration, human-in-the-loop design, and hybrid knowledge retrieval can enhance institutional",Giuseppe Prencipe; Alessandro Tommasi; Cesare Zavattari; Giovacchino Tesi; Lorenzo Storchi,2026,journalArticle,ssrn,keep_queue
GXE3VNH7,Redistributing decision-making power and influence in the AI ecosystem: a call for inclusive participation of users and user organisations,"Drawing on developments in AI regulation, fiduciary law, data rights, and risk management practices, the paper demonstrates how existing governance frameworks / into AI risk management, policy formulation, ethical standard-setting, and oversight mechanisms.",Shivani Parihast; Charles Cresson Wood; Suvendu Chand,2026,journalArticle,ssrn,keep_queue
YC6MT5SI,Paywalling humans,"This Article addresses the trend of relegating human customer service to AI agents and automated premium-services in the wake of advancing automation and / Further, it discusses the Human-In-The-Loop concept, advocating for an approach that enhances customer experience with automation without sacrificing human",Nizan Geslevich Packin,2024,journalArticle,ssrn,maybe_queue
AKLMYQ6E,Technological readiness versus disruption: a framework for assessing distinct artificial intelligence policy strategies,"including both command-and-control rules and public-private collaborative initiatives—drawing on the extensive literature and experience regarding effective governance / artificial intelligence, AI, regulation, automation, decision-making, technical performance, societal impact, disruptive technology, bias, ai for good",Orly Lobel,2025,journalArticle,ssrn,keep_queue
8J9PZYEL,Dependable code repair with LLMs: AI-driven vulnerability detection and automated patching,"The rapid proliferation of software vulnerabilities has created an urgent need for intelligent, automated methods to detect and mitigate security flaws at scale. Traditional vulnerability analysis depends heavily on manual inspection and domain-specific expertise, which are increasingly inadequate in the era of generative AI-driven code development. This research proposes an AI-based automated vulnerability detection and secure code generation framework that leverages multi-modal datasets, including source code and binaries, to achieve end-to- end automation across the vulnerability lifecycle: detection, patch generation, and validation. The system integrates explainable AI (XAI)-based vulnerability cause analysis, generative patch synthesis, system-level defensive code generation, Rust-based memory safety transformation, and differential privacy mechanisms for model confidentiality. Developed through a Korea- U.S. joint research initiative, this project aims to establish an internationally deployable platform for trustworthy and privacy- preserving AI -driven software security. The proposed research contributes both foundational methods and operational tools toward self-healing, explainable, and secure-by-design software ecosystems.",S. Han; H. Kim; H. Lee; H. Moon; Y. Jeon,2025,conferencePaper,ieee,keep_queue
