item_key,title,abstract,authors,year,item_type,sources,source_queue
XZK6TTQP,AI service system design (ASSD): a service-system-oriented framework for organizational AI adoption,"practical observations indicate that most organizations continue to apply traditional information system deployment or process automation mindsets to AI adoption / This paper argues that the essence of the organizational AI adoption dilemma is not merely a technical adjustment or process optimization issue, but fundamentally / AI Service System Design, Service Systems, Organizational AI Adoption, Agentic AI, Human-AI Collaboration, AI Governance",Ren-Dar Yang,2026,journalArticle,ssrn,keep_queue
N3C6GQ7F,The role of financial regulators in the governance of algorithmic credit scoring,"The paper introduces the Dynamic Oversight and Ex Post Accountability (DOXA) Model as a normative framework for financial regulators seeking to govern / As techniques such as machine learning, deep learning, and generative AI become more autonomous and opaque, the need for dynamic and ex-post institutionally",Nydia Remolina,2022,journalArticle,ssrn,maybe_queue
QZIJERMG,Bias and fairness in AI algorithms: legal standards and ethical guidelines,"Through a comprehensive review of key legal frameworks, notably the European Union's AI Act, and ethical recommendations, such as UNESCO's Recommendation / For example, the AI Act requires providers to implement quality management systems and ensure human oversight.",Dr. Rahul Kailas Bharati,2025,journalArticle,ssrn,keep_queue
P98IH47I,Impact of artificial intelligence on the strategic decision making of multinational companies,"Artificial Intelligence (AI) is increasingly being leveraged into strategic decisionmaking processes across multinational companies, reshaping global industries. The rapid development and adoption led by multinational companies raises various questions on the actual capabilities and limitations of AI, what specific tasks can effectively be improved and associated risks to consider. This chapter focuses on the impacts of AI on global industries through a comparative case study examining four multinational corporations, comparing their unique implementation of AI across five criteria.The findings support the ability for AI to fundamentally address inherent decision-making challenges related to accuracy and timeliness of data, automation, while also highlighting areas sensitive to over-reliance on these automated processes. The conclusion provides a framework for businesses and policymakers to responsibly implement AI, including recommendations for improving AI governance, investing in employee upskilling, and ensuring ethical AI deployment to enhance long-term strategic outcomes. © 2026 by IGI Global Scientific Publishing. All rights reserved.",Macleod; Pugalia,2025,journalArticle,,maybe_queue
3DPMH9VL,HARVIS: a digital assistant based on cognitive computing for non-stabilized approaches in single pilot operations,"With Single Pilot Operations, the work that was shared between crew members in the past will be assumed by one pilot. To maintain an adequate level of safety and support the single pilots' performance and decision-making in complex situations, we investigated a concept of cognitive computing algorithms and adaptive automation implemented in a digital assistant. The aim of the present work was to assess if an Artificial Intelligence (AI) assistant could support pilots' decision-making during a Non-Stabilized Approach (NSA). Method: A NSA assistant prototype based on pilots expertise and eye-tracking data was developed. We performed a human in the loop session with 7 professional pilots on ENAC A320 simulator and analyzed the impact of the assistant on operations, human performance and the safety feeling of pilots. Results: Generally, the assistant was appreciated and trusted by pilots. The system improved pilots' decision-making in order to perform a go-around. Aspects like trust, complacency, usability and pilots' physiological data monitoring were dominant discussion points. Discussion and conclusion: There were no evidence that the assistant reduced pilots' workload, but it helped pilots focusing a bit more on the 'wider picture' since part of the monitoring task could be delegated to the assistant. Understanding the reason of a go-around alert appeared to be a key point for pilots to build trust.  © 2022 The Authors.",Duchevet; Imbert; Hogue; Ferreira; Moens,2022,conferencePaper,,maybe_queue
RHDN5JQ3,"SGLF: structure-governed learning framework why machines should learn from governing structure, not biological incentives","structure-governed learning, reward hacking, reward over-optimization, AI alignment, machine learning safety, reinforcement learning, physics-informed",Anand Casavaraju,2026,journalArticle,ssrn,maybe_queue
QQSEGEUB,AI ethics and governance in practice: an introduction - guidance brief,"To manage these impacts responsibly and direct the development of AI systems toward optimal public benefit, considerations of AI ethics and governance / In this workbook, we introduce and describe our PBG Framework, a multi-tiered governance model that enables project teams to integrate ethical / artificial intelligence, AI Ethics, AI Governance, AI Policy, AI systems, AI regulation",David Leslie; Cami Rincon; Morgan Briggs; Antonella Perini; Smera Jayadeva,2024,journalArticle,ssrn,keep_queue
Y45IBT5Q,A systematic literature review on generative ai and digital authenticity via blockchain,"integration of Blockchain Technology with Generative Artificial Intelligence (GAI) presents a promising approach to enhancing trust, transparency and accountability / focusing on GAI's opaque decision-making processes and the potential of Blockchain's decentralized ledger to address issues related to transparency and accountability",Thomas Zwachte,2025,journalArticle,ssrn,maybe_queue
63R44352,A comprehensive review of artificial intelligence regulation: weighing ethical principles and innovation,"We present a comprehensive review of Artificial Intelligence (AI) regulation, addressing the challenges and needs associated with governing rapidly evolving / regulation.",Daniel O. Cajueiro; Victor Rafael Rezende Celestino,2024,journalArticle,ssrn,keep_queue
5WVXZ6H5,Building humane advances and institutions: a critical look at recent news about artificial intelligence,"AI, natural language processing, autonomous systems, and governance. / property. / Artificial Intelligence, AI Ethics, Human Dignity, BHAI Framework, Institutional Governance, Intellectual Property Rights, Transparency, Inclusion, Ethical",Arvind Ashta,2025,journalArticle,ssrn,maybe_queue
MJDUMWUX,"Passporting compliance for AI: operationalising governance via a clause-level crosswalk across EU, ISO/IEC, NIST, and CoE frameworks","of compliance artefacts, produced under one governance framework, to satisfy functionally equivalent obligations in another, subject to verification by / High alignment in risk management, transparency, and human oversight creates an immediate evidence-reuse corridor. / Compliance Passporting, AI governance interoperability, EU AI Act, NIST AI RMF, ISO/IEC 42001, Brussels Effect, Legal–Standards Entanglement",Albara Y. Alhazaileh,2026,journalArticle,ssrn,keep_queue
TI4RF68X,Towards the integration of large language models into the software development life cycle: a systematic literature review,"Models (LLMs) are reshaping the Software Development Life Cycle (SDLC) by introducing new levels of automation and intelligent assistance across core phases, including requirements engineering, design, testing, and maintenance. Previous works have examined the adoption of LLM in these areas, but have overlooked its influence on traditional practices in SDLC. Therefore, this paper builds upon this foundation and investigates, from a phase-level perspective, how LLMs interact with the SDLC as a whole and whether their presence necessitates rethinking of conventional methodologies. To achieve this objective, this article reviews the state of the field using a systematic literature review method. Peer-reviewed studies published between 2019 and 2025, examining the integration, benefits, and limitations of LLM within SDLC are analyzed. The findings indicate that LLMs are most commonly applied in implementation and testing, where they improve productivity through code generation, test automation, and fault localisation. However, their adoption also introduces challenges related to model hallucination, contextual misalignment, computational overhead, and ethical risks such as bias and opacity. Therefore, we synthesise several LLM integration patterns and stress various risk mitigation strategies that can be adopted to enhance the integration of LLMs into software engineering practices. The study concludes by outlining practical implications for software teams and proposing future research directions to improve LLM’s integration with agile, DevOps and CI/CD workflows.",M. Madani; K. Neumann; A. Nahhas; M. Chernigovskaya; D. S. Walia,2025,conferencePaper,ieee,keep_queue
CCPX4XZ9,"Exposing generative AI: human-dependent, legally uncertain, environmentally unsustainable","• The governance framework of GPAI models is still ‘under construction’. / • The governance framework of GPAI models is still ‘under construction’. / The European Union’s (EU) 2024 Artificial Intelligence (AI) Act provides a general framework, but more governance measures are planned: harmonised standards / artificial intelligence, human capital, regulation, data protection, sustainable development, EU governance, EU countries",Aida Ponce,2024,journalArticle,ssrn,keep_queue
