item_key,title,abstract,authors,year,item_type,sources,source_queue
32EX53DG,CodeLMSec benchmark: systematically evaluating and finding security vulnerabilities in black-box code language models,"Large language models (LLMs) for automatic code generation have recently achieved breakthroughs in several programming tasks. Their advances in competition-level programming problems have made them an essential pillar of AI-assisted pair programming, and tools such as GitHub Copilot have emerged as part of the daily programming workflow used by millions of developers. Training data for these models is usually collected from the Internet (e.g., from open-source repositories) and is likely to contain faults and security vulnerabilities. This unsanitized training data can cause the language models to learn these vulnerabilities and propagate them during the code generation procedure. While these models have been extensively evaluated for their ability to produce functionally correct programs, there remains a lack of comprehensive investigations and benchmarks addressing the security aspects of these models.In this work, we propose a method to systematically study the security issues of code language models to assess their susceptibility to generating vulnerable code. To this end, we introduce the first approach to automatically find generated code that contains vulnerabilities in black-box code generation models. This involves proposing a novel few-shot prompting approach. We evaluate the effectiveness of our approach by examining code language models in generating high-risk security weaknesses. Furthermore, we use our method to create a collection of diverse non-secure prompts for various vulnerability scenarios. This dataset serves as a benchmark to evaluate and compare the security weaknesses of code language models.",H. Hajipour; K. Hassler; T. Holz; L. Schönherr; M. Fritz,2024,conferencePaper,ieee,keep_queue
QUFR3Z3U,From data scarcity to abundance: scaling model training with LLM-orchestrated synthetic data pipelines,"Additionally, we present integration patterns with modern feature stores, governance frameworks aligned with regulatory requirements (GDPR, HIPAA, EU AI / Act), and automated quality validation pipelines. / Synthetic Data Generation, Large Language Models, Generative AI, Data Privacy, Machine Learning, Regulatory Compliance, GDPR, HIPAA",Bhavin Kotak,2026,journalArticle,ssrn,maybe_queue
BJ9MNRAL,An examination of the algorithmic accountability act of 2019,"The Algorithmic Accountability Act of 2019, sponsored by Senators Cory Booker (D-NJ) and Ron Wyden (D-OR), with a House equivalent sponsored by Rep. / algorithmic accountability, fairness, transparency, artificial intelligence, regulation",Mark MacCarthy,2020,journalArticle,ssrn,keep_queue
F8DZBKQF,Trust and safety risk identification via public signals and human judgment,"This case study examines the use of AI-assisted due diligence to conduct a rapid trust-and-safety risk assessment in the absence of formal vetting mechanisms / AI tools were used to accelerate information gathering and synthesis, (1) while all interpretation and decision making remained human-led / AI governance, trust and safety, risk assessment, due diligence, recidivism risk, human-in-the-loop, public-source intelligence, Responsible AI, Technology",Liana Meyer,2026,journalArticle,ssrn,keep_queue
PDZNGVED,From rejection to regulation: mapping the landscape of AI resistance,"how states have formalised specific cases of resistance through regulation, such as the prohibition of purposefully manipulative AI systems in the EU's AI / Act. / artificial intelligence, resistance to AI, AI ethics, AI safety, AI Act, AI governance, law and AI",Can Şimşek; Ayse Gizem Yasar,2025,journalArticle,ssrn,keep_queue
AIUGZHYF,Agentic AI for national resilience: a framework for autonomous information verification in critical infrastructure,"Traditional data verification methods, which rely on static heuristic rules or human-in-the-loop (HITL) workflows, are increasingly insufficient against / AVA is a novel framework leveraging Agentic AI, Dynamic Schema Generation, and Causal Inference to validate real-time information streams. / Agentic AI, Crisis Response, Critical Infrastructure, Causal Inference, Synthetic Data, Misinformation, National Security, MLOps, Automated Reasoning,",Annesha Chowdhury,2026,journalArticle,ssrn,maybe_queue
NG46MSY9,Automating subjective regulatory justifications in building permit workflows using concept-guided retrieval-augmented generation (RAG) and human-in-the-loop verification,"This study presents a concept-guided retrieval-augmented generation (RAG) framework with human-in-the-loop (HITL) verification to assist architects in / The findings indicate that concept-guided retrieval with HITL verification provides an auditable and deployable pathway for AI-assisted architect-supportive / Retrieval-Augmented Generation (RAG), Large language models (LLMs), Human-in-the-Loop Systems, Concept-Guided Retrieval, Subjective Regulatory Compliance",Ankan Karmakar; Inder Chhetiya; Venkata Santosh Kumar Delhi,2026,journalArticle,ssrn,maybe_queue
ZK3DSYDX,IntelliUnitGen: a unit test case generation framework based on the integration of static analysis and prompt learning,"Test case generation is a critical research topic in the field of automated software engineering. In recent years, with the rapid advancement of large language models (LLMs) such as the GPT series, LLaMA series, and DeepSeek series, both domestic and international researchers have attempted to leverage prompt learning capabilities of LLMs for automated test case generation and have achieved promising results. However, most existing approaches rely solely on the language model’s ability to respond to natural language prompts, while neglecting systematic analysis of static features within source code. These methods often fail to apply traditional static analysis techniques to extract structural and semantic information from the source code, resulting in incomplete generation, omission of key elements, or semantic misinterpretation. To address these limitations, this paper proposes IntelliUnitGen — an intelligent unit test case generation framework that integrates static analysis with prompt learning. This framework aims to combine the advantages of traditional static analysis techniques with the cutting-edge capabilities of LLMs to enhance the automation level and quality of unit test case generation. IntelliUnitGen synthesizes static code features extracted via static analysis into structured, task-relevant prompts for the language model. It adopts a chain-of-thought prompting strategy to guide the LLM in generating rigorous and comprehensive test cases. The overall workflow of the proposed framework is presented, followed by a detailed introduction to its key techniques and implementation details. An illustrative example is provided to intuitively demonstrate the test case generation process of the framework, and experimental validation is conducted on three open-source projects. Experimental results show that IntelliUnitGen significantly outperforms traditional (non-LLM-based) tools and LLM-only prompt learning approaches in metrics such as coverage, generalizability, and compilability & executability, achieving state-of-the-art (SOTA) performance. This study demonstrates the potential of integrating static code analysis with prompt learning to improve not only unit test case generation but also other source code processing tasks, potentially overcoming existing limitations of LLMs in software engineering applications. This framework demonstrates a practical step forward in addressing long-standing challenges in automated software testing. To facilitate reproducibility and further research, the complete implementation of the IntelliUnitGen framework, alongside the generated test cases and JaCoCo coverage reports for all experimental projects, has been made publicly available at: https://github.com/yangzy0115/IntelliUnitGen",Z. Yang; L. Wang,2025,journalArticle,ieee,keep_queue
Q8F6WBGU,AI audit washing and accountability,"In the absence of greater specification and more independent auditors, the risk is that AI auditing becomes AI audit washing.",Ellen P. Goodman; Julia Trehu,2022,journalArticle,ssrn,keep_queue
ZYJHHM6I,"Virtual state, where are you? A literature review, framework and agenda for failed digital transformation","transformation, with an emphasis on high-quality in-house IT infrastructure and expertise, but also better collaborative networks and strong leadership ensuring human / oversight. / Digital transformation, big data, artificial intelligence, virtual state, public sector",Shirley Kempeneer; Frederik Heylen,2024,journalArticle,ssrn,maybe_queue
KIC29Q7J,"Ex ante accountability of the AI act: between certification and standardization, in pursuit of fundamental rights in the country of compliance","In addition, the European Commission began work on AI regulation back in 2018, publishing the European strategy regarding AI, creating a high-level expert / act hereafter AIA).",Céline Castets-Renard; Philippe Besse,2022,journalArticle,ssrn,keep_queue
D3RMV38A,"AI, new technologies, and corporate governance: three phenomena","This Article focuses on three emerging phenomena that impact significant aspects of corporate governance and regulation: (1) perforation and blurring of / It calls for a reevaluation of corporate governance strategies, highlighting the importance of resource optimization and shared governance. / Artificial intelligence, AI, generative, ChatGPT, platforms, Uber, Airbnb, corporate governance, theory of the firm, transaction costs, Coase, boards, / corporate law, regulation, asset specificity, resource dependence theory, AI Act, Digital Services Act, Digital Markets Act",Martin Petrin,2024,journalArticle,ssrn,keep_queue
DJIXN4L4,The broken window: aesthetic intelligibility as institutional infrastructure,"When generative AI systematically severs the interpretive connection between artifact and maker, it does not merely disrupt aesthetic evaluation. / Second, it introduces process-centered accountability as an evaluative framework operational where output-based assessment fails, grounding judgment in",Vicente Hinojosa,2026,journalArticle,ssrn,maybe_queue
CUK7IHWJ,Designing for inclusion: human-centered multi-agent accessibility repair in modern web applications,"Accessibility defects in modern web applications often stem from human factors such as cognitive overload, insufficient training, and the difficulty of interpreting complex accessibility audit reports. In Brazil, despite the legal requirements of the Brazilian Inclusion Law (Lei Brasileira de Inclusão-LBI, Law 13.146/2015), recent studies show that less than 1of national websites comply with the Web Content Accessibility Guidelines (WCAG) 2.1. These gaps are not only technical but also cognitive and organizational, reflecting a persistent mismatch between detection capabilities and remediation practices. In large-scale React applications, the component-based architecture amplifies the challenge by introducing framework-specific pitfalls that require specialized expertise. This paper introduces AccessibilityAgent, a human-aware, multi-agent architecture that autonomously repairs accessibility violations using locally deployed Large Language Models (LLMs). By automating repetitive and error-prone tasks, the system reduces developers' decision fatigue and cognitive burden, while its validation agents preserve functional correctness and maintain trustworthiness. Unlike monolithic approaches, our design coordinates specialized agents for auditing, planning, retrieving, fixing, and validating repairs, enabling an adaptive workflow that integrates human oversight where necessary. We discuss how this architecture addresses human-factor-related risks in accessibility maintenance, improves software dependability, and supports inclusive design at scale.  © 2025 IEEE.",Wieland; Werner,2025,conferencePaper,wos,maybe_queue
MIXIQY9U,משבר הסעדים בעידן ה-GenAI: קריסת הכללים הסטטיים והצורך בפיתוח ״כלל גמיש״ the remedy crisis in the GenAI era: the collapse of static rules and the need for a pliability rule,"training generative AI models and shows why this crisis requires the development of a new, tailored legal entitlement. / into a zero-liability regime.",Itzhak Bombach,2025,journalArticle,ssrn,keep_queue
52EEJIKJ,Human in the AI loop in production environments,"The integration of Artificial Intelligence (AI) in manufacturing is often pursued as technology push. In contrast, this paper looks upon the AI-human interaction from a viewpoint that considers both to play an important role in reshaping their individual capabilities. It specifically focuses on how humans can play an important role in enhancing AI capabilities. The introduced concepts are tested in an industrial case study of vision-based inspection in production lines. Furthermore, the paper highlights the need to consider relevant implications for work design for AI integration. The contribution can be of practical value for system developers and work designers in how to target at the design stage the human contribution in AI-enabled systems for production environments. © 2021, IFIP International Federation for Information Processing.",Emmanouilidis; Waschull; Bokhorst; Wortmann; Dolgui A.,2021,conferencePaper,,maybe_queue
HFDFK4CN,"Role granularity and control costs in AI-assisted military decision-making: approval tax, comprehension tax, and the speed-control-accountability trilemma","Recent scholarship on military AI has focused on the legality of autonomous weapons, the preservation of Meaningful Human Control (MHC), and the / Yet these debates have not fully explained how AI-generated recommendations create new internal burdens inside hierarchical military organizations. / military AI, role granularity, meaningful human control, accountability, command and control, human-machine teaming, autonomous weapons, military decision-making",Yuki Kon,2026,journalArticle,ssrn,maybe_queue
UN82SL3A,Turning rivals into watchdogs: shared residual liability for frontier AI firms,"First, no single firm is financially capable of covering the full damages of a sufficiently catastrophic event. / Each firm is incentivized to cut corners, even if all would prefer to be safer. / residual liability, insurance, catastrophic AI risk, frontier AI firms, AI governance, AI safety",Benjamin Gil Friedman,2025,journalArticle,ssrn,keep_queue
9RMZIY6H,The copyright problem with emerging generative AI,"Generative AI, a rapidly advancing field in artificial intelligence, has gained significant attention and recognition for its ability to create original / This paper examines the challenges and implications surrounding copyright in the context of generative AI. / Generative AI, Copyright, ChatGPT, Data Ownership",Apoorva Verma,2023,journalArticle,ssrn,maybe_queue
F22XIG4P,"User-centered design with AI in the loop: a case study of rapid user interface prototyping with ""vibe coding""","We present a case study of using generative user interfaces, or ``vibe coding,'' a method leveraging large language models (LLMs) for generating code via natural language prompts, to support rapid prototyping in user-centered design (UCD). Extending traditional UCD practices, we propose an AI-in-the-loop ideate-prototyping process. We share insights from an empirical experience integrating this process to develop an interactive data analytics interface for highway traffic engineers to effectively retrieve and analyze historical traffic data. With generative UIs, the team was able to elicit rich user feedback and test multiple alternative design ideas from user evaluation interviews and real-time collaborative sessions with domain experts. We discuss the advantages and pitfalls of vibe coding for bridging the gaps between design expertise and domain-specific expertise.",Li; Maheshwari; Voelker,2025,preprint,arxiv,keep_queue
N5Y5BQCV,Ghostwriting the government,"In the quest for government efficiency in (de)regulation and beyond, the potential of generative AI looms large. / But the typical AI failsafe, a “human in the loop,” is simply not enough when the government has a duty to reason. / ghostwriting, writing, generative AI, rulemaking, judicial opinions, duty to reason",Bridget C.E. Dooling,2025,journalArticle,ssrn,keep_queue
W2ZVHTSQ,Designing AI Systems with Human-Machine Teams,,Saenz; Revilla; Simon,2020,webpage,naimi-book|naimi-references,maybe_queue
7PT7AIU4,Regulation priorities for artificial intelligence foundation models,"generalized form of the fintech Innovation Trilemma framework to argue that a regulatory scheme can prioritize only two of three aims when considering AI oversight / These systems, such as OpenAI’s ChatGPT or Alphabet’s LaMDA, have recently rocketed to popularity and have the potential to fundamentally change many areas / Artificial intelligence, large language models, generative artificial intelligence, machine learning, systemic risk, regulation, technology, innovation",Matthew Gaske,2023,journalArticle,ssrn,keep_queue
