item_key,title,abstract,authors,year,item_type,sources,source_queue
B7W4RP6Q,The intelligence stack: rethinking organizational design in the age of autonomous AI,"As Autonomous AI continues to redefine enterprise capabilities, from decisionmaking and operational automation to governance and workforce transformation / The review provides novel insights into the strategic implications of AI adoption, highlighting the challenges organizations face in converting AI pilots / Autonomous AI, AI Agents, Organizational Strategy, AI Governance, Digital Transformation, Institutional Readiness, Intelligence Stack, Cognitive Infrastructure",Chauncey Robinson,2025,journalArticle,ssrn,keep_queue
BQKB8WTD,A more insecure ecosystem? ChatGPT’s influence on cybersecurity,"Regulatory efforts to manage AI’s risk to individuals, organizations, and society are well underway; however, these are still very much in their infancy / While there remain vocal detractors, AI researchers continue to develop more powerful models independent of regulatory oversight.",Peter J. Caven,2023,journalArticle,ssrn,maybe_queue
IGK8BQHS,A vibe coding workflow for AI-assisted analysis and visualization of genbank records of pepper infecting viruses,"Understanding and predicting epidemiological trends of plant viruses is essential for sustaining crop productivity and control strategies. The National Center for Biotechnology Information (NCBI) GenBank provides nucleotide sequences with metadata such as date, location, and host, offering valuable resources for research. However, GenBank lacks automated tools for visualizing temporal and spatial patterns. To address this limitation, we applied a vibe coding approach, a generative AI assisted method that enables non-programmers to process and visualize data efficiently. As a case study, we analyzed pepper (Capsicum spp.), a major East and Southeast Asian crop threatened by emerging viruses. Using vibe coding, we visualized reporting trends by country and year and mapped sequence variation and conserved regions of pepper-infecting viruses. This approach allowed rapid organization of large datasets and real-time utilization of newly deposited GenBank entries. NCBI-based plant virus analysis system provides automated analysis and visualization and is accessible at",Baek; Ju; Seo; Yoon,2026,journalArticle,wos,maybe_queue
K7P8LCNZ,Assessing syntax accuracy and quality of generative AI-produced ExpressJS and VueJS code based on ISO/IEC 25010,"The advancement of Generative AI, such as ChatGPT, GitHub Copilot, and DeepSeek, accelerates software development through program syntax automation. However, challenges remain regarding code accuracy and quality. This study contributes by evaluating ExpressJS and VueJS syntax using the ISO/IEC 25010 framework across various Generative AI platforms to provide comprehensive insights. This study employs a descriptive quantitative approach with comparative experiment on ExpressJS and VueJS generated by various AI tools. Accuracy is tested through repeated prompt trials, while quality is assessed using ISO/IEC 25010 metrics with tools like JMeter and SonarQube to analyze performance, usability, reliability and security. The results show that most Generative Ais achieve high accuracy in ExpressJS syntax but struggle with VueJS, requiring more prompt refinements. Gemini delivers the best performance efficiency, while DeepSeek excels in reliability and security. Overall, expect Claude AI, all tested platforms demonstrate compatibility, usability, and portability across different environment",A. Rahman; M. Rizkillah; I. Idham; A. Anggreni,2025,conferencePaper,ieee,keep_queue
PLTK7CEV,The role of article 114 tfeu in balancing fundamental rights and product safety in the ai act,"This paper explores the legal foundation of the EU's AI Act, with a specific focus on the use of Article 114 TFEU as its legal basis. / Finally, this contribution concludes that the AI Act reflects a new governance approach, acknowledging that the complexity of harmonising emerging technologies / Article 114 TFEU, AI Act, Fundamental Rights, Common Regulated Market, Reflexive Harmonisation",Branka Marusic,2025,journalArticle,ssrn,keep_queue
Z4IKFZJ4,"There's a new kind of coding I call ""vibe coding"", where you fully give in to the vibes, embrace exponentials, and forget that the code even exists. It's possible because the LLMs (e.g. Cursor composer w sonnet) are getting too good. Also I just talk to composer with SuperWhisper",,Karpathy,2025,forumPost,coursework,keep_queue
QUP37YVL,From liability exposure to accountable control- a mandatory fiduciary architecture for board-level AI governance,"Artificial Intelligence Governance, Fiduciary Duty, Board Oversight, Corporate Accountability, AI Risk Management, Caremark Doctrine, Corporate Law, Algorithmic / Accountability, Director and Officer Liability, AI Governance Architecture",Iftikhar Mahmud Abdul Majid,2026,journalArticle,ssrn,keep_queue
FEJLI262,A decontextualized LLM-based safeguard technique for automated jailbreak mitigation,"Emerging regulation (e.g., the EU AI Act) demands proactive controls that verify outputs before delivery. / AI Act and provider policies. / Ai, Compliance, Large Language Model, Jailbreak, Software",Tiziano Santilli; Marco De Luca; Domenico Amalfitano; Anna Rita Fasolino; Patrizio Pelliccione,2025,journalArticle,ssrn,keep_queue
XTJ7LEZ8,Benchmarking prompt engineering techniques for secure code generation with GPT models,"Prompt engineering reduces reasoning mistakes in Large Language Models (LLMs). However, its effectiveness in mitigating vulnerabilities in LLM-generated code remains underexplored. To address this gap, we implemented a benchmark to automatically assess the impact of various prompt engineering strategies on code security. Our benchmark leverages two peer-reviewed prompt datasets and employs static scanners to evaluate code security at scale. We tested multiple prompt engineering techniques on GPT-3.5-turbo, GPT-4o, and GPT-4o-mini. Our results show that for GPT-4o and GPT-4o-mini, a security-focused prompt prefix can reduce the occurrence of security vulnerabilities by up to 56%. Additionally, all tested models demonstrated the ability to detect and repair between 41.9% and 68.7% of vulnerabilities in previously generated code when using iterative prompting techniques. Finally, we introduce a ""prompt agent"" that demonstrates how the most effective techniques can be applied in real-world development workflows.",M. Bruni; F. Gabrielli; M. Ghafari; M. Kropp,2025,conferencePaper,ieee,keep_queue
VIMEAI4P,Adopting artificial intelligence,"Generative AI, AI risk, Technology exposure, ChatGPT, LLM, Work, Jobs, Technological change",Emmanuelle Walkowiak,2024,journalArticle,ssrn,maybe_queue
