item_key,title,abstract,authors,year,item_type,sources,source_queue
PH5NTI5G,Automation bias in the AI act: on the legal implications of attempting to de-bias human oversight of AI,"This paper examines the legal implications of the explicit mentioning of automation bias (AB) in the Artificial Intelligence Act (AIA). / The AIA mandates human oversight for high-risk AI systems and requires providers to enable awareness of AB, i.e., the human tendency to over-rely on AI / AI Act, AI Regulation, Human Oversight, Automation Bias, AI Governance, Human-AI Interaction",Johann Laux; Hannah Ruschemeier,2025,journalArticle,ssrn,keep_queue
ACPAXQIB,"Integrating ChatGPT, bard, and leading-edge generative artificial intelligence in building and construction industry: applications, framework, challenges, and future scope","The predictive prowess of generative AI fortifies risk management, furnishing stakeholders with insights into potential project risks and effective mitigation / Real-time data analysis strengthens site monitoring and safety protocols, enabling proactive risk mitigation and ensuring a secure working environment. / ChatGPT, Bard, Generative artificial intelligence, Construction industry, Large language models, Project management, Artificial intelligence.",Nitin Rane; Saurabh Choudhary; Jayesh Rane,2023,journalArticle,ssrn,maybe_queue
BPL78SWJ,Deterministic bias detection for NYC local law 144: why reproducibility matters more than accuracy a technical framework for compliance-grade AI auditing,"Algorithmic Accountability, Bias Detection, Deterministic AI, NYC Local Law 144, Employment Discrimination, Reproducibility, Compliance Architecture",Subodh KC,2026,journalArticle,ssrn,keep_queue
JTP36FR3,How to protect privacy in the use of artificial intelligence,"General Data Protection Regulation governs automated decision-making, requiring companies to provide notice where automated decisions are made and provide human / review of any such decision.",Jessica E. Brown,2025,journalArticle,ssrn,maybe_queue
H3XLUXFS,"Scholarly context, comparative analysis, and novelty positioning","Relationship to Doctrine: External, contextual, and non-authoritative Version: v1.1 (SSRN Edition) Date: February 2026, AI governance, Non-delegation doctrine, Algorithmic / accountability, Authority laundering, Human-in-command, Prospective compliance, Governance instruments, Automation bias",Frank Schouten,2026,journalArticle,ssrn,maybe_queue
5JZQD2VK,Vibe coding: programming through conversation with artificial intelligence,"We examine ""vibe coding"": an emerging programming paradigm where developers primarily write code by interacting with code-generating large language models rather than writing code directly. We present the first empirical study of vibe coding. We analysed over 8 hours of curated video capturing extended vibe coding sessions with rich think-aloud reflections. Using framework analysis, we investigated programmers' goals, workflows, prompting techniques, debugging approaches, and challenges encountered. We find that vibe coding follows iterative goal satisfaction cycles where developers alternate between prompting AI, evaluating generated code through rapid scanning and application testing, and manual editing. Prompts in vibe coding blend vague, high-level directives with detailed technical specifications. Debugging remains a hybrid process combining AI assistance with manual practices. Critically, vibe coding does not eliminate the need for programming expertise but rather redistributes it toward context management, rapid code evaluation, and decisions about when to transition between AI-driven and manual manipulation of code. Trust in AI tools during vibe coding is dynamic and contextual, developed through iterative verification rather than blanket acceptance. Vibe coding is an evolution of AI-assisted programming that represents an early manifestation of ""material disengagement"", wherein practitioners orchestrate code production and manipulation, mediated through AI, while maintaining selective and strategic oversight.",Sarkar; Drosos,2025,preprint,arxiv,keep_queue
T8WX7MPJ,"A research landscape of agentic AI and large language models: applications, challenges and future directions","Agentic AI and Large Language Models (LLMs) are transforming how language is understood and generated while reshaping decision-making, automation, and research practices. LLMs provide underlying reasoning capabilities, and Agentic AI systems use them to perform tasks through interactions with external tools, services, and Application Programming Interfaces (APIs). Based on a structured scoping review and thematic analysis, this study identifies that core challenges of LLMs, relating to security, privacy and trust, misinformation, misuse and bias, energy consumption, transparency and explainability, and value alignment, can propagate into Agentic AI. Beyond these inherited concerns, Agentic AI introduces new challenges, including context management, security, privacy and trust, goal misalignment, opaque decision-making, limited human oversight, multi-agent coordination, ethical and legal accountability, and long-term safety. We analyse the applications of Agentic AI powered by LLMs across six domains: education, healthcare, cybersecurity, autonomous vehicles, e-commerce, and customer service, to reveal their real-world impact. Furthermore, we demonstrate some LLM limitations using DeepSeek-R1 and GPT-4o. To the best of our knowledge, this is the first comprehensive study to integrate the challenges and applications of LLMs and Agentic AI within a single forward-looking research landscape that promotes interdisciplinary research and responsible advancement of this emerging field. © 2025 by the authors.",Brohi; Mastoi; Jhanjhi; Pillai,2025,journalArticle,wos,maybe_queue
JFWNKFP3,OntoMotoOS field deployment and ethical standardization framework: from simulation to real-world governance (part 4 of the OntoMotoOS conceptual framework series),"Phased Deployment Strategy — A progressive rollout plan starting with controlled pilot environments and gradually expanding to broader societal adoption / AI Governance, Ethical AI Standardization, Socio-Technical Systems, Human–AI Cooperation, Multi-Cultural AI Adaptation, AI Ethics Protocols, Value Alignment",Yoochul Kim,2025,journalArticle,ssrn,maybe_queue
AJQHTYI3,The alignment scaling coefficient: empirical validation of identity-based alignment in distributed AI systems,"We introduce the Alignment Scaling Coefficient (ASC), a novel metric for quantifying how AI alignment changes as distributed systems scale. / AI alignment, scaling laws, distributed AI, multi-agent systems, Digital DNA, identity-based alignment, AI safety, alignment metrics, Superintelligence",Peter M. Pagano,2026,journalArticle,ssrn,maybe_queue
YYTM6BIT,AI ethics and ordoliberalism 2.0: towards a ‘digital bill of rights’,"argues that the ongoing discourse on (generative) AI relies too much on corporate self-regulation and voluntary codes of conduct and thus lacks adequate governance / To address these issues, the paper suggests not only introducing hard-law legislation with a more effective oversight structure but also merging already / AI Ethics, AI Act, Walter Eucken, Ordoliberalism, Regulatory Policy, Antitrust",Manuel Wörsdörfer,2023,journalArticle,ssrn,maybe_queue
QIDAHDRS,E2Edev: benchmarking large language models in end-to-end software development task,"The rapid advancement in large language models (LLMs) has demonstrated significant potential in End-to-End Software Development (E2ESD). However, existing E2ESD benchmarks are limited by coarse-grained requirement specifications and unreliable evaluation protocols, hindering a true understanding of current framework capabilities. To address these limitations, we present E2EDev, a novel benchmark grounded in the principles of Behavior-Driven Development (BDD), which evaluates the capabilities of E2ESD frameworks by assessing whether the generated software meets user needs through mimicking real user interactions (Figure 1). E2EDev comprises (i) a fine-grained set of user requirements, (ii) multiple BDD test scenarios with corresponding Python step implementations for each requirement, and (iii) a fully automated testing pipeline built on the Behave framework. To ensure its quality while reducing the annotation effort, E2EDev leverages our proposed Human-in-the-Loop Multi-Agent Annotation Framework (HITL-MAA). By evaluating various E2ESD frameworks and LLM backbones with E2EDev, our analysis reveals a persistent struggle to effectively solve these tasks, underscoring the critical need for more effective and cost-efficient E2ESD solutions. Our codebase and benchmark are publicly available at https://github.com/SCUNLP/E2EDev.",Liu; Huang; Guan; Lei; Deng,2025,preprint,arxiv,maybe_queue
WXBMMVX9,Agentic AI governance in private equity: a behavioral framework for autonomous decision systems,"As private equity firms deploy autonomous AI agents across deal sourcing, due diligence, and portfolio monitoring, governance frameworks have failed / As private equity firms deploy autonomous AI agents across deal sourcing, due diligence, and portfolio monitoring, governance frameworks have failed / Drawing on organizational psychology, decision science, and established research on human-automation interaction in high-stakes environments, this paper / Agentic AI governance, autonomous AI agents, private equity, human-in-the-loop oversight, AI trust calibration, behavioral science, decision-making frameworks / , AI adoption resistance, fiduciary duty, AI risk management, organizational psychology, investment committee AI, deal screening AI, portfolio monitoring",Leigh Coney,2026,journalArticle,ssrn,keep_queue
HB56FIYV,Artificial intelligence model legislation and bill of rights regulating government —not private competitive enterprise,"This article challenges the prevailing emphasis on regulating the private sector as the defining feature of artificial intelligence (AI) governance, arguing / undermine the societal goals of sound AI governance, reduction of risk and the safeguarding of citizens' constitutional liberties.",Clyde Wayne Crews Jr.,2024,journalArticle,ssrn,keep_queue
