item_key,title,abstract,authors,year,item_type,sources,source_queue
4WXSFCZ8,AI and privacy: a paradox?,"Case studies, including the provisional ban of OpenAI's ChatGPT by the Italian Data Protection Authority and data breaches involving AI applications, underscore / Focusing on Pakistan, the study highlights the absence of data protection laws and AI regulations, emphasizing the necessity of comprehensive governance",Areeba Iqbal Qureshi,2023,journalArticle,ssrn,maybe_queue
YPX238KE,Algorithms and administrative law: a comparative framework for accountability,"Administrative Law, Algorithmic Accountability, Artificial Intelligence, Comparative Law, Governance, Public Administration, Judicial Review, Legal Technology",Hassan Khalid Ranjha,2025,journalArticle,ssrn,keep_queue
WTIGL8KR,Representative litigation settlement agreements in artificial intelligence copyright infringement disputes: a comparative reflection based on the U.S. bartz case,"The high-density, decentralized copyright conflicts triggered by generative AI training require more than ad hoc solutions; they demand structural governance / Generative AI, Representative Litigation, Class Action, Settlement Agreement, Copyright Disputes, Fair Use, Training-Licensing Market",Chan Hou Lou,2026,journalArticle,ssrn,maybe_queue
HTAT9BYC,Evaluating GPU code translation approaches to optimize CFD efficiency,"Computational Fluid Dynamics (CFD) enables engineers to simulate and analyze fluid flow behavior in complex systems, playing a crucial role in the design, research, and development of aerospace vehicles. However, high-fidelity simulations often require extensive computational resources, with runtimes spanning several days. Graphics Processing Unit (GPU) computing has demonstrated significant speed improvements over traditional Central Processing Unit (CPU)-based methods, but transitioning CFD codes to GPU architectures requires complex adaptation and optimization for parallel execution. This study evaluates methods for converting CPU-based CFD codes to GPU execution by analyzing result accuracy, runtime performance, and power consumption. Various code transition methodologies—including code regeneration translators, compiler-based acceleration, and AI-assisted code conversion—were applied to a simple, stationary Fortran code. The various adapted versions were executed on a GPU-accelerated system and compared against the original Fortran implementation running on a CPU. Power consumption, runtime, and solution accuracy were assessed using energy metrics, pointwise error analysis, and global error norms. Preliminary results indicate that compiler-based acceleration achieves the highest code efficiency but requires the longest translation time. AI-assisted conversion speeds up the process but demands human oversight to ensure accuracy and performance. Code regeneration translators offer the fastest conversion but often produce suboptimal GPU code. Ongoing analysis will further refine these comparisons to identify the most effective approach. Final results will provide practical guidance and valuable insights for CFD engineers, supporting the efficient and reliable adaptation of legacy CPU-based code to GPU computing for faster, more cost-effective simulations. © 2025, American Institute of Aeronautics and Astronautics Inc, AIAA. All rights reserved.",Sivakumaran; Gaitonde,2025,conferencePaper,,maybe_queue
3WHLQDXQ,Reappraisal of section 230 CDA for tackling unethical corporate use of artificial intelligence: did congress surpass its time to handle intermediaries?,"Communications Decency Act § 230, enacted in compliance with constitutional principles and influenced by the Universal Declaration of Human Rights (UDHR / Act. / Internet Intermediaries, Section 230, Artificial Intelligence, Digital Services Act (DSA), EU AI Act, Intermediary Liability, Online Manipulation, Human",Romana Afroze,2025,journalArticle,ssrn,maybe_queue
JGQNH4XX,The digital gorilla: rebalancing power in the age of AI,"This article offers a new conceptual foundation for AI governance by treating such systems as a fourth societal actor-what we term the ""Digital Gorilla / dynamic checks and balances among the four actors, rather than today's more reactive and compliance-driven approaches. / AI governance, AI policy, AI regulation, algorithmic governance, constitutional design, institutional design, polycentric governance, democratic legitimacy",M. Alejandra Parra-Orlandoni; Roxanne A. Schnyder; Christopher J. Mallet,2026,journalArticle,ssrn,keep_queue
2W92E8FH,The living CX system: designing total experience in the AI era,"Customers do not experience companies through strategy documents or governance structures — they experience them as living, adaptive systems of interaction / frameworks including the EU AI Act.",Sushil Katdare,2026,journalArticle,ssrn,maybe_queue
UVV8HVVG,Legal aspects of access to human-generated data and other essential inputs for AI training,"Covering AI regulation, data (access) governance regimes, EU and domestic competition law as well as gatekeeper rules for digital markets, we show that / model collapse, data contamination, artificial intelligence, AI governance, competition law, antitrust law, generative AI, large language models, reinforcement",John Burden; Maurice Chiodo; Henning Grosse Ruse-Khan; Lisa Markschies; Dennis Müller,2024,journalArticle,ssrn,keep_queue
UCAALU46,"Music metadata minefield: prior initiatives, interoperability and how to let GenAI's copyright traces transpire","industry and EU Initiatives at the start of the online era for music consumption between the early 2000s and the early 2010s, aiming for centralised copyright / Metadata, Copyright, AI Act, Article 50 AI Act, Article 53 AI Act, Music metadata, GenAI, Generative AI Music, DGA, Data intermediary, Streaming services",Etienne Valk,2025,journalArticle,ssrn,maybe_queue
NFKS3BYE,"The impact of artificial intelligence on financial decision-making: an empirical investigation of AI adoption, institutional governance, and decision quality in banking","The findings indicate a strong positive relationship between AI adoption and decision-making quality. / In particular, organisations that invest in explainability tools and structured AI governance achieve superior outcomes relative to those relying on opaque / Artificial Intelligence Financial Decision-Making AI Adoption Banking Institutions Algorithmic Governance Machine Learning Explainable AI Credit Risk Non-Performing / Difference-in-Differences Panel Data Regulatory Fragmentation Human-AI Complementarity AEGIS Framework Behavioural Finance, Financial Decision Making, AI Adoption",Kamaluddin Siddique,2026,journalArticle,ssrn,maybe_queue
EEYPB3GU,AI safety (grokking) - controlled nirvana: emptiness windows as a structural safety mechanism for post-grokking AI systems,"AI alignment, grokking, self-reference, corrigibility, shutdownability, structural safety, AI Safety, post-grokking",Qien Huang,2026,journalArticle,ssrn,maybe_queue
P54Q3QHZ,"Retrieve, refine, or both? Using task-specific guidelines for secure python code generation","Large Language Models (LLMs) are increasingly used for code generation, but they often produce code with security vulnerabilities. While techniques like fine-tuning and instruction tuning can improve security, they are computationally expensive and require large amounts of secure code data. Recent studies have explored prompting techniques to enhance code security without additional training. Among these, Recursive Criticism and Improvement (RCI) has demonstrated strong improvements by iteratively refining the generated code by leveraging LLMs' self-critiquing capabilities. However, RCI relies on the model's ability to identify security flaws, which is constrained by its training data and susceptibility to hallucinations. This paper investigates the impact of incorporating taskspecific secure coding guidelines extracted from MITRE's CWE and CodeQL recommendations into LLM prompts. For this, we employ Retrieval-Augmented Generation (RAG) to dynamically retrieve the relevant guidelines that help the LLM avoid generating insecure code. We compare RAG with RCI, observing that both deliver comparable performance in terms of code security, with RAG consuming considerably less time and fewer tokens. Additionally, combining both approaches further reduces the amount of insecure code generated, requiring only slightly more resources than $R C I$ alone, highlighting the benefit of adding relevant guidelines in improving LLM-generated code security.",C. Tony; E. Iannone; R. Scandariato,2025,conferencePaper,ieee,keep_queue
FFPZJJ2D,Several issues regarding data governance in AGI,"Third, AGI-to-AGI data sharing could occur at speeds and complexities beyond human oversight. / We conclude that effective AGI data governance requires built-in constraints, continuous monitoring mechanisms, dynamic governance structures, international / AGI, Data Governance, AI Regulation",Masayuki Hatta,2025,journalArticle,ssrn,keep_queue
