item_key,title,abstract,authors,year,item_type,sources,source_queue
EPBF85Q9,From output to authority: bridging the decision authority gap in AI-enabled organizations through the DAG framework,"By reframing AI adoption as a challenge of decision architecture rather than technological capability, this paper contributes a novel and actionable perspective / to the discourse on responsible AI. / Artificial Intelligence, Decision Authority, AI Governance, Organizational Decision-Making, Accountability, Decision Architecture, Human-AI Interaction",Kulneet Suri,2026,journalArticle,ssrn,keep_queue
SMZREIJG,"Power steering, not a brake: how boards should actually govern AI","Yet a significant governance gap persists: while the vast majority of organizations now deploy AI in core business functions, most boards lack formal oversight / This paper argues that board AI governance isn't optional. / AI governance, board oversight, fiduciary duty, STAR framework, EU AI Act, corporate governance, responsible AI, artificial intelligence, ai, Board of / Directors, AI risk, AI compliance, AI risk management, Strategic Overvsight, Audit Committee, Chairman",Henk De Jong; Robert Maciejko; Sampsa Samila; Christoph Wollersheim,2026,journalArticle,ssrn,keep_queue
Z2EYJP79,AI risk and governance in startups: a study of implementation gaps and founder justifications,"Artificial intelligence (AI) adoption among startups is accelerating, yet systematic understanding of how founders approach AI-related risks, justify implementation decisions, and establish governance frameworks remains limited. This study examines how startup founders interpret AI risks and opportunities, develop justification strategies for adoption, and negotiate boundaries of responsibility through applied sociological analysis. Drawing on survey data from 72 startup founders collected in September 2024, we analyzed quantitative patterns and qualitative insights using sociological frameworks of technological framing, institutional logics, and boundary-work. Founders predominantly view AI through dual lenses, recognizing innovation opportunities while acknowledging operational risks including data privacy, algorithmic bias, and integration challenges. Despite widespread risk awareness (95% have learned or intend to learn about AI risks), actual governance measures remain limited, with 85% having no specific protective measures. Founders primarily employ market-oriented justifications emphasizing efficiency and competitive advantage, while ethical considerations remain largely symbolic. Most favor shared responsibility between AI developers and implementers (39%), though practical boundary-setting is rare. These sociological insights inform technical implementation strategies and governance system design for AI deployment in resource-constrained environments. Our findings offer evidence-based frameworks for risk prioritization, resource allocation, and governance implementation that can inform startup strategies and ecosystem-level support programs. © 2025 IEEE.",Olar; Budeanu; Bǎlǎnuţǎ; Gasner P.; Rughinis R.V.,2025,conferencePaper,,keep_queue
PGCEQIWM,The European AI act’s impact on financial markets: from governance to Co-regulation,"The study explores the general regulatory challenges arising from the need to mediate between a horizontal approach to AI regulation and the sector-specific / to the tools of supervised co-regulation (as regulatory sandboxes) proposed by the AI Act, confirms the importance of the enactment of sound supervisory / Artificial Intelligence, Financial Markets, AI Act, DORA, Regulatory Sandboxes, Human Oversight, Fundamental Rights; Supervision",Antonella Sciarrone Alibrandi; Maddalena Rabitti; Giulia Schneider,2023,journalArticle,ssrn,keep_queue
AFGP2NF6,The AI-copyright trap,"AI. / towards addressing the risks and harms of generative AI. / Copyright Law, Artificial Intelligence, Generative AI, Text and Data Mining, Copyright Infringement, Intellectual Property, Law and Technology",Carys J. Craig,2024,journalArticle,ssrn,maybe_queue
HX82PMB7,Vibe coding,"Vibe coding is the practice of generating code using AI tools. The appeal of this approach is that applications can be generated with very little programming knowledge. The advent of this idea has already had a number of interesting implications: If a non-coder can build an app with AI, why continue to train coders? This technique could lead to massive efficiencies It democratizes app development, turning anybody into a developer It may lead to fewer jobs in software development",Harris,2025,journalArticle,acm,maybe_queue
EUG2E7RZ,Constraint engineering: equilibrium shifts through interpretive infrastructure,"We provide design primitives, falsification criteria, and implications for institutional reform, AI alignment, and social movements. / social coordination, institutional design, AI alignment, architectural constraint, equilibrium shifts, state variables, interpretive collapse, CKCS, common",Sabrina Dawn Palmer,2026,journalArticle,ssrn,maybe_queue
U42IK9I6,"AI, tell me your protocol: the intersection of technology and humanity in the era of big data","This work critically examines the intersection between artificial intelligence and human authority in the context of algorithmic decision-making and data-driven / It proposes the concept of “synthetic authority” to describe how AI systems, particularly large language models, construct legitimacy through impersonal / Artificial Intelligence, Synthetic Authority, Algorithmic Governance, Language Models, Digital Ethics, Discourse Analysis, Epistemic Legitimacy, Automation",Agustin V. Startari,2025,journalArticle,ssrn,maybe_queue
XY6LA8FU,Generative AI and copyright: a dynamic perspective,"The rapid advancement of generative AI is reshaping the creative industry. / their content is used to train generative AI models (the fair use standard), and (2) whether AI-generated content should qualify for copyright protection / Generative AI, copyright, fair use standard, intellectual property, creative industry, creator economy, authorship",S. Alex Yang; Angela Huyue Zhang,2024,journalArticle,ssrn,maybe_queue
2RRCAJKR,Interrogating design homogenization in web vibe coding,"Generative AI is known for its tendency to homogenize, often reproducing dominant style conventions found in training data. However, it remains unclear how these homogenizing effects extend to complex structural tasks like web design. As lay creators increasingly turn to LLMs to 'vibe-code' websites -- prompting for aesthetic and functional goals rather than writing code -- they may inadvertently narrow the diversity of their designs, and limit creative expression throughout the internet. In this paper, we interrogate the possibility of design homogenization in web vibe coding. We first characterize the vibe coding lifecycle, pinpointing stages where homogenization risks may arise. We then conduct a sociotechnical risk analysis unpacking the potential harms of web vibe coding and their interaction with design homogenization. We identify that the push for frictionless generation can exacerbate homogenization and its harms. Finally, we propose a mitigation framework centered on the idea of productive friction. Through case studies at the micro, meso, and macro levels, we show how centering productive friction can empower creators to challenge default outputs and preserve diverse expression in AI-mediated web design.",Shin; Gao; Pang; Lee; Reinecke,2026,preprint,arxiv,keep_queue
