item_key,title,abstract,authors,year,item_type,sources,source_queue
HKK5KQXB,VIRTSI: a novel trust dynamics model enhancing artificial intelligence collaboration with human users – insights from a ChatGPT evaluation study,"The rapid integration of intelligent processes and methods into information systems in the Artificial Intelligence (AI) era has led to a substantial shift towards autonomous software decision-making. This evolution necessitates robust human oversight, especially in critical domains like Healthcare, Education, and Energy. Human trust in AI plays a vital role in influencing decision-making processes of users interacting with AI. This paper presents VIRTSI (Variability and Impact of Reciprocal Trust States towards Intelligent systems), a novel rigorous computational model for human-AI Interaction. VIRTSI simulates human trust states, spanning from overtrust to distrust, through user modelling. It comprises: 1. A trust dynamics representational model based on Deterministic Finite State Automata (DFAs), illustrating transitions among cognitive trust states in response to AI-generated replies. 2. A trust evaluation model based on Confusion Matrices, originating from machine learning and Accuracy Metrics, providing a quantitative framework for analysing human trust dynamics. As a result, this is the first time that trust dynamics have been thoroughly traced in a representational model and a method has been developed to assess the impact of possibly harmful states like overtrust and distrust. An empirical study on the recently launched Large Language Model of generative AI, ChatGPT (version 3.5), provides a radical underexplored AI-generated platform for evaluating the human-AI interaction through VIRTSI. The study involved 1200 interactions of real users as well as AI experts together with experts in two very different domains of evaluation, namely software engineering and poetry. This study traces trust dynamics and the emerging human-AI interaction, in concrete examples of real user synergies with generative AI. The research reveals the vital role of maintaining normal trust states for optimal human-AI interaction and that both AI and human users need further steps towards this goal. The real-world implications of this research can guide the creation and evaluation of user interfaces with AI and the incorporation of functionalities in the development of generative AI chatbots in terms of trust by providing a new rigorous DFA representational method of trust dynamics and a corresponding new perspective of confusion matrix evaluation method of the dynamics’ impact in the efficiency of human-AI dialogues. © 2024 The Author(s)",Virvou; Tsihrintzis; Tsichrintzi,2024,journalArticle,wos,maybe_queue
W6PPQNZU,From artificial to humane intelligence (hi) – a sociotechnical framework for Co-evolving ai,"paradigms, rooted in static and monolithic objectives, represent a fundamental sociotechnical failure, creating systems that are not only brittle but also risk / We demonstrate its analytical power through a heuristic case study of OpenAI's ChatGPT-4o, revealing how structural failures in fairness, long-term / AI Alignment, AI Governance, Value Pluralism, Emergent Ethics, Quantitative Ethics, Co-evolutionary AI",Andrew Lizzio,2025,journalArticle,ssrn,keep_queue
QSZCD6RE,AI technologies and accountability in digital health,"Special attention is given to the governance of AI systems by international institutions (EU Proposal on AI Regulation, OECD, Council of Europe, etc) but / Secondly, we propose possible solutions to shape a sound policy in digital health taking into account a rights-based governance framework. / Trustworthy Artificial Intelligence, Digital Health, Personalized Medicine, Human Rights, Data Protection, Digital Ethics, Data Governance, Internet of",Eva Thelisson,2021,journalArticle,ssrn,keep_queue
NKF3HV2G,OMNIX quantum: decision governance infrastructure for automated systems — technical whitepaper,"OMNIX Quantum is a domain-agnostic Decision Governance Infrastructure that governs high-stakes automated decisions across digital asset trading, Islamic / This whitepaper describes the governance architecture, the verifiable receipt structure, regulatory alignment with the EU AI Act and NIST AI RMF, and the / decision governance, AI governance, post quantum cryptography, automated system, EU AI act, fintech infrastructure, audit trail",Harold Nunes,2026,journalArticle,ssrn,maybe_queue
ZVV24K9Y,The theater of compliance: why we need machine-verifiable proof,"Algorithmic Accountability, Zero-Knowledge Proofs, RegTech, OFCCP, Runtime Enforcement, The Luevano Standard, zk-SNARKs, ZKMLOps",Alberto Rocha,2026,journalArticle,ssrn,maybe_queue
Q6ELGRSF,Development of large language models: copyright law perspectives for research institutions and research libraries,"This article discusses European copyright law as applied to the development and training of generative AI and natural language processing in public interest / The article focuses on the scope of the new exceptions from copyright law for text and data mining (TDM) for research purposes and discusses them from / copyright, generative AI, research institutions, open science, EU law, TDM",Inger B. Ørstavik,2025,journalArticle,ssrn,maybe_queue
T7YKXEMS,"Ten structural shifts in AI adoption: evidence, frameworks, and emerging frontiers (2018 -2025)","Recent developments in AI adoption within financial institutions between 2018 and 2025 are synthesized using three established frameworks: the FinTech / of leadership, values-driven AI governance, and human-machine collaboration in the era of rapid AI advancement. / AI Adoption, Financial Institutions, Fintech Innovation, Organizational Learning, Leadership, Ethics, Governance",Larry Cao,2025,journalArticle,ssrn,maybe_queue
ZD5DR3Y3,"Safeguarding marketing research: the generation, identification, and mitigation of AI-fabricated disinformation","Generative AI has ushered in the ability to generate content that closely mimics human contributions, introducing an unprecedented threat: Deployed en / We advocate for a comprehensive approach to safeguarding marketing research that integrates advanced algorithmic solutions, enhanced human oversight / User-Generated Content, Artificial Intelligence, Disinformation, Marketing Analytics",Anirban Mukherjee,2024,journalArticle,ssrn,maybe_queue
V3X9T2DB,AI act: the EU regulation,"of the AI ACT. / The AI ACT stands as a pivotal milestone in AI regulation, shaping the future of AI in Europe and serving as a model for responsible AI governance in a / AI ACT, Artificial Intelligence, European Union, Framework",Divine-Favour Ukoh; Michael Adetunji,2025,journalArticle,ssrn,keep_queue
Z9CYKV9Y,Getting regulatory sandboxes right: design and governance under the AI act,"Afterwards, we identify governance challenges across three sandbox phases-pre-testing, testing, and post-testing-and propose structured solutions. / Our analysis suggests that effective sandbox governance requires specific mechanisms: tailored entry criteria, precise pipeline placement guidance, and / regulatory sandboxes, AI, AI Act, innovation, European Union, Testing, Regulatory Learning",Claudio Novelli; Philipp Hacker; Simon McDougall; Jessica Morley; Antonino Rotolo,2025,journalArticle,ssrn,keep_queue
