item_key,title,abstract,authors,year,item_type,sources,source_queue
J94QSBDT,Companion paper one: case studies of crystallisation under V = 0,"Every case ends at the governance boundary – the moment a regulator, auditor, court, investor, ombudsman or customer compels reconstruction and the organisation / If you can reconstruct the decision under force, you have governance. If you cannot, you have theatre. / AI governance, Model risk management, Auditability, Decision reconstructability, Evidential standards, Assurance and attestation, Procurement and third-party / risk, Board accountability, Agentic AI, Forensic reconstruction, Large language models, Artificial Confabulation, AI Act Compliance, Epistemic debt, Liability",Andrew J Devin,2026,journalArticle,ssrn,keep_queue
4KB7X3A7,Technical appendix: a proposed attested-verifiable inference architecture for the luevano standard,"as an assurance architecture combining zero-knowledge proofs for model inference with remote attestation, providing stronger runtime evidence for AI governance / It frames this as a technological measure supporting EU AI Act Article 9 and Article 11 compliance demonstration, not as a universal legal solution. / Luevano Standard, Zero-Knowledge Proofs, AI Governance, EU AI Act, Verifiable Inference",Alberto Rocha,2026,journalArticle,ssrn,keep_queue
KYHMWRYN,Monitoring AI-modified content at scale: a case study on the impact of ChatGPT on AI conference peer reviews,"We present an approach for estimating the fraction of text in a large corpus which is likely to be substantially modified or produced by a large language model (LLM). Our maximum likelihood model leverages expert-written and AI-generated reference texts to accurately and efficiently examine real-world LLM-use at the corpus level. We apply this approach to a case study of scientific peer review in AI conferences that took place after the release of ChatGPT: ICLR 2024, NeurIPS 2023, CoRL 2023 and EMNLP 2023. Our results suggest that between 6.5% and 16.9% of text submitted as peer reviews to these conferences could have been substantially modified by LLMs, i.e. beyond spell-checking or minor writing updates. The circumstances in which generated text occurs offer insight into user behavior: the estimated fraction of LLM-generated text is higher in reviews which report lower confidence, were submitted close to the deadline, and from reviewers who are less likely to respond to author rebuttals. We also observe corpus-level trends in generated text which may be too subtle to detect at the individual level, and discuss the implications of such trends on peer review. We call for future interdisciplinary work to examine how LLM use is changing our information and knowledge practices.",Liang; Izzo; Zhang; Lepp; Cao,2026,preprint,cao,keep_queue
7U7XH8VK,How generative AI is reforming IP: rethinking criminal sanctions in IP law,"AI has profoundly disrupted traditional intellectual property (IP) enforcement frameworks. / The rise of AI-driven content moderation, automated copyright enforcement, and consensus-based resolution platforms suggests that traditional criminal",Feroz Ali,2025,journalArticle,ssrn,maybe_queue
JAQDTIWH,Zero trust architectures for persistent artificial intelligence systems: a governance-centric framework,"The integration of artificial intelligence into enterprise and government systems has introduced new security challenges, particularly as AI systems evolve / The framework is analyzed in relation to existing Zero Trust models and AI system architectures, highlighting its implications for enterprise security, / California, United States Artificial Intelligence, Zero Trust Security, AI Governance, Persistent Memory, AI Infrastructure, Cybersecurity, System Architecture",Nicole CrossleyTownsend,2026,journalArticle,ssrn,keep_queue
ICT4NBKH,TEMPORAL ACCESS FAILURE: a structural risk in learning systems not addressed by current AI governance frameworks,"By analyzing TAF not merely as a technical malfunction but as a shift in the ""chronopolitics"" of the modern state, this paper argues that automation is / The paper critically examines standard mitigation strategies-specifically ""Human-in-the-Loop"" (HITL) and ""Explainable AI"" (XAI)-and argues that they function / Temporal Access Failure, AI Governance, Chronopolitics, The Right to Time, Strategic Latency, Automated Decision-Making, Human-in-the-Loop",Tony Nguyen,2026,journalArticle,ssrn,keep_queue
2J5SZ3UK,Predictive analytics for mitigating supply chain disruptions: a machine learning case essay,"To attain long-run sustainability and equity, the essay also points toward the requirement for human-in-the-loop verification, ongoing model advancement / makes relevant data to academics and professional industry persons seeking to reinforce supply chain resilience utilizing predictive analytics powered by AI",Abizer Masavi,2025,journalArticle,ssrn,maybe_queue
QLW9G6D5,Considering fundamental rights in the European standardisation of artificial intelligence: nonsense or strategic alliance?,"Abstract:
In the European context, both the EU AI Act proposal and the draft Standardisation Request on safe and trustworthy AI link standardisation / The main issue tackled is whether the adoption of AI harmonised standards, based on the future AI Act, should take into account fundamental rights. / standardisation; EU AI Act; fundamental rights; CEN-CENELEC; harmonised standards; trustworthy AI; EU law; governance",Marion Ho-Dac,2023,journalArticle,ssrn,keep_queue
YXKHSW6S,Meaningful human control to detect algorithmic errors,"to the October 6, 2020 ruling of the CJEU, many other statutes and court decisions require human control over algorithmic decisions: the EU’s proposed AI / I will not discuss in this article the other objectives linked to human control, including its role in allocating liability and in demonstrating compliance / human control, AI, artificial intelligence, explainability, meaningful human control, GDPR, AI Act, human rights, error detection, Ligue des droits humains",Winston Maxwell,2023,journalArticle,ssrn,keep_queue
LGJT63ZN,Algorithmic ethics for digital justice: towards a constitutional framework for responsible AI in legal systems,"this paper offers a blueprint for a new constitutional vision of justice in the digital age-one grounded in human dignity, participatory design, and algorithmic / accountability.",Abulgasem Al Mashai,2025,journalArticle,ssrn,maybe_queue
