item_key,title,abstract,authors,year,item_type,sources,source_queue
XTDNDSBJ,Trade secrecy meets generative AI,"Generative AI models like ChatGPT raise novel issues for trade secret law. / I argue this new disclosure risk, at the margins, raises the bar for keeping trade secrets. / trade secret law, generative AI, improper means, AI inventors, patent law, copyright law, trade secret management, ChatGPT",Camilla Alexandra Hrdy,2025,journalArticle,ssrn,maybe_queue
IVBMYNQA,Auditing the future: ensuring ethical and secure AI and quantum computing -auditing methods in the context of AI and quantum computing-by ramkumar bharathan,"Auditing, AI, Quantum computing, • Artificial Intelligence (AI) • Quantum Computing • Algorithmic Bias • Data Privacy • Quantum Hardware Reliability • AI / Auditing for Willow • Auditing Frameworks, AI Auditing for Willow, Algorithmic Bias",Ramkumar Bharathan,2025,journalArticle,ssrn,maybe_queue
S6DKI53L,Artificial intelligence (AI) governance: an overview,"Chief amongst them include the OECD AI Principles; the EU AI Act; and the NIST AI RMF. / risks management framework and compliance regime. / AI, AI Governance, Data Privacy, OECD AI Principles, NIST AI RMF, EU AI Act",Alex Wodi,2024,journalArticle,ssrn,keep_queue
RV3LZDB8,The digital gavel: balancing procedural efficiency and algorithmic bias in commercial arbitration,Though the hype around AI is growing research is limited in India on the human impact of utilizing AI in arbitration. / It addresses a knowledge gap by proposing a novel “Human-in-the-Loop” methodology.,GAUTAM SHARMA,2026,journalArticle,ssrn,maybe_queue
PL5P9X2Q,Harmonising consensus: the (geo)political economy of standardisation in the AI act,"Focusing on the European Union's AI Act, it argues that the Regulation's reliance on delegated technical standards embeds structural and context-dependent / Act in shaping the global AI value chain. / AI Regulation, Standards, AI Act, EU Law, Geopolitics, Political Economy, AI Governance, Co-Regulation",Marta Cantero Gamito,2026,journalArticle,ssrn,keep_queue
MF2DHV5J,From explainability to system language: why AI accountability requires a formal execution vocabulary,"The paper positions system language as a prerequisite for auditability, certification, and liability in high-risk AI systems, and argues that / This paper is part of a series examining accountability, auditability, and operational viability in probabilistic and agentic AI systems. / AI accountability, AI governance, Explainable AI, Auditability, Non-deterministic AI systems, System-level responsibility, Decision authorization, Execution-time / accountability, High-risk AI systems, AI certification and liability",Thomas Gessler,2026,journalArticle,ssrn,keep_queue
PGT782IM,"I prompt, therefore I Am","Or does generative AI truly threaten the sustainability of the creative arts and the knowledge economy more generally? / Artificial Intelligence, Generative AI, ChatGPT, GPT-4, Copyright, Intellectual Property",Simon Chesterman,2023,journalArticle,ssrn,maybe_queue
WZGHR86L,Some HCI priorities for GDPR-compliant machine learning,"GDPR, data protection, machine learning, artificial intelligence, human-computer interaction, user interfaces, discrimination, anti-discrimination, algorithmic / accountability",Michael Veale; Reuben Binns; Max Van Kleek,2018,journalArticle,ssrn,keep_queue
37WAUB9J,A repository-first framework for democratizing chatbot development,"Teams often require chatbots that integrate with business systems; however, existing options involve trade-offs: hosted platforms enable quick setup but impose vendor lock-in, whereas custom frameworks preserve control but exclude non-developers. This study evaluated whether combining a repositoryfirst framework with an AI coding agent can lower development costs and time without reducing reliability or usability. In a within-subjects experiment of eight matched chatbot app microtasks with nine developers and 144 runs, the framework plus agent condition completed tasks 56 percent faster with an agent-to-framework ratio of 2.29 and 95 percent confidence interval from 1.40 to 3.63, and at 43 percent lower cost with an agent-to-framework ratio of 1.76 and 95 percent confidence interval from 1.12 to 2.58 compared to the agent-only condition. Reliability signals improved with fewer human interventions and comparable error rates, token efficiency, and latency. A separate 50-user study reported a System Usability Scale mean of 70.6 with a 95 percent confidence interval from 68.6 to 72.6, exceeding the common benchmark of 68. These results support repositoryfirst, agent-assisted development as a practical approach to democratize chatbot creation while maintaining portability and code ownership.  © 2025 IEEE.",Boonsri; Buranasaksee,2025,conferencePaper,,maybe_queue
XVWJ5J6J,Modernization of enterprise payment infrastructure: a case study on LLM-assisted migration of legacy distributed systems,"The migration was governed by a Human-in-the-Loop (HITL) framework, in which AI-driven proposals were rigorously manually validated and refined using constraints / Large Language Models (LLMs), Software Modernization, Human-in-the-Loop (HITL), Cloud-Native Architecture, Software Engineering Case Study, Technical Debt",Gaurav Bhatnagar,2026,journalArticle,ssrn,keep_queue
