item_key,title,abstract,authors,year,item_type,sources,source_queue
657MLWVF,The Brussels effect 2.0: analyzing the impact of the EU AI act on emerging markets and digital sovereignty,"This research was conducted independently to analyze the extraterritorial implications of Regulation (EU) 2024/1689 (the AI Act) on non-Member State jurisdictions / The author specializes in Corporate Governance and Intellectual Property Law, with a research focus on the intersection of digital policy and emerging / EU AI Act (Regulation 2024/1689), The Brussels Effect 2.0, Digital Sovereignty, Extraterritorial Jurisdiction, Corporate Governance, Intellectual Property",Mehtab Barkat,2026,journalArticle,ssrn,keep_queue
UYTMXP9Z,A benchmark for scalable oversight protocols,"As AI agents surpass human capabilities, scalable oversight -- the problem of effectively supplying human feedback to potentially superhuman AI models -- becomes increasingly critical to ensure alignment. While numerous scalable oversight protocols have been proposed, they lack a systematic empirical framework to evaluate and compare them. While recent works have tried to empirically study scalable oversight protocols -- particularly Debate -- we argue that the experiments they conduct are not generalizable to other protocols. We introduce the scalable oversight benchmark, a principled framework for evaluating human feedback mechanisms based on our agent score difference (ASD) metric, a measure of how effectively a mechanism advantages truth-telling over deception. We supply a Python package to facilitate rapid and competitive evaluation of scalable oversight protocols on our benchmark, and conduct a demonstrative experiment benchmarking Debate.",Sudhir; Kaunismaa; Panickssery,2025,preprint,coursework,keep_queue
DKPES8DF,The regulation of AI trading from an AI life cycle perspective,"Inspired by the EU AI Act proposal, this paper examines the advantages of a ‘rule-based’ and ‘risk-oriented’ regulatory approach, combining both ex-ante / By advocating for a multi-stakeholder engagement in AI regulatory governance, it proposes a way forward to assist financial regulators and industry players / algorithmic trading, artificial intelligence, regulatory governance, AI life cycle",Alessio Azzutti; Wolf-Georg Ringe; H. Siegfried Stiehl,2022,journalArticle,ssrn,maybe_queue
J2XS8YZZ,Generative AI risks and resilience: how users adapt to hallucination and privacy challenges,"Purpose: This study examines two central risks affecting continued use of generative AI (GenAI)—AI hallucinations and privacy concerns—and explores how protective behaviors serve as adaptive mechanisms to mitigate these risks. Design/methodology/approach: Drawing on Protection Motivation Theory, the study tests a risk-adaptive GenAI use model using survey data from 789 users recruited via a Prolific panel. Structural equation modeling is employed to analyze direct and moderating effects. Findings: Privacy concerns negatively influence user attitudes while positively predicting both personal and system-level protective behaviors. Hallucination risk is similarly associated with negative attitudes but positively predicts information verification. Notably, only information verification significantly moderates the link between attitude and continuance intention. Originality: The study extends Protection Motivation Theory to the GenAI context by developing and validating new constructs—hallucination risk and system-level privacy-protective behaviors. It reveals how different types of risk trigger distinct behavioral adaptations, highlighting the dual role of risk as both a deterrent and catalyst in GenAI adoption. Practical implications: The study offers insights that risk perceptions may not deter continued use of GenAI when users perform risk protective behaviors. By highlighting which protective behaviors enhance continued use, the findings inform risk-mitigation strategies for developers, educators, and regulators. © 2025",Lee; Kim; Lim; Shin,2025,journalArticle,,maybe_queue
R6FSQBRX,"AI production, personal data privacy, and institutional paradox","prompted the debates over ethical responsibilities of Silicon Valley, such as Meta, Google, and Apple, in performing a de facto custodian role with no oversight / regulation and then, quickly backed away to oppose any data use restriction when it threats their bottom-lines.",Yong Jin Park,2025,journalArticle,ssrn,maybe_queue
ASYCLNQ2,A framework for algorithmic accountability in India,"Similar legislations have been put forth by the USA, New Zealand, China, and France, obligating transparency and oversight of functions discharged by AI / Lastly, regulations in India must be harmonized with international ones to lower compliance costs. / Algorithms, accountability, Regulation, online platforms, GDPR, AI Act",Akshita Rohatgi; Ria Verma,2025,journalArticle,ssrn,keep_queue
4HBKKG58,"AI hasn't fixed teamwork, but it shifted collaborative culture: a longitudinal study in a project-based software development organization (2023-2025)","When AI entered the workplace, many believed it could reshape teamwork as profoundly as it boosted individual productivity. Would AI finally ease the longstanding challenges of team collaboration? Our findings suggested a more complicated reality. We conducted a longitudinal two-wave interview study (2023-2025) with members (N=15) of a project-based software development organization to examine the expectations and use of AI in teamwork. In early 2023, just after the release of ChatGPT, participants envisioned AI as an intelligent coordinator that could align projects, track progress, and ease interpersonal frictions. By 2025, however, AI was used mainly to accelerate individual tasks such as coding, writing, and documentation, leaving persistent collaboration issues of performance accountability and fragile communication unresolved. Yet AI reshaped collaborative culture: efficiency became a norm, transparency and responsible use became markers of professionalism, and AI was increasingly accepted as part of teamwork.",Xiao; Hu; Whiting; Karunakaran; Shen,2025,preprint,cao|coursework|wos,keep_queue
K6CLAG2P,Bridging the knowledge gap: understanding user expectations for trustworthy LLM standards,"Researchers, policymakers, and developers of artificial intelligence (AI) are actively collaborating to establish trustworthy AI standards that align with broader societal values, particularly in the context of large language models (LLMs). However, the critical discourse on bridging the vast knowledge gap between experts who shape and implement standards for LLMs and users whose values are at stake remains largely unaddressed. Taking a “bottom-up” perspective and using a mixed-method approach, we first conducted interviews (N = 12) to engage with users’ perceptions of normative standards in the context of LLMs. We thereby identified 68 specific criteria that users’ consider when evaluating whether their values are fulfilled. Second, we conducted an online survey (N = 379) to further investigate how users prioritize these standards and the identified criteria in conversational LLM-based applications. Our findings reveal opportunities for strategic communication measures, the importance of transparent governance mechanisms and the necessity of non-technical complements to technical solutions for bridging the knowledge gap. We discuss actionable steps to effectively communicate trustworthy AI standards. Copyright © 2025, Association for the Advancement of Artificial Intelligence (www.aaai.org). All rights reserved.",Benk; Wettstein; Schlicker; von Wangenheim; Scharowski,2025,conferencePaper,wos,keep_queue
HN6ZFYJG,Should robots prosecute and defend?,"is at least as smart as a human being in every area of thought—there may be classes of decisions for which it is intrinsically important to retain a human / in the loop. / artificial intelligence, automation, criminal justice, adjudication, prosecution, defense",Stephen E. Henderson,2019,journalArticle,ssrn,maybe_queue
V4DHV8T6,Algorithmic transparency as a due process requirement in automated decision-making,"It outlines a framework based on mandatory explanation, preventive public auditing, institutional responsibility, and effective human review. / Algorithmic Transparency, Due Process, Automated Decision-Making, AI Governance, Legal Accountability",Ezequiel Brunner,2026,journalArticle,ssrn,keep_queue
2TVPH8RL,Algorithmic discrimination and input accountability under the civil rights acts,"These concerns are being expressed through Congressional subpoenas, regulatory investigations, and an increasing number of algorithmic accountability bills / We provide a workable definition of algorithmic accountability that is rooted in case law addressing statistical discrimination in the context",Robert Bartlett; Adair Morse; Nancy Wallace; Richard Stanton,2020,journalArticle,ssrn,maybe_queue
KY8NXI79,Beyond the iudex threshold: human oversight as the conscience of machine learning,"intelligence. / Finally, Part V argues why human oversight is an essential supplement to this new regulatory approach and sets forth why the true objective of human oversight / Artificial Intelligence, AI, Judgments, Jurisprudence, Regulatory Law, Law, Technology, Iudex",Jessica E. Brown; E. Jason Albert,2023,journalArticle,ssrn,keep_queue
