item_key,title,abstract,authors,year,item_type,sources,source_queue
XBAQSQC4,AI governance in algorithmic trading: some regulatory insights from the EU AI act,"The frenzied race toward Artificial Intelligence (AI) adoption is causing profound transformations within the financial sector, rendering capital markets / This emerging awareness is crucial, as effective AI governance is essential to ensure that the benefits of technological innovation are not overshadowed / Trading, Financial Regulation, AI Regulation and Governance, Algorithmic Trading, Machine Learning, Generative AI, Financial Regulation, AI Regulation, AI / Governance, MiFID II, EU AI Act",Alessio Azzutti,2024,journalArticle,ssrn,maybe_queue
HQIXPITB,Preposition salad: making sense of human-in/on/over-the-loop control for AI systems,"Governments across the world have called for AI to be trustworthy. / human-in-the-loop and human-on-the-loop control. / trustworthy AI, system architecture, human factors",Aditya Singh; Zoe Szajnfarber,2024,journalArticle,ssrn,keep_queue
J77LNF2L,"Artificial intelligence, the potential 21st century author: rethinking authorship and copyright","the creative sphere has raised questions regarding the data used in its creation and how data used in the development of AI could infringe on existing intellectual / property rights. / Authorship, Artificial Intelligence, Copyright, Generative AI",Adachukwu Ejiofor,2026,journalArticle,ssrn,maybe_queue
27BFBFU4,"Predicting the inevitability of AI alignment failure: a system-ontological analysis and mechanistic framework. A unified ontological framework for ""goal distortion"", ""reward hacking"", and ""deceptive alignment""","The AI alignment problem poses one of the most critical challenges in the field. / AI Alignment, Reward Hacking, Deceptive Alignment, AGI Safety, Self-Organization, Complexity Theory",Guo-Rui He,2026,journalArticle,ssrn,maybe_queue
KFVRESWW,CoPrompt: supporting prompt sharing and referring in collaborative natural language programming,"Natural language (NL) programming has become more approachable due to the powerful code-generation capability of large language models (LLMs). This shift to using NL to program enhances collaborative programming by reducing communication barriers and context-switching among programmers from varying backgrounds. However, programmers may face challenges during prompt engineering in a collaborative setting as they need to actively keep aware of their collaborators’ progress and intents. In this paper, we aim to investigate ways to assist programmers’ prompt engineering in a collaborative context. We first conducted a formative study to understand the workflows and challenges of programmers when using NL for collaborative programming. Based on our findings, we implemented a prototype, CoPrompt, to support collaborative prompt engineering by providing referring, requesting, sharing, and linking mechanisms. Our user study indicates that CoPrompt assists programmers in comprehending collaborators’ prompts and building on their collaborators’ work, reducing repetitive updates and communication costs.",Feng; Yen; You; Fan; Zhao,May ,conferencePaper,acm,maybe_queue
TBEX2AUA,The formulaic ethics engine: a logic-based meta-ethic for the megabit milestone,"As human-AI symbiosis approaches the Megabit-per-second neural threshold, the risk profile of AI alignment shifts / AI Alignment, Existential Risk, Formulaic Ethics, Brain-Computer Interface (BCI), Calculus of Fulfillment, Human-AI Symbiosis, AI Governance, Sentient",John Ryan,2026,journalArticle,ssrn,maybe_queue
7VX3AC43,Ethical AI-powered regression test selection,"Test automation is common in software development; often one tests repeatedly to identify regressions. If the amount of test cases is large, one may select a subset and only use the most important test cases. The regression test selection (RTS) could be automated and enhanced with Artificial Intelligence (AI-RTS). This however could introduce ethical challenges. While such challenges in AI are in general well studied, there is a gap with respect to ethical AI-RTS. By exploring the literature and learning from our experiences of developing an industry AI-RTS tool, we contribute to the literature by identifying three challenges (assigning responsibility, bias in decision-making and lack of participation) and three approaches (explicability, supervision and diversity). Additionally, we provide a checklist for ethical AI-RTS to help guide the decision-making of the stakeholders involved in the process.",P. E. Strandberg; M. Frasheri; E. P. Enoiu,2021,conferencePaper,ieee,keep_queue
BFPEC3IK,The unowned layer: interpretation in AI-assisted decision making,"Artificial intelligence systems are now embedded in high-stakes institutional decision making. Artificial intelligence systems are now embedded in high-stakes institutional decision making. Governance frameworks have responded by strengthening model validation, bias mitigation, drift monitoring, documentation, and formal human oversight. AI governance, interpretability, structured representation, probabilistic systems, decision architecture, institutional risk, human oversight, representational",Chad Dumstorf,2026,journalArticle,ssrn,keep_queue
L7PDUL83,"AI and copyright ""hallucinations"": does the text and data mining exception really support generative AI training?","challenges the widespread - and, it is argued, conceptually flawed - assumption that arts 3 and 4 of the CDSM Directive provide a lawful basis for training generative / AI systems on copyright-protected content. / Copyright, Copyright Works, Data Mining, EU Law, Exemptions, Generative Artificial Intelligence, Machine Learning",Eduardo Alonso; Nicola Lucchi,2025,journalArticle,ssrn,maybe_queue
CKAHXH58,From hazard identification to controller design: proactive and LLM-supported safety engineering for ML-powered systems,"Machine learning (ML) components are increasingly integrated into software products, yet their complexity and inherent uncertainty often lead to unintended and hazardous consequences, both for individuals and society at large. Despite these risks, practitioners seldom adopt proactive approaches to anticipate and mitigate hazards before they occur. Traditional safety engineering approaches, such as Failure Mode and Effects Analysis (FMEA) and System Theoretic Process Analysis (STPA), offer systematic frameworks for early risk identification but are rarely adopted. This position paper advocates for integrating hazard analysis into the development of any ML-powered software product and calls for greater support to make this process accessible to developers. By using large language models (LLMs) to partially automate a modified STPA process with human oversight at critical steps, we expect to address two key challenges: the heavy dependency on highly experienced safety engineering experts, and the time-consuming, labor-intensive nature of traditional hazard analysis, which often impedes its integration into real-world development workflows. We illustrate our approach with a running example, demonstrating that many seemingly unanticipated issues can, in fact, be anticipated.",Y. Hong; C. S. Timperley; C. Kästner,2025,conferencePaper,arxiv|ieee|scopus,keep_queue
