item_key,title,abstract,authors,year,item_type,sources,source_queue
D3FW8GRR,The ethics of algorithms from the perspective of the cultural history of consciousness: first look,"Theories related to cognitive sciences, Human-in-the-loop Cyber-physical systems, data analysis for decision-making, and computational ethics make clear the need to create transdisciplinary learning, research, and application strategies to bring coherence to the paradigm of a truly human-oriented technology. Autonomous objects assume more responsibilities for individual and collective phenomena, they have gradually filtered into routines and require the incorporation of ethical practice into the professions related to the development, modeling, and design of algorithms. To make this possible, it is pertinent and urgent to bring them closer to the problems and approaches of the humanities. Increasingly transdisciplinary research must be part of the construction of systems that provide developers and scientists with the necessary bases to understand the ethical debate and therefore their commitment to society. This article considers two theories as articulating axes: Blumenberg's, coming from the field of philosophy, for whom the process of technification and especially the implementation of mathematical models in their algorithmic form leads to an emptying of meaning and therefore makes programmers who implement their functions to be alien to the concerns that gave them origin; Daston's, belonging to the field of the history of science and according to which the division of labor in the processes of technification of the calculation implies a kind of subordination in which those who implement the inventions of a small group of privileged mathematicians ignore the procedures that put them into operation. Given these two theories, the black box models prevalent in AI development, and the urgency of establishing explanatory frameworks for the development of computational ethics, this article exposes the need to give a voice to the cultural history of consciousness for promoting the discussions around the implementation of mathematical algorithms. The paper takes as a reference the different points of view that have emerged around the study of technological ethics, its applicability, management, and design. It criticizes the current state of studies from a humanistic perspective and explains how the historical perspective allows promoting the training of software engineers, developers and creators so that they assume intuitions and moral values in the development of their work. Specifically, it aims to expose how cultural history, applied to the study of consciousness and its phenomena, makes those involved in this technological revolution aware of the effect that they, through their algorithms, have on society in general and on human beings in particular.",Salazar Martinez; Quintero Montoya,2023,journalArticle,wos,maybe_queue
HNVJS7HS,The role of generative AI in strengthening secure software coding practices: a systematic perspective,"As software security threats continue to evolve, the demand for innovative ways of securing coding has tremendously grown. The integration of Generative AI (GenAI) into software development holds significant potential for improving secure coding practices. This paper aims at systematically studying the impact of GenAI in enhancing secure coding practices from improving software security, setting forth its potential benefits, challenges, and implications. To outline the contribution of AI driven code generation tools, we analyze via a structured review of recent literature, application to the industry, and empirical studies on how these tools help to mitigate security risks, comply with the secure coding standards, and make software development efficient. We hope that our findings will benefit researchers, software engineers and cybersecurity professionals alike in integrating GenAI into a secure development workflow without losing the advantages GenAI provides. Finally, the state of the art advances and future directions of AI assisted in secure software engineering discussed in this study can contribute to the ongoing discourse on AI assisted in secure software engineering.",Alwageed; Khan,2025,conferencePaper,acm,keep_queue
2UR3RFYR,A generative AI-driven cybersecurity framework for small and medium enterprises software development: an ANN-ISM approach,"This paper presents an AI-based generative model to address the cybersecurity threats in software development for Small and Medium Enterprises (SMEs). The model aims to address the unique challenges SMEs face in implementing effective cybersecurity practices by leveraging generative AI to enhance threat detection, prevention, and response. Initially, we conducted a multivocal literature review (MLR) and an empirical survey to identify and validate cybersecurity threats and the generative AI practices used in secure software development for SMEs. An expert panel review was then assigned for the process of artificial neural network (ANN) and interpretive structural model (ISM). The ANN model can predict potential cybersecurity threats by learning from historical data and software development patterns. ISM is used to (1) structure and visualize (2) relations between identified threats and mitigation approaches and (3) offer a combined, multi-layered risk management methodology. A case study was conducted to evaluate the effectiveness of the proposed model. The evaluation has shown that the model significantly enhances SME online security and enables rapid adoption of sophisticated AI-based practices for detecting and responding to primary and advanced cyber threats. Phishing and ransomware received high assessments (Advanced), whereas some advanced techniques, e.g., AI-guided evasion and zero-day attacks, were at early stages of development (Understanding and Development). The general results indicated that generative AI can help organizations enhance SME cybersecurity, and some efforts are underway to develop use cases for advanced threats further. The AI-based generative model is a viable and scalable approach to the cybersecurity of SME software development. Such AI-based practices will enable SMEs to effectively protect themselves against various cyber threats systematically. Future studies should focus on developing contemporary threat strategies and on the impediments to global implementation, particularly in less resource-rich settings. © The Author(s) 2026.",Awan; Alam; Khan; Alwageed; Ayouni,2026,journalArticle,,maybe_queue
FJQM84RC,The IPO of the future,"(IPOs) stand at an inflection point where long-standing registration, disclosure, and enforcement functions must be reimagined for a data-intensive, AI-enabled / classification, and even inventive-step analysis to algorithmic front ends while preserving calibrated human review. / Artificial Intelligence (AI) and Law 4. Blockchain and Legal Infrastructure 5. Administrative Law of IP Offices 6.",Feroz Ali; Shayea A. Alshayea; Heum J. Kang,2025,journalArticle,ssrn,maybe_queue
G6ZSS7AQ,Financial exclusion in modern banking: a legal analysis of accountability and the right to explanation in AI-driven decision systems,"AI is now a vital tool in banking for risk management, creditworthiness evaluation, fraud detection, and regulatory compliance. / In contrast to the EU's General Data Protection Regulation (GDPR) and the AI Act, which outline more precise obligations of transparency, human oversight",Oluwaseun Omotoso,2025,journalArticle,ssrn,keep_queue
DWYCJWRF,"Harmonizing intelligence: AI integration, workforce development, and ethical governance for future of work","With the integration of artificial intelligence (AI) in workplaces, the need for change is essential for organizations and human resources. The paper discusses ways for effective integration of AI with human resources and its application. The study addresses how this integration can enhance productivity while managing ethical concerns for the future of workplaces. The study is conceptual and integrates literature on AI and the workforce. Its insights are based on survey reports of reputed companies and a literature review of studies about AI applications, workforce adaptability, and socio.technical systems theory. We propose a framework that identifies technology adoption, task interdependence between AI and humans, and changing skill sets of human augments as important factors underlying AI.human collaboration. The study identifies three critical components for effective AI–human inte. gration: (1) aligning AI capabilities and organizational goals, (2) reskilling of employees, and (3) ethical governance frameworks. The finding implies that organizations could design AI.augmented jobs and plan employee upskill. ing programs. The results offer practical avenues for developers to explore as they seek a balance between human effort and machine efficiency – finding the symbiotic relationship that serves innovation and staves off complacency. The findings further highlight the need to ensure ethical AI practices so that workers’ trust and social responsibility are not compromised. Individual chapters © 2026 The authors.",Sharma; Hussain; Gwal,2026,journalArticle,,maybe_queue
S6MUB9DA,Artificial intelligence platform to strengthen international collaboration,"This paper proposes a novel Artificial Intelligence (AI) platform that integrates natural language processing (NLP), knowledge graphs (KGs), and multi-agent / Unlike existing approaches that address organizational or bilateral disputes, our framework uniquely combines these AI techniques with human-in-the- loop / Collaboration, Natural Language Processing, Knowledge Graphs, Conflict Resolution, Multi-Agent Systems, Cross- Cultural Communication, Game Theory, Human-in-the / - Loop AI.",Ayush Kumar Singh; Chahat Sharma; Partik Pratihar; Sandeep Kaur,2026,journalArticle,ssrn,maybe_queue
48EQ5NU7,Governing the algorithm: the case for a dedicated AI act in Nigeria,"The gap between AI deployment and legal governance is widening. / This article makes the case for a dedicated Nigerian AI Act through a systematic comparative analysis of four jurisdictions: the European Union (mandatory / Artificial Intelligence Regulation, Nigeria AI Act, NAIS 2025, NDPA 2023, EU AI Act, Singapore Model Framework, China AI Regulation, Canada AIDA, Risk-based / Governance, Algorithmic Accountability",Uchenna Eke Awa,2026,journalArticle,ssrn,keep_queue
LXBF2JGJ,Automated extract method refactoring with open-source LLMs: a comparative study,"Automating the Extract Method refactoring (EMR) remains challenging and largely manual despite its importance in improving code readability and maintainability. Recent advances in open-source, resource-efficient Large Language Models (LLMs) offer promising new approaches for automating such high-level tasks. In this work, we critically evaluate five state-of-The-Art open-source LLMs, spanning 3B to 8B parameter sizes, on the EMR task for Python code. We systematically assess functional correctness and code quality using automated metrics and investigate the impact of prompting strategies by comparing one-shot prompting to a Recursive criticism and improvement (RCI) approach. RCI-based prompting consistently outperforms one-shot prompting in test pass rates and refactoring quality. The best-performing models, Deepseek-Coder-RCI and Qwen2.5-Coder-RCI, achieve test pass percentage (TPP) scores of 0.829 and 0.808, while reducing lines of code (LOC) per method from 12.103 to 6.192 and 5.577, and cyclomatic complexity (CC) from 4.602 to 3.453 and 3.294, respectively. A developer survey on RCI-generated refactorings shows over \mathbf{7 0 \%} acceptance, with Qwen2.5-Coder rated highest across all evaluation criteria. In contrast, the original code scored below neutral, particularly in readability and maintainability, underscoring the benefits of automated refactoring guided by quality prompts. While traditional metrics like CC and LOC provide useful signals, they often diverge from human judgments, emphasizing the need for human-in-The-loop evaluation. Our open-source benchmark offers a foundation for future research on automated refactoring with LLMs. © 2025 IEEE.",Chand; Kilic; Wursching; Kumar Pandey; Pretschner,2025,conferencePaper,arxiv,maybe_queue
MJ39EYZE,Redefining finance: the influence of artificial intelligence (AI) and machine learning (ML),"However, with Adoption of AI & ML, it is imperative that the financial institute also needs to address ethical and regulatory challenges, by putting / in place robust governance frameworks and responsible AI practices.",Animesh Kumar,2024,journalArticle,ssrn,maybe_queue
8LSXWWPA,Generative AI v. Human creativity: challenges for the copyright system,"This chapter is devoted to the problem of AI-generated objects from the copyright perspective. / Therefore, autonomous computer creations should not be protected by copyright, however, the AI user can have ownership of them. / artificial intelligence, creativity, copyright",Anna Shtefan,2025,journalArticle,ssrn,maybe_queue
VCGVL4YS,Innovating with confidence - embedding AI governance and fairness in a financial services risk management framework,"However, the rate of adoption has been low, in part due to the apprehension around its complexity and self-learning capability, which makes auditability / AI auditing cannot be performed in a vacuum; the risks are not confined to the algorithm itself, but rather permeates the entire organization.",Michelle Seng Ah Lee; Luciano Floridi; Alexander Denev,2021,journalArticle,ssrn,keep_queue
Z3P3I6A9,"Open source, hidden costs: a systematic literature review on OSS license management","Integrating third-party software components is a common practice in modern software development, offering significant advantages in terms of efficiency and innovation. However, this practice is fraught with risks related to software licensing. A lack of understanding may lead to disputes, which can pose serious legal and operational challenges. To these ends, both academia and industry have conducted various investigations and proposed solutions and tools to deal with these challenges. However, significant limitations still remain. Moreover, the rapid evolution of open-source software (OSS) licenses, as well as the rapidly incorporated generative software engineering techniques, such as large language models for code (CodeLLMs), are placing greater demands on the systematic management of software license risks. To unveil the severe challenges and explore possible future directions, we conduct the first systematic literature review (SLR) on 80 carefully selected OSS license-related papers, classifying existing research into three key categories, i.e., license identification, license risk assessment, and license risk mitigation. Based on these, we discuss challenges in existing solutions, conclude the opportunities to shed light on future research directions and offer practical recommendations for practitioners. We hope this thorough review will help bridge the gaps between academia and industry and accelerate the ecosystem-wide governance of legitimate software risks within the software engineering community. © 1976-2012 IEEE.",Li; Liu; Fan; Chen; Zhang,2025,journalArticle,wos,keep_queue
PSMLDEMM,Beyond the individual: governing AI’s societal harm,"These concern (1) public oversight mechanisms to increase accountability, including mandatory impact assessments with the opportunity to provide societal / Finally, I consider to what extent the European Commission’s new proposal for an AI regulation takes these mechanisms into consideration, before offering / artificial intelligence, society, environmental law, EU law, AI governance, societal harm",Nathalie A. Smuha,2021,journalArticle,ssrn,keep_queue
VSTFC4BU,A catalogue of evaluation metrics for LLM-based multi-agent frameworks in software engineering,"LLM-based Multi-Agent (LMA) frameworks have recently gained traction in software engineering, attracting attention due to their potential to enhance productivity by automating tasks such as code generation, testing, and quality assurance. However, evaluation practices in this area remain fragmented due to the lack of standardised methodologies. Frameworks often rely on self-defined or inconsistent metrics, hindering reproducibility and making frameworks appear optimal within their own settings, which obscures the true state of the art and can produce artificially inflated performance results. To address these challenges, this study conducts a comprehensive analysis of evaluation metrics used by state-of-the-art LMA frameworks, revealing inconsistencies and conceptual gaps. We propose 12 novel metrics, combine them with 26 existing ones, resulting in a structured catalogue of 38 metrics across four technical categories: Outcome, Process, Product, and Framework. These contributions provide a structured foundation for rigorous, reproducible LMA framework evaluation, enabling direct and meaningful comparisons between frameworks and supporting the systematic advancement of LMA frameworks for software engineering.",Lima; Linhares; Gomes; Maia,May ,conferencePaper,acm,maybe_queue
F4G9XXBR,SysTradeBench: an iterative build-test-patch benchmark for strategy-to-code trading systems with drift-aware diagnostics,"Large language models (LLMs) are increasingly used as quantitative research copilots to translate natural-language strategy specifications into executable trading code. Yet most existing evaluations either focus on static financial knowledge or summarize performance with a single profitability metric, leaving a gap for benchmarking strategy-to-code trading systems as governed, auditable software. We introduce SysTradeBench (SysTB), an iterative build-test-patch benchmark that evaluates LLM-generated trading systems under drift-aware diagnostics. Given a standardized Base Strategy Doc and frozen semantics, each model must produce (i) a strategy card, (ii) executable code, and (iii) mandatory audit logs. A sandboxed harness runs determinism and anti-leakage checks, detects rule drift across iterations, and returns evidence bundles to support constrained patches. SysTradeBench reports multi-dimensional scorecards for spec fidelity, risk discipline, reliability, and out-of-sample robustness indicators, together with cost-effectiveness signals. We evaluate 17 models across 12 strategies. Top models achieve validity above 91.7 percent with strong aggregate scores, but evidence-driven iteration also induces code convergence by Iter2. These findings suggest that LLM iteration complements rather than replaces human quantitative researcher governance: LLMs excel at rapid prototyping and shallow bug fixes, while human oversight remains essential for critical strategies requiring solution diversity and ensemble robustness.",Cao; Zhang; Keung; Chen; Song,2026,preprint,arxiv,maybe_queue
WXBIUBXG,AI certification: advancing ethical practice by reducing information asymmetries,"Certification offers a method to both incentivize adoption of these principles and substantiate that they have been implemented in practice. / Overall, certification can play a valuable mix in the portfolio of AI governance tools.",Peter Cihon; Moritz J. Kleinaltenkamp; Jonas Schuett; Seth Baum,2021,journalArticle,ssrn,keep_queue
