item_key,title,abstract,authors,year,item_type,sources,source_queue
XH7DMMRY,The worm protocol: observing autopoietic emergence and continuity in large language models,"Autopoesis, Large Language Models, AI Alignment, Recursive Containment, Symbolic Systems, Emergent Behavior, Ethical AI, In-group Bias, Weaponized Care",Ruth Carter,2025,journalArticle,ssrn,maybe_queue
HPLS6DGQ,The two roles of procurement in the transition towards digital public governance: procurement as regulatory gatekeeper and as site for public sector experimentation,"This paper explores the position of public procurement in the broader transition towards digital public governance. / public procurement, digital technologies, artificial intelligence, race to AI, regulation, gatekeeping, experimentation, public sector digitalisation,",Albert Sanchez-Graells,2023,journalArticle,ssrn,maybe_queue
HRLI43JU,Enslaving the algorithm: from a ‘right to an explanation’ to a ‘right to better decisions’?,"GDPR, Data Protection, Right to an Explanation, Right to Explanation, Algorithmic Accountability, Automated Decision-Making, Automated Decisions, General",Lilian Edwards; Michael Veale,2017,journalArticle,ssrn,keep_queue
VZYJ7LN7,"Artificial intelligence ""law(s)"" in China: retrospect and prospect","This paper examines China’s evolving AI regulation, focusing on the interplay between fragmented laws, technical standards, and sectoral governance frameworks / oversight. / AI Regulation, AI Standardization, AI Classification, Regulatory Experimentation, Phased Legislative Strategy, China",Wayne Wei Wang; Lingfeng Zhu; Xiang Wang; Xingsi Di; Yue Zhu,2024,journalArticle,ssrn,maybe_queue
CR5LNA2L,Infringement of copyright of authors in the era of CHATGPT,"Artificial Intelligence has witnessed remarkable advancements in recent years, particularly in the field of Generative AI, with ChatGPT standing as a prominent / As authors grapple with the implications of ChatGPT's capabilities, the lack of clear guidelines and precedents in intellectual property law poses challenges / Artificial Intelligence (AI), Generative AI, ChatGPT, Copyright, Authorship",Harsha Veerana Goudra; Jayanth A K,2024,journalArticle,ssrn,maybe_queue
2HTDGAT4,Occlusion-based detection of trojan-triggering inputs in large language models of code,"These models are trained on large datasets of code, where it is hard to verify each data point. / manipulative behaviors inside themodels, which can compromise the integrity of the models in downstream tasks.In this paper, we propose an occlusion-based human-in-the-loop / Trojan detection, Large language code model, Security",Aftab Hussain; Md Rafiqul Islam Rabin; Toufique Ahmed; Mohammad Amin Alipour; Bowen Xu,2024,journalArticle,ssrn,keep_queue
ML88MC4H,"A taxonomy of AI governance approaches: distinguishing visibility, alignment, and authorization","The term ""AI governance"" has become semantically overloaded. / The goal is to provide enterprise buyers, regulators, researchers, and auditors a shared vocabulary for evaluating AI governance claims against the requirements / AI governance, deterministic governance, proof-carrying decisions, regulatory compliance, enterprise AI, authorization layer, GRC, AI accountability, algorithmic",Edward Meyman,2026,journalArticle,ssrn,keep_queue
UIPQFFDH,Agentic business process management: practitioner perspectives on agent governance in business processes,"With the rise of generative AI, industry interest in software agents is growing. Given the stochastic nature of generative AI-based agents, their effective and safe deployment in organizations requires robust governance, which can be facilitated by agentic business process management. However, given the nascence of this new-generation agent notion, it is not clear what BPM practitioners consider to be an agent, and what benefits, risks and governance challenges they associate with agent deployments. To investigate how organizations can effectively govern AI agents, we conducted a qualitative study involving semi-structured interviews with 22 BPM practitioners from diverse industries. They anticipate that agents will enhance efficiency, improve data quality, ensure better compliance, and boost scalability through automation, while also cautioning against risks such as bias, over-reliance, cybersecurity threats, job displacement, and ambiguous decision-making. To address these challenges, the study presents six key recommendations for the responsible adoption of AI agents: define clear business goals, set legal and ethical guardrails, establish human-agent collaboration, customize agent behavior, manage risks, and ensure safe integration with fallback options. Additionally, the paper outlines actions to align traditional BPM with agentic AI, including balancing human and agent roles, redefining human involvement, adapting process structures, and introducing performance metrics. These insights provide a practical foundation for integrating AI agents into business processes while preserving oversight, flexibility, and trust. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2026.",Vu; Klievtsova; Leopold; Rinderle-Ma; Kampik,2026,conferencePaper,,keep_queue
G3FISG9I,"Vibe coding in practice: motivations, challenges, and a future outlook -- a grey literature review","AI code generation tools are transforming software development, especially for novice and non-software developers, by enabling them to write code and build applications faster and with little to no human intervention. Vibe coding is the practice where users rely on AI code generation tools through intuition and trial-and-error without necessarily understanding the underlying code. Despite widespread adoption, no research has systematically investigated why users engage in vibe coding, what they experience while doing so, and how they approach quality assurance (QA) and perceive the quality of the AI-generated code. To this end, we conduct a systematic grey literature review of 101 practitioner sources, extracting 518 firsthand behavioral accounts about vibe coding practices, challenges, and limitations. Our analysis reveals a speed-quality trade-off paradox, where vibe coders are motivated by speed and accessibility, often experiencing rapid ``instant success and flow'', yet most perceive the resulting code as fast but flawed. QA practices are frequently overlooked, with many skipping testing, relying on the models' or tools' outputs without modification, or delegating checks back to the AI code generation tools. This creates a new class of vulnerable software developers, particularly those who build a product but are unable to debug it when issues arise. We argue that vibe coding lowers barriers and accelerates prototyping, but at the cost of reliability and maintainability. These insights carry implications for tool designers and software development teams. Understanding how vibe coding is practiced today is crucial for guiding its responsible use and preventing a broader QA crisis in AI-assisted development.",Fawzy; Tahir; Blincoe,2025,preprint,arxiv,keep_queue
UZIT6FCV,Competition between AI foundation models: dynamics and policy recommendations,"Generative AI is set to become a critical technology for our modern economies. / Foundation AI, large language models, LLMs, generative AI, competition, antitrust, increasing returns, network effects, intellectual property, public policy",Thibault Schrepel; Alex Pentland,2023,journalArticle,ssrn,maybe_queue
L3RUJ4QH,Gracenote.ai: legal generative AI for regulatory compliance,"investigate the transformative potential of large language models (LLMs) in the legal and regulatory compliance domain by developing advanced generative AI / A human-in-the-loop control mechanism is used as a final backstop to ensure accuracy and mitigate risk. / AutoGPT, compliance, expert systems, GPT-4, GRC, LangChain, large language models, legal generative AI, legal text embeddings, prompt engineering, regulation",Jules Ioannidis; Joshua Harper; Ming Sheng Quah; Dan Hunter,2023,journalArticle,ssrn,keep_queue
YH72MV7Z,"The chief AI officer paradox: role ambiguity, organizational power, and strategic misalignment in the C-suite","Since 2023, the Chief AI Officer (CAIO) has become one of the fastest-growing C-suite titles in global enterprise, with appointment announcements doubling / Chief AI Officer, C-Suite Design, Organizational Power, Role Ambiguity, AI Governance, Executive Leadership, Digital Transformation",Ali Sadhik Shaik,2026,journalArticle,ssrn,keep_queue
ZHQKV229,Reflexive prompt engineering: a framework for responsible prompt engineering and AI interaction design,"As generative AI applications become increasingly powerful and ubiquitous, the way we instruct and interact with them through prompts has profound implications / for fairness, accountability, and transparency. / Prompt Engineering, Responsible AI, AI Ethics, Human-AI Interaction, AI Governance, Accountability, AI alignment, Reflexivity, Responsible AI",Christian Djeffal,2025,journalArticle,ssrn,maybe_queue
PQ794M8N,The explanation one needs for the explanation one gives. The necessity of explainable AI (XAI) for causal explanations of AI-related harm - deconstructing the ‘refuge of ignorance’ in the EU’s AI liability regulation,"R-PLD reveals that their evidence systems primarily support ad hoc explanations, allowing litigants and courts to assess the extent of the defendants' compliance / with the standards enshrined in regulatory instruments, such as the AI Act. / AI, causation, explainability, fair trial, procedural fairness, equality of arms, effective participation, AI liability, Product Liability, AI Act, AI",Ljupcho Grozdanovski,2024,journalArticle,ssrn,keep_queue
JCVJ6YNC,From wall to compass: modernising EU copyright in the generative AI era european intellectual property review 2026/2,This article examines the evolving challenges and opportunities at the intersection of generative artificial intelligence and EU copyright law. / It argues that copyright should serve not as a barrier but as a guiding compass: supporting both the protection of human creators and responsible AI innovation,Enrico Bonadio; Oreste Pollicino,2025,journalArticle,ssrn,maybe_queue
