item_key,title,authors,year,item_type,abstract
VINEK8SU,Governed enterprise AI: a three-layer architecture for hallucination-safe BPM workflows,Chia Ho Lin,2026,journalArticle,"Large Language Models (LLMs) are increasingly deployed in enterprise decision workflows, yet their probabilistic nature poses significant risks in compliancesensitive / AI governance. / Enterprise AI, LLM Hallucination, Authority Hierarchy, Neuro-Symbolic Architecture, Business Process Automation, Decision Governance"
F346EA38,Bridging the gap: a scholar-practitioner framework for integrating NIST agentic GenAI RMF into quantitative risk workflows,Satyadhar Joshi,2026,journalArticle,"A critical gap exists between scholarly AI governance research and practical implementation in enterprise settings. / This paper introduces a scholar-practitioner framework that systematically bridges this divide by integrating the NIST AI Risk Management Framework with / Agentic AI, Generative AI, AI Risk Management, NIST AI RMF, Computational Intractability, ProcessBased Governance, Quantitative Risk Metrics, Financial / Risk Management, AI Verification Gap, Enterprise Risk Integration"
TN4358E5,Verifiable AI,Stephen Woodard,2026,journalArticle,"Together, these components show how an organization can move from fragmented evidence and manual reconstruction toward a more structured model in which / Verifiable AI, Decision Ledger, AI Governance, AI Auditability, Provenance, Attestation, Verification, AWS, Control Plane, Bedrock, artificial intellegence"
RUZCP22J,Liability by design: treating risk-controlling AI layers as the product under modern tort law,Alicia Freel,2026,journalArticle,"from layers controlled by different actors: a foundation-model developer trains the base system, a governance vendor architects the safety controls, an enterprise / The AI governance market alone is projected to reach one billion dollars by 2030, reflecting the scale at which companies are layering third-party safety"
I2J69IHM,The governance-to-production gap (G2P): a diagnostic model for AI adoption in mid-tier banks,Vishal Gupta,2026,journalArticle,"This paper introduces the Governance-to-Production Gap (G2P), a diagnostic framework for assessing the alignment between AI governance maturity and production / AI governance, model risk management, operational resilience, production readiness, institutional maturity, Governance-to-Production Gap (G2P), mid-tier"
427J7PFG,Data governance and compliance for GenAI in azure cloud platforms,Rahul Modi,2026,journalArticle,"In general, the research finds that although Azure offers scalable and flexible solutions to GenAI governance, the organization should have well-organized / lessons can offer real-life tips to cloud designers, AI engineers, and compliance managers who want to implement GenAI in a responsible manner in the enterprise-scale / Generative AI, Azure Cloud, Data Governance, Compliance Frameworks, Cloud Security, Multi-Cloud Environments, AI Risk Management"
RCRQT2RZ,From RegTech to RegCode,Vinicius Van Der Put,2026,journalArticle,"Current enterprise AI adoption layers generative tools onto workflows designed for human actors, the equivalent of refactoring COBOL line by line rather / regulatory compliance, RegTech, machine-readable regulation, compliance-as-code, AI governance, regulatory reform, administrative law, agent-centric design"
QB7MGVK4,ECONOMICS OF AUTHORITY EoA #8 federated authority and inter-organizational AI execution the unsolved boundary problem and a dual-authorization mechanism,Kevin Fenske,2026,journalArticle,"Authority framework described in EoA #7 establishes a durable, enforceable, predetermined authority layer that governs autonomous execution within a single organization / AI governance, federated systems, cross-organizational AI, AI accountability, enterprise AI, AI regulation, data sovereignty, interoperability"
77UIKS3A,"AI deployment fails at governance, not accuracy: judgment boundary reallocation for preventing irreversible loss in enterprise AI",Koji Mochizuki,2026,journalArticle,"Enterprise AI systems often fail not because model accuracy is too low, but because uncertainty is allowed to harden too early into irreversible / Enterprise AI systems often fail not because model accuracy is too low, but because uncertainty is allowed to harden too early into irreversible / This paper reframes enterprise AI deployment failure as a governance problem of irreversible-loss conversion rather than / This paper reframes enterprise AI deployment failure as a governance problem of irreversible-loss conversion rather than / irreversible loss prevention, safe AI, enterprise AI governance, deferred evaluation, 1 AI Deployment Fails at Governance, Not Accuracy Mochizuki judgment"
Y6SH3JXG,The accountability vacuum: why agentic AI governance fails under conditions of expertise erosion,Gabriel Sze,2026,journalArticle,"Existing responsible AI governance frameworks, which includes the EU AI Act, NIST AI-RMF, and ISO/IEC 42001 tried to address this challenge by mandating / The same economic logic that drives AI adoption (efficiency, cost reduction, automation of expert roles) simultaneously erodes its human domain expertise / agentic AI, AI governance, accountability, human oversight, expertise erosion, responsible AI, automation bias, governance architecture"
