item_key,title,authors,year,item_type,abstract
9EKRHLXQ,AI guarded code editor: verifying authentic human input,A. Raghunandan; A. A. G; M. A. Khan et al.,2025,conferencePaper,"AI Tools such as ChatGPT, GPT-4 and GitHub Copilot change the very nature of how developers build software by greatly helping in the quick generation of code. While this proves to be efficient for professionals, it poses challenges in the competitive programming space. Generative AI is greatly misused by candidates in coding tests and online interviews. We will design a guarded code editor that detects the probability of usage of GenAI in code submissions with specialized AI detection models that use unique metrics, such as long AI-generated keywords, unusual number of utility functions, and very verbose comments that have been shown to be associated with usual AI-generated content. We will focus on stylistic and structural markers such as redundant comments, too general or too redundant variable names, and predictable formatting to realize a lightweight and scalable detection framework that fits into a user-friendly code editor. Our system also includes mechanisms for immediate feedback that inform the users on the reasons for differences in AI-generated and human-written code, thereby promoting better integrity of code in their own practices. This solution addresses a few critical concerns identified in some recent work that detection tools have limitations to the availability of responding to a domain-specific method responsive to how it would likely be combated using misapplication of the AI system. In other words, with a code editor that does not accept the direct submission of AI-generated code, the proposed solution will most definitely prove effective in both bringing forward practicality and ethical means while ensuring originality and improvement of quality in academic and competitive programming."
GFCB367T,"AI - integrated DevSecOps for scalable, secure, and modern cloud architectures",R. K. Mahimalur; V. G. Kolla; C. D. Tank et al.,2026,conferencePaper,"Software delivery pipelines now need to be more secure, scalable, and robust due to the rapid use of cloud-native architectures. Security bottlenecks and lengthy release cycles are caused by traditional DevSecOps frameworks' high false positive rates, vulnerability to slow vulnerability alerts, and lack of automation. In order to solve these problems, this paper offers an AI-Integrated DevSecOps paradigm which integrates automation, intelligence, and continuous compliance into an already-existing CI/CD pipeline. The framework was developed through a design science research approach by combining reference architecture design, policy-as-code enforcement, artificial intelligence (AI) model integration and a controlled experiment. Fine-tuning of large language models for secure code review, risk-based vulnerability prioritisation based on machine learning, and a time-series anomaly detection model to track runtime telemetry were developed. Red team simulations and a production-scale cloud testbed with seeded controlled vulnerabilities were utilized to assess the system. With a mean time to detect of 4.5 minutes, a mean time to remediate of 12 minutes, a false positive rate of 3.2, and an F1-score of 97.5—much better than five state-of-the-art methods—the quantitative results are also encouraging. The findings demonstrate that the AI Integrated DevSecOps can provide software releases that are safe, quick, and dependable, which will aid in bridging the gap between security assurance and delivery agility after the tasks are carried out."
4M94HGCT,AI governance in the system development life cycle: insights on responsible machine learning engineering,S. Laato; T. Birkstedt; M. Mäntymäki et al.,2022,conferencePaper,"In this study we explore the incorporation of artificial intelligence (AI) governance to system development life cycle (SDLC) models. We conducted expert interviews among AI and SDLC professionals and analyzed the interview data using qualitative coding and clustering to extract AI governance concepts. Subsequently, we mapped these concepts onto three stages in the machine learning (ML) system development process: (1) design, (2) development, and (3) operation. We discovered 20 governance concepts, some of which are relevant to more than one of the three stages. Our analysis highlights AI governance as a complex process that involves multiple activities and stakeholders. As development projects are unique, the governance requirements and processes also vary. This study is a step towards understanding how AI governance is conceptually connected to ML systems’ management processes through the project life cycle. CCS CONCEPTS • Software and its engineering $^{\rightarrow}$ Software creation and management."
DERTW8NL,"Agentic AI security: threats, defenses, evaluation, and open challenges",A. Chhabra; S. Datta; S. K. Nahin et al.,2026,journalArticle,"Agentic AI systems powered by Large Language Models (LLMs) and endowed with planning, tool use, memory, and autonomy are emerging as powerful and flexible platforms for automation. Their ability to autonomously execute tasks across web, software, and physical environments creates new and amplified security risks, distinct from both traditional AI safety and conventional software security. This survey outlines a taxonomy of threats specific to agentic AI, reviews recent benchmarks and evaluation methodologies, and discusses defense strategies from both technical and governance perspectives. We synthesize current research and highlight open challenges, aiming to support the development of secure-by-design agent systems."
MFKY7QMT,Advancing secure and standard source code generation techniques,M. L. Siddiq,2025,conferencePaper,"The rise of ChatGPT and GitHub Copilot has sparked a surge in developers leveraging large language models (LLMs) for code generation, aiming to automate software development processes. However, these tools can generate substandard and vulnerable code. Notably, a significant portion of developers in the US embrace LLMs due to productivity boost. However, research indicates that LLM-generated code may compromise security, with users often overestimating its reliability. To address these challenges, this proposal aims to enhance the quality and security of generated code in outputs. The proposal includes an empirical study of code generation models' training sets and benchmarks for code and security smells. It also consists of a framework, SALLM, to automatically benchmark code generation models from the security perspective. This proposal is a work in progress in creating quality datasets to reinforce the code generation model and generate standard and secure code. By establishing trust in LLM-based tools and generating secure and standard code, developers can confidently integrate them into their workflows and rely on them."
6237UYZI,A user-centered security evaluation of copilot,O. Asare; N. Asokan; M. Nagappan,2024,conferencePaper,"Code generation tools driven by artificial intelligence have recently become more popular due to advancements in deep learning and natural language processing that have increased their capabilities. The proliferation of these tools may be a double-edged sword because while they can increase developer productivity by making it easier to write code, research has shown that they can also generate insecure code. In this paper, we perform a user-centered evaluation GitHub's Copilot to better understand its strengths and weaknesses with respect to code security. We conduct a user study where participants solve programming problems (with and without Copilot assistance) that have potentially vulnerable solutions. The main goal of the user study is to determine how the use of Copilot affects participants' security performance. In our set of participants (n=25), we find that access to Copilot accompanies a more secure solution when tackling harder problems. For the easier problem, we observe no effect of Copilot access on the security of solutions. We also observe no disproportionate impact of Copilot use on particular kinds of vulnerabilities. Our results indicate that there are potential security benefits to using Copilot, but more research is warranted on the effects of the use of code generation tools on technically complex problems with security requirements."
UDT3AA4A,A survey on the role of LLMs in AI-based software development: augmentation and latent risks,M. B. Rashid; M. S. J. Hossain; M. I. Khan et al.,2025,conferencePaper,"Large Language Models (LLMs) such as GPT-4, Codex, Code Llama, Claude, and DeepSeek are increasingly shaping AI-based software development. Their role is inherently dual: on one side, LLMs augment established practices by enabling faster vulnerability detection, supporting secure code generation, and assisting in continuous threat modeling; on the other, they introduce latent risks through insecure code suggestions, data leakage, and adversarial misuse. This survey examines recent studies from 2020-2025 to assess how LLMs enhance traditional frameworks such as the Secure Development Lifecycle (SDL) and DevSecOps, while also identifying emerging risks that threaten long-term reliability and compliance. Case studies reveal both the acceleration of secure coding practices and the unintended propagation of unsafe patterns. Further, challenges such as dataset contamination, probabilistic outputs, scalability issues, and developer over-reliance amplify these risks. By consolidating empirical findings, benchmarking studies, and sector-specific applications, this survey provides a structured view of the opportunities and vulnerabilities posed by LLMs in AI-driven software engineering, underscoring the need for governance, dataset curation, and hybrid human-AI collaboration to ensure trustworthy adoption."
S8TWHKKL,A rusty link in the AI supply chain: detecting evil configurations in model repositories,Z. Ding; Q. Fu; J. Ding et al.,2025,conferencePaper,"Recent advancements in large language models (LLMs) have spurred the development of diverse AI applications-from code generation and video editing to text generation. However, AI supply chains such as Hugging Face, which host pretrained models and their associated configuration files contributed by the public, face significant security challenges. In particular, configuration files—originally intended to set up models by specifying parameters and initial settings—can be exploited to execute unauthorized code, yet research has largely overlooked their security compared to that of the models themselves. In this work, we present the first comprehensive study of malicious configurations on Hugging Face, identifying three attack scenarios (file, website, and repository operations) that expose inherent risks. To address these threats, we introduce Configscan, an LLM-based tool that analyzes configuration files in the context of their associated runtime code and critical libraries, effectively detecting suspicious elements with low false positive rates and high accuracy. Our extensive evaluation uncovers thousands of suspicious repositories and configuration files, underscoring the urgent need for enhanced security validation in AI model hosting platforms."
CG96KVSL,A taxonomy of inefficiencies in LLM-generated python code,A. A. Abbassi; L. Da Silva; A. Nikanjam et al.,2025,conferencePaper,"Large Language Models (LLMs) are widely adopted for automated code generation with promising results. Although prior research has assessed LLM-generated code and identified various quality issues- such as redundancy, poor maintainability, and sub-optimal performance- a systematic understanding and categorization of these inefficiencies remain unexplored. Therefore, we empirically investigate inefficiencies in LLM-generated Python code by state-of-the-art models, i.e., CodeLlama, DeepSeek-Coder, and CodeGemma. To do so, we manually analyze 492 generated Python code snippets in the HumanEval+ dataset. We then construct a taxonomy of inefficiencies in LLM-generated Python code that includes 5 categories (General Logic, Performance, Readability, Maintainability, and Errors) and 19 subcategories of inefficiencies. We validate the obtained taxonomy through an online survey with 58 LLM practitioners and researchers. The surveyed participants affirmed the completeness of the proposed taxonomy, and the relevance and the popularity of the identified code inefficiency patterns. Our qualitative findings indicate that inefficiencies are diverse and interconnected, affecting multiple aspects of code quality, with logic and performance-related inefficiencies being the most frequent and often co-occurring while impacting overall code quality. Our taxonomy provides a structured basis for evaluating the quality of LLM-generated code and guiding future research to improve code generation efficiency."
I7X7LTNR,A preliminary study on large language models self-negotiation in software engineering,C. Tao; H. Shu; M. Kondo et al.,2025,conferencePaper,"Large Language Models (LLMs) have shown great potential in code-related software engineering tasks, including code generation, classification, and understanding. While current research primarily focuses on direct inference with single LLMs, this approach may fall short for complex tasks due to ambiguous instructions. To address this limitation, we propose LLM selfnegotiation, where multiple LLMs collaborate and debate to reach consensus on code-related tasks. This approach aims to better handle unclear instructions and improve overall effectiveness. We evaluated LLM self-negotiation in three key software engineering domains: Equivalent Mutant Detection (EMD), Automated Vulnerability Detection (AVD), and Automated Program Repair (APR). These domains represent distinct aspects of coderelated tasks: functionality understanding, code classification, and code generation, respectively. Our experimental results revealed varying effectiveness across domains. In EMD, LLM self-negotiation demonstrated remarkable improvements, with most models showing performance gains between 114.72 % and 351.01% (though CodeLlama experienced a minor 4.5% decrease in F1-score). For APR tasks, self-negotiation performed comparably to single LLM implementations. However, in AVD, the results were mixed - while Vicuna showed improved F1-scores, most models exhibited lower recall rates. These findings indicate that LLM self-negotiation is particularly promising for functionality understanding tasks, while its application to code classification and generation requires further research and refinement."
W8PHLINK,A quantitative analysis of quality and consistency in AI-generated code,A. Clark; D. Igbokwe; S. Ross et al.,2024,conferencePaper,"With the recent emergence of generative AI (Artificial intelligence), Large Language Model (LLM) based tools such as ChatGPT have become popular assistants to humans in diverse tasks. ChatGPT has also been widely adopted for solving programming problems and for generating source code in software development. This research investigates both the code quality and the consistency of code quality over iterative prompts in 625 ChatGPT-generated Python code samples in the DevGPT dataset and the corresponding code snippets regenerated by manually prompting ChatGPT. Code samples are measured in terms of seven Halstead complexity metrics. We also assess how consistent they are across code snippets generated by different versions of ChatGPT. It was found that while ChatGPT generates good quality code across iterative prompts, it does generate semifrequent bugs, similar to how humans do, necessitating code review before integration. These traits also remain consistent across code snippets generated by subsequent releases of ChatGPT. These results suggest using AI-generated source code in software development will not hinder the process."
5VAMCJ92,A policy-aware framework for data masking: secure integration of applications and artificial intelligence in healthcare and financial services,H. Muthukrishnan; J. G. George; A. Aggarwal,2025,conferencePaper,"In an era of rapid digital transformation, Artificial Intelligence (AI) ready enterprises, especially in healthcare and financial sectors, must prioritize the protection of sensitive data in development environments to ensure a strong foundation of highly secure applications and data governance. Based on our experience in implementing large-scale programs, we have observed that duplicating production data for testing and development often lacks strong governance, leaving organizations vulnerable to regulatory breaches and substantial penalties under HIPAA, GDPR, and CCPA. Personally identifiable information (PII) and protected health information (PHI) frequently remain unmasked in non-production systems. This paper discusses a persistent gap in data masking policies and introduces a three-stage automation framework: (1) classification of sensitive data based on regulatory standards; (2) seamless integration of automated masking into DevSecOps and CI/CD workflows; and (3) continuous adaptation through AI and human-in-the-loop feedback to maintain compliance and mitigate emerging risks. Using this original and innovative policy-aware framework, we apply data masking across two regulated industries. In healthcare, a clinical trial consent system was enhanced with AI-assisted masking and real-time audit logging, improving HIPAA readiness. In financial services, GenAI utilizes a use case for trading and IPO advisory, embedded masking, telemetry, and real-time GDPR scoring, resulting in a 92% reduction in leakage and an improvement in compliance from 70% to 96%. Together, the validated case studies provide a replicable model for integrating privacy into DevSecOps workflows, enabling secure, automated, and enterprise-scale adoption of AI."
R4WJZBSF,A framework for quantifying ethical and regulatory risks in big data analytics and AI-assisted banking software development,L. Vanam; O. H. Kundurthy; R. Ghadiyaram,2025,conferencePaper,"Generative AI software like ChatGPT and Codex are revolutionising the development of banking tools by automatically providing new systems for flagging security vulnerabilities and detecting investments which are likely to be fraudulent. But these capabilities come with ethical and regulatory implications, such as potential for infringement of intellectual property, biased decision-making, opacity, and overreliance on automation, which may run afoul of critical banking regulations, such as anti money laundering (AML), know-your-customer (KYC), and fair lending laws. This paper discussesa big data-driven AI/ML-based framework to assess these risks by employing big codebases and advanced analytics. Four metrics—Plagiarism Risk Score (PRS), Bias Propagation Index (BPI), Explainability Gap (EG), and Automation Dependency Score (ADS)—are aggregated into a Composite Ethical Risk Score (ERS) using Multi-Criteria Decision Analysis (MCDA). Powered by Apache Spark and AI models like CodeBERT and BERT, the framework ensures scalability and regulatory alignment. A production-ready Google Colab implementation with synthetic data demonstrates applicability, while an open-source toolkit with Apache Superset dashboards enables real-time CI/CD integration, aligned with IEEE 7000 standards. This work bridges AI ethics and banking compliance, offering a scalable solution for responsible AI adoption. Our findings offer practical tools for AI governance in regulated domains through quantitative approach through novel metrics."
