item_key,title,authors,year,item_type,abstract
WMN397BS,Leveraging large language models in the software development lifecycle: opportunities and challenges,Bhalla; Jodhka,2025,journalArticle,"Large Language Models (LLMs) are increasingly integrated into software engineering workflows, yet existing studies provide fragmented or domain-specific examinations of their impact. This survey aims to systematically analyze how LLMs influence the Software Development Lifecycle (SDLC) end-to-end, identifying capabilities, limitations, risks, and emerging opportunities. We review 147 publications from 2017–2025 across ACM Digital Library, IEEE Xplore, ACL Anthology, and arXiv using predefined inclusion and exclusion criteria. Unlike prior surveys that focus narrowly on code generation or testing, this work provides an SDLC-wide synthesis supported by empirical benchmarks, industrial evidence, and a unified taxonomy mapping LLM capabilities to each phase of development. We further examine technical risks including hallucinations, dataset governance, robustness, security vulnerabilities, and auditability. The goal of this survey is to consolidate fragmented knowledge, highlight practical adoption challenges, and outline future research directions essential for building trustworthy, scalable, and effective LLM-enabled software engineering systems. © (2025), (Science and Information Organization). All rights reserved."
LKCDAMLF,"Legal, policy, and compliance issues in using AI for security: using taiwan's cybersecurity management act and penetration testing as examples",Wang,2024,conferencePaper,"As artificial intelligence (AI) technology advances rapidly, integrating AI into cybersecurity practices poses new challenges for professionals. This paper focuses on the legal and policy implications of employing AI tools in penetration testing (PT). Key issues explored include liability in cases where AI tools cause damage and legal compliance challenges for organizations mandated to conduct PT. This paper argues that in the case of Taiwan, a comprehensive consideration of relevant laws, such as the Code of Civil Procedure, will be needed as AI products and tools become more widespread. The other issue concerns defining qualified PT, using Taiwan's Cybersecurity Management Act as an example. This paper concludes that, in addition to proper AI governance, governments should consider the legal frameworks necessary for the practical application of AI products or systems and develop appropriate AI safety testing methods to offer reference guidelines for public agencies to introduce risk-controllable AI tools, thus preparing for the transition into the AI era. © 2024 NATO CCDCOE."
BNRUD6KT,Legal and regulatory frameworks governing generative AI for enterprises,Kumar,2026,journalArticle,"This chapter provides a comprehensive analysis of the legal and regulatory frameworks shaping the deployment of generative AI (GenAI) in enterprise contexts. As GenAI rapidly transforms business operations by automating tasks, enhancing decision-making, and driving innovation, enterprises face mounting pressure to comply with a fragmented and evolving global regulatory landscape. The chapter opens with the significance of GenAI adoption, emphasizing that legal and regulatory compliance is foundational not only for mitigating risks but also for sustaining trust, fairness, and innovation. The chapter outlines the global landscape, beginning with the European Union’s AI Act—a pioneering, risk-based regulation that classifies AI systems into tiers from unacceptable to minimal risk, imposing transparency, human oversight, and conformity obligations. The GDPR’s provisions on privacy by design, lawful processing, and data subject rights are detailed, highlighting how they affect generative AI systems. In the United States, the absence of a federal AI law has led to a patchwork of state-level laws (e.g., in California and Colorado) and federal agency guidance from the FTC and FCC, with new executive orders driving infrastructure localization and AI safety standards. China enforces a dual-track regulatory model emphasizing sovereignty and accountability—requiring AI-generated content labeling and domestic data storage. India’s Digital Personal Data Protection (DPDP) Act and anticipated AI Governance Act focus on consent, bias prevention, and local data storage. India’s courts and policymakers are actively shaping IP law interpretations, with landmark cases like ANI v. OpenAI challenging unauthorized content use for training. Countries like the UAE and Saudi Arabia balance innovation and control through national AI strategies, AI regulatory sandboxes, and novel constructs like “data embassies.” The Asia-Pacific region presents diverse governance models: prescriptive in China and South Korea, principle-based in Japan and Australia, and co-regulatory in Singapore, where the Model AI Governance Framework for GenAI and the AI Verify toolkit offer adaptive oversight. These approaches reflect varying national priorities—data sovereignty, economic competitiveness, and human-centric AI values. Key global trends include increased emphasis on risk management, transparency, explainability, and data provenance. Enterprises are adopting grounding techniques, human-in-the-loop reviews, and automated reasoning to mitigate hallucinations and ensure factual integrity. Enforcement of policy-based guardrails—such as Amazon Bedrock Guardrails—at the training, inference, and deployment stages ensures ethical AI use across industries. On intellectual property (IP), the chapter explores the challenges enterprises face regarding AI-generated content. Most jurisdictions do not yet recognize machine-generated works under copyright or patent laws. Notable legal actions, such as Getty Images v. Stability AI, highlight the risks of unlicensed data use in training models. The chapter recommends hybrid IP strategies involving human authorship claims, watermarked outputs, and enhanced licensing practices. Liability issues are explored in depth, clarifying the responsibilities of developers, deployers, and users of AI systems. Recent legal developments, including the Garcia v. Character.AI case, suggest courts may increasingly treat AI tools as “products” subject to liability laws. Section 230 protections in the U.S. are also narrowing as courts distinguish between hosting and content generation. To mitigate legal exposure, enterprises must implement rigorous governance frameworks, transparency mechanisms, and ethical use policies. The chapter also presents open-source compliance tools for multi-jurisdictional data governance, including ARX and Microsoft Presidio for data anonymization and privacy-preserving AI. These tools help enterprises comply with regulations like GDPR, CCPA, and DPDP while maintaining auditability and scalability. In conclusion, the chapter underscores that enterprises deploying generative AI must proactively align with a dynamic legal environment. This involves not only understanding varied jurisdictional requirements but also embedding responsible, ethical practices across the AI lifecycle. Through adaptive governance, technical safeguards, and legal foresight, organizations can leverage GenAI’s transformative potential while upholding societal values and minimizing regulatory and reputational risks. © The Editor(s) (if applicable) and The Author(s), under exclusive license to Springer Nature Switzerland AG 2026."
WBFBCN9G,"Large language models in programming: a meta-analysis of tools, users, and human-computer interaction themes",Olivares; Bennington; Skillestad,2025,journalArticle,"The integration of Large Language Models (LLMs) such as OpenAI’s Codex and ChatGPT into programming environments has significantly transformed software development practices, influencing productivity, education, and user experience. This meta-analysis integrates findings from empirical studies and product-level evaluations of widely adopted commercial tools (e.g., GitHub Copilot, Amazon CodeWhisperer, Tabnine, Sourcegraph Cody) alongside innovative academic prototypes. We explore how different user groups, including novice programmers, expert developers, researchers, and computer science educators, engage with and experience these LLM-based programming tools. The synthesis highlights key human-computer interaction (HCI) themes including trust calibration, cognitive load management, interface modalities (inline versus chat interactions), and balancing automation with user control. While findings indicate substantial productivity benefits, improved workflow integration, and enhanced learning support, persistent challenges related to code correctness, user over-reliance, and ethical concerns remain significant. This integrated analysis offers comprehensive design recommendations and outlines implications for future development, research practices, and education. © 2025. Published by AHFE Open Access. All rights reserved."
3JHLWGV3,Justified evidence collection for argument-based AI fairness assurance,Sabuncuoglu; Burr; Maple,2025,conferencePaper,"It is well recognised that ensuring fair AI systems is a complex sociotechnical challenge, which requires careful deliberation and continuous oversight across all stages of a system's lifecycle, from defining requirements to model deployment and deprovisioning. Dynamic argument-based assurance cases, which present structured arguments supported by evidence, have emerged as a systematic approach to evaluating and mitigating safety risks and hazards in AI-enabled system development and have also been extended to deal with broader normative goals such as fairness and explainability. This paper introduces a systems-engineering-driven framework, supported by software tooling, to operationalise a dynamic approach to argument-based assurance in two stages. In the first stage, during the requirements planning phase, a multi-disciplinary and multi-stakeholder team define goals and claims to be established (and evidenced) by conducting a comprehensive fairness governance process. In the second stage, a continuous monitoring interface gathers evidence from existing artefacts (e.g. metrics from automated tests), such as model, data, and use case documentation, to support these arguments dynamically. The framework's effectiveness is demonstrated through an illustrative case study in finance, with a focus on supporting fairness-related arguments.  © 2025 Copyright held by the owner/author(s). Publication rights licensed to ACM."
8EEKFTQL,Is your machine better than you? You may never know,de Véricourt; Gurkan,2023,journalArticle,"Artificial intelligence systems are increasingly demonstrating their capacity to make better predictions than human experts. Yet recent studies suggest that professionals sometimes doubt the quality of these systems and overrule machine-based prescriptions. This paper explores the extent to which a decision maker (DM) supervising a machine to make high-stakes decisions can properly assess whether the machine produces better recommendations. To that end, we study a setup in which a machine performs repeated decision tasks (e.g., whether to perform a biopsy) under the DM’s supervision. Because stakes are high, the DM primarily focuses on making the best choice for the task at hand. Nonetheless, as the DM observes the correctness of the machine’s prescriptions across tasks, the DM updates the DM’s belief about the machine. However, the DM is subject to a so-called verification bias such that the DM verifies the machine’s correctness and updates the DM’s belief accordingly only if the DM ultimately decides to act on the task. In this setup, we characterize the evolution of the DM’s belief and overruling decisions over time. We identify situations under which the DM hesitates forever whether the machine is better; that is, the DM never fully ignores but regularly overrules it. Moreover, the DM sometimes wrongly believes with positive probability that the machine is better. We fully characterize the conditions under which these learning failures occur and explore how mistrusting the machine affects them. These findings provide a novel explanation for human–machine complementarity and suggest guidelines on the decision to fully adopt or reject a machine. © 2023 INFORMS"
ZP7AKMBR,Investigating generative AI’s impact on software organizations’ security practices: a multi-case study using gioia methodology,Hein,2026,conferencePaper,"The integration of generative AI in software organizations presents promising opportunities for automating and enhancing security activities; however, its practical impact on the security practices of software organizations and associated risks remains underexplored. This study investigates how generative AI can enhance software security practices through a multi-case study involving five software organizations. By conducting semi-structured interviews with developers and managers, we identified four security practices where generative AI can support threat assessment, security testing, operational management, and education & guidance. At the same time, we uncover sociotechnical risks that may impede adoption, including concerns about inadequate data management of AI, inaccurate output, and a lack of trust. Guided by the OWASP SAMM framework and rooted in the Gioia methodological approach, our findings are synthesized into a theoretical model of generative AI adoption impacting security practices. This model highlights both the perceived benefits and the risks organizations encounter. Our work provides insights for software organizations looking to adopt generative AI into security-related workflows and contributes a foundational understanding of how such tools are perceived in practice. The paper emphasizes the importance of balancing innovation with caution as software organizations increasingly incorporate generative AI within secure development. © The Author(s) 2026."
4K8J6X33,Institutionalised distrust and human oversight of artificial intelligence: towards a democratic design of AI governance under the European union AI act,Laux,2024,journalArticle,"Human oversight has become a key mechanism for the governance of artificial intelligence (“AI”). Human overseers are supposed to increase the accuracy and safety of AI systems, uphold human values, and build trust in the technology. Empirical research suggests, however, that humans are not reliable in fulfilling their oversight tasks. They may be lacking in competence or be harmfully incentivised. This creates a challenge for human oversight to be effective. In addressing this challenge, this article aims to make three contributions. First, it surveys the emerging laws of oversight, most importantly the European Union’s Artificial Intelligence Act (“AIA”). It will be shown that while the AIA is concerned with the competence of human overseers, it does not provide much guidance on how to achieve effective oversight and leaves oversight obligations for AI developers underdefined. Second, this article presents a novel taxonomy of human oversight roles, differentiated along whether human intervention is constitutive to, or corrective of a decision made or supported by an AI. The taxonomy allows to propose suggestions for improving effectiveness tailored to the type of oversight in question. Third, drawing on scholarship within democratic theory, this article formulates six normative principles which institutionalise distrust in human oversight of AI. The institutionalisation of distrust has historically been practised in democratic governance. Applied for the first time to AI governance, the principles anticipate the fallibility of human overseers and seek to mitigate them at the level of institutional design. They aim to directly increase the trustworthiness of human oversight and to indirectly inspire well-placed trust in AI governance. © The Author(s) 2023."
G9DKEEUF,Human oversight and fail-safe mechanisms in AI agents,Mustafa; Vitianingsih,2025,journalArticle,"The rapid deployment of autonomous AI agents across critical domains has raised significant concerns regarding reliability, accountability, and safety. This chapter examines the role of human oversight and fail-safe mechanisms in ensuring responsible AI operations. It highlights the necessity of integrating monitoring systems, intervention protocols, and adaptive safety measures to mitigate unintended consequences arising from autonomous decision-making. Case studies and recent advancements in AI safety engineering are discussed to illustrate practical implementations of oversight frameworks. Furthermore, the chapter explores regulatory, ethical, and technical dimensions, emphasizing the importance of maintaining human-in-the-loop control to safeguard against catastrophic failures. Recommendations for designing robust fail-safe architectures and continuous oversight strategies are provided to guide researchers, developers, and policymakers in the deployment of secure and accountable AI agents. ©2026, IGI Global Scientific Publishing. All rights reserved."
9BA5E3CA,How to build an AI governance framework with data governance,Tsai,2025,journalArticle,"The rapid proliferation of Generative Artificial Intelligence (GenAI) has fundamentally altered operational paradigms across various industries, enhancing efficiencies in domains such as software development, document summarization, and content creation. While AI-driven automation has been integral to manufacturing and supply chain industries for decades, the advent of large language models has catalyzed the widespread adoption of AI-driven decision-making. This accelerated integration necessitates a critical examination of governance structures to address transparency, accountability, and ethical concerns. Traditional data governance frameworks, designed to ensure data integrity, consistency, and compliance, provide a foundational model for AI governance. Given AI’s reliance on extensive datasets, expanding governance principles to encompass AI-specific challenges—such as algorithmic bias, ethical oversight, and regulatory compliance—is imperative. A structured AI governance framework should integrate established data governance capabilities, including data lineage documentation, quality monitoring, and role-based accountability structures, while addressing AI-specific risks related to bias mitigation, transparency, and ethical deployment. Furthermore, organizations must adapt risk management frameworks, particularly the “three lines of defense” model, to incorporate AI-specific oversight mechanisms. As global regulatory landscapes evolve, proactive governance strategies are essential to ensuring AI systems align with ethical standards and legal requirements. This paper argues that by extending well-established data governance principles to AI, enterprises can enhance trust, mitigate risks, and foster responsible AI adoption. The application of rigorous governance methodologies will be crucial in shaping the future trajectory of AI, ensuring its responsible deployment while safeguarding societal and organizational interests. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2025."
