item_key,title,authors,year,item_type,abstract
E9N676RP,The execution control layer: a formal architectural boundary for agentic AI systems,Rick Kirby,2026,journalArticle,"Agentic AI systems increasingly operate with the capability to execute real-world actions through tool invocation, API calls, and external system integration / ECL specifies invariants for deterministic governance evaluation, fail-closed execution suppression, boundary isolation, and structured auditability. / Agentic AI, Execution-Time Control, Execution Authority, Architectural Specification, Deterministic Execution"
QZNURHZQ,The evaluation paradox: cognitive atrophy and the erosion of human oversight in agentic workflows,Alexey Ermakov,2026,journalArticle,"As organizations transition from Generative AI as a tool to autonomous ""coworkers"" (Agentic AI), a structural socio-technical risk emerges-the Evaluation / Cognitive Science, Management of Innovation Agentic AI, Skill Atrophy, Cognitive Load Theory, Human-AI (Machine) Collaboration, Technical Telemetry, Business"
CJ6UBWCX,The authorization boundary: why MCP and AI gateways are necessary—but not sufficient—for regulated agentic AI,Edward Meyman,2026,journalArticle,"This paper defines the “authorization boundary” for agentic AI systems in regulated environments and distinguishes access authorization (OAuth-based / effect-token–gated execution—and proposes five anti-laundering tests for detecting superficial governance claims. / Artificial Intelligence, AI Governance, Agentic AI, Model Context Protocol, MCP, Regulatory Compliance, Authorization, Financial Regulation, Health Law / , Administrative Law, Information Governance, Algorithmic Accountability"
RNSNBXYH,"Institutions, organizations, and the bounded agency imperative; rethinking governance design in the age of agentic AI",Ravi Bhagavatula,2026,journalArticle,"exercise delegated authority continuously, adaptively, and at operational speeds that exceed the temporal assumptions embedded in existing institutional oversight / reclaimability in turn requires algorithmic observability — the institutional capacity to detect consequential patterns before they accumulate beyond governance / bounded agency, bounded rationality, institutional design, agentic AI, organizational governance, North, Simon, responsible technology, AI governance"
C94WKDFM,The governance gap: a systematic analysis of architectural deficiencies in AI agent security frameworks,Aadam Quraishi,2026,journalArticle,"The rapid deployment of AI agent systems capable of autonomous action has outpaced the development of governance infrastructure necessary to ensure safe / capability represents systemic risk. / AI agent security, AI governance, agentic AI, Model Context Protocol, prompt injection, AI safety, LLM security, behavioral trust, memory poisoning, multi-agent"
KWKXUK8X,Verifiable governance architecture (VGA) for organisations and teams with human and AI employees,Georgios Fradelos,2026,journalArticle,"VGA is positioned against prompt guardrails, reward-model oversight, and process supervision approaches: these can improve average behavior but do not, / The paper also sketches organizational adoption mechanics and a simple risk-reduction ROI model with empirically grounded cost anchors, and clarifies how / AI governance, Agentic AI, Verifiable governance, Runtime enforcement, EU AI Act compliance, Fail-close architecture, Governance-as-code, Multi-agent systems"
M5AY5FJF,The ordo-causal attribution deficit: a prudential capital framework for autonomous multi-agent coding systems in financial infrastructure,Marcel Osmond,2026,journalArticle,"This Ordo-Causal Attribution Deficit describes the inability of existing prudential frameworks to assign legal duty, supervisory jurisdiction, and liability / Current regulatory architectures assume proximate human oversight and discrete, attributable acts of programming. / Operational risk, Basel III, Agentic AI, Multi-agent systems, Prudential regulation, Financial stability, Algorithmic accountability, FinTech regulation / , Regulatory arbitrage, AI governance"
2CBE8X9X,Prompting as governance: behavioral gaps and control system failures in AI-assisted infrastructure operations,Piyoosh Rai,2026,journalArticle,"This paper examines whether prompt engineering can function as a reliable governance control mechanism in AI-assisted infrastructure operations. / Through 570 controlled experiments using GPT-4 and Claude Sonnet 4 across 90 infrastructure scenarios, we evaluate governance quality under four prompting / infrastructure automation, large language models, governance controls, human factors, prompt engineering, operational reliability, control systems"
68K56AUX,Transparent real-time governance of agentic AI systems,Ryan Lavelle,2026,journalArticle,"intelligence systems — autonomous, multi-step AI agents capable of planning, tool use, and cascading real-world action — present a qualitatively distinct governance / Third, a tiered implementation pathway classifying agentic systems into four risk tiers (Critical, High-Risk, Standard, Experimental) using an operational / | v2.2: Strengthened evidential base, ZK sequencing, jurisdictional development, AI Governance, Agentic AI, EU AI Act, public immutable audit"
3QUL87JY,"Responsible AI In the agentic world governance for AI that acts, not just answers",Sukanya P,2026,journalArticle,"Agentic AI systems that autonomously execute actions across enterprise tools, databases, and APIs introduce a fundamentally different risk profile from / The framework is designed for  Enterprise AI Heads, governance leads, security architects, and engineers responsible for deploying agentic AI in regulated"
