item_key,title,authors,year,item_type,abstract
EB9PFYBS,From 'human control' in international law to 'human oversight' in the new EU act on artificial intelligence,Juliane Beck; Thomas Burri,2022,journalArticle,"autonomous systems and ""human oversight"" of artificial intelligence in the light of the international legal discussions and the EU’s recent proposal for an AI / It also identifies some weaknesses of the draft EU AI Act and proposes ways of improving it. / Autonomous systems, Autonomous weapons, CCW, Artificial Intelligence, Machine Learning, EU Commission, Meaningful Human Control, Human Oversight, International"
SI9LR7W3,"Why providing humans with interpretable algorithms may, counterintuitively, lead to lower decision-making performance",Timothy DeStefano; Katherine Kellogg; Michael Menietti et al.,2022,journalArticle,"Interpretable AI, Artificial Intelligence, Machine Learning, Algorithm Aversion, AI Adoption, Firm Productivity, AI and Strategy, Human-in-the-loop Decision"
CUE8AP27,"Putting a human in the loop: increasing uptake, but decreasing accuracy of automated decision-making",Daniela Sele; Marina Chugunova,2022,journalArticle,"If so, can the retention of human oversight increase the uptake of algorithmic recommendations, and does keeping a human in the loop improve accuracy? / less likely to intervene with the least accurate recommendations and adjust them by less, raising concerns about the monitoring ability of a human in a Human-in-the-Loop / automated decision-making, algorithm aversion, algorithm appreciation, automation bias"
RS3CEVLJ,Addressing automation bias through verifiability,Lukas Hondrich; Hannah Ruschemeier,2023,journalArticle,"The phenomenon of human bias finds a new facet in the hybrid human-machine interaction of today’s digitized decision-making systems: automation bias describes / ameliorating automation bias. / automation bias, human centered computing, algorithmic regulation, human-in-the-loop, verification"
86SH995L,Meaningful XAI based on user-centric design methodology: combining legal and human-computer interaction (HCI) approaches to achieve meaningful algorithmic explainability,Winston Maxwell; Bruno Dumas,2023,journalArticle,"identify four main operational contexts for explainability: XAI for the upstream design and testing phase; XAI for human-on-the-loop control; XAI for human-in-the-loop / These guidelines would apply to the AI Act, but also to the other EU texts requiring explanations for algorithmic systems and results. / AI, explainability, user-centric, HCI, GDPR, AI Act, human-computer interaction"
3TL98CSA,"Enterprise large language models: knowledge characteristics, risks and organizational activities",Daniel E. O'Leary,2023,journalArticle,"Since the release of OpenAI’s ChatGPT, there has been substantial interest in and concern about generative AI systems. / This paper investigates some of the characteristics, risks and limitations with the enterprise use of generative AI systems. / Generative AI Systems (GAIS), Large Language Models (LLM), Expertise, Enterprise Generative AI, Generative AI Manipulation, Experimental / Analysis, Human-in-the-Loop, BARD, ChatGPT, BlenderBot,"
RHGX3UJE,LLM-based frameworks for power engineering from routine to novel tasks,Ran Li; Chuanqing Pu; Junyi Tao et al.,2024,journalArticle,"For complex tasks with limited prior knowledge, we propose a human-in-the-loop framework to enable engineers and LLMs to collaboratively solve the problem / Through a comparative study between two frameworks, we find that human-in-the-loop features like web access, problem decomposition with field knowledge"
HQIXPITB,Preposition salad: making sense of human-in/on/over-the-loop control for AI systems,Aditya Singh; Zoe Szajnfarber,2024,journalArticle,"Governments across the world have called for AI to be trustworthy. / human-in-the-loop and human-on-the-loop control. / trustworthy AI, system architecture, human factors"
M26KA89J,"Cyborgs, centaurs and self-automators: the three modes of human-GenAI knowledge work and their implications for skilling and the future of expertise",Steven Randazzo; Hila Lifshitz-Assaf; Katherine Kellogg et al.,2024,journalArticle,"Research on human–AI collaboration in professional settings has focused primarily on isolated interactions between knowledge professionals and AI, usually / We show how what seems to be the same “human-in-the-loop” workflow for decision making is actually enacted in three ways with significantly different implications / generative AI, artificial intelligence, knowledge work, co-creation, human-AI interaction, future of work, responsible AI"
SMHWVB9J,"Designing human-automation redundancy: overreliance, automation shirking, and the operator’s dilemma",Doron Cohen; Yefim Roth; Jörg Rieskamp et al.,2025,journalArticle,"In some cases, these systems might encourage automation shirking, a form of overreliance in which operators deliberately reduce monitoring and checking / Across three studies (N = 970), Serial increased automation shirking and accident risk. / Automation bias, Human in the loop, Decisions from experience, Human computer interaction, Underweighting of rare events, Socio-technical systems, Behavioral"
B5IQS4ZL,Requirements of high-risk AI systems: AI act. Article 14. Human oversight,Argyri Panezi,2025,journalArticle,"Requiring human oversight during the use of a high-risk AI system, Article 14 of the AI Act highlights the need for trustworthiness and advances / the anthropocentric rationale of the AI Act, rendering it a critical piece of the entire Act. / artificial intelligence, AI Act, High-risk AI systems, Human oversight, Human-in-the-loop, AI regulation"
4YEK87VE,Generative AI and organizational structure in the knowledge economy,Fasheng Xu; Jing Hou; Wei Chen et al.,2025,journalArticle,"This study develops a theoretical model to examine GenAI's impact on organizational structure and the role of human-in-the-loop oversight. / Furthermore, human-in-the-loop validation influences GenAI adoption differently based on validation costs and hallucination rates, deterring adoption in / Generative AI, Knowledge Economy, Organizational Structure, Workforce, Knowledge-based Hierarchy, Hallucination, Human-in-the-loop Validation, Labor Productivity"
9U8PK4ZP,Responsible engagement: human–AI work system design for counteracting agency reversal,Thomas Ware; Tian Lu; T. S. Raghu et al.,2025,journalArticle,"This study examines the challenge of agency reversal in AI-assisted decision-making, where human decision-makers become passive executors of algorithmic / operational decision-making, offering practical insights for responsible AI governance in financial and other organizational contexts. / Agency Reversal, Digital Transformation, Work System Theory, Human-in-the-Loop, Responsible Engagement, Microlending"
VNQ2E7HF,Embedding ethical principles into generative AI workflows for project teams,Venkatraman Viswanathan,2025,journalArticle,"Integrating ethical principles into generative AI workflows is essential as project teams increasingly depend on AI tools for collaborative tasks such / A practical framework is proposed to embed ethics into AI workflows across critical project stages. / Generative AI, Responsible AI, Ethical Frameworks, Workflow Design, AI Governance, Project Teams, Project Workflows, Human-in-the-loop, Bias Mitigation / , AI Ethics, Team Collaboration, AI workflow design"
L5V2845I,The AI-augmented internal audit: an operational framework for a self-learning,Atsushi Funaishi,2025,journalArticle,"Purpose: This paper aims to translate the ""management theory using ISO, AI, and blockchain"" presented in the author's prior research into a practical, / a ""human-in-theloop"" data cycle that promotes AI learning, and a collaborative reporting workflow. / Internal Audit, Conformity, Compliance, Effectiveness, IMS, TM, Self-learning, Governance, ISO 19011, ISO 9001/14001/45001, Process Mining, Human-in-the-Loop / , AI Governance, AI Assurance, AI-augmented Audit, Continuous Auditing, Continuous Monitoring"
D2ZIMQ95,"Evaluating agentic AI systems: a balanced framework for performance, robustness, safety and beyond",Manish Shukla,2025,journalArticle,"We argue that multidimensional evaluation-combining automated metrics with human-in-the-loop scoring and economic analysis-is essential for responsible / adoption of agentic AI. / Agentic AI, Multi-Agent Systems, Evaluation Framework, Goal-Drift, Ethical AI, AI Governance"
QULWS3JL,Interactive and dynamic internal controls for data security a GenAI-enabled framework and design-science evaluation,haotian wang; YaRu Jiang,2025,journalArticle,"We propose GenAI-IDC, an interactive and dynamic framework that operationalizes generative AI within Accounting Information Systems (AIS) to strengthen / the artifact integrates a privacy gateway, retrieval-augmented generation (RAG), guarded GenAI reasoning, and continuous control monitoring (CCM) with human-in-the-loop / Accounting Information Systems, Internal Control, Continuous Monitoring, Generative AI, COSO, COBIT"
VYRHTLLM,Turning off your better judgment -algorithmic conformity in AI-human collaboration,Yotam Liel; Lior Zalmanson,2025,journalArticle,"As AI becomes increasingly integral to society, humans’ tendency to forgo their own judgment to adopt algorithmic advice is eliciting substantial concern / This overreliance was partially mediated by normative pressure, measured as discomfort at disagreeing with AI. / Human-AI Interaction, Algorithmic Advice, Overreliance on AI, Algorithmic Authority, Human-in-the-Loop, Trust in AI, Conformity"
EB9D98W5,Benchmarking and validation of prompting techniques for AI-assisted industrial PLC programming,Ketut Adnyana; Andreas Schwung,2025,journalArticle,"Industrial automation in Industry 5.0 demands deterministic and safety-compliant PLC code across heterogeneous vendor ecosystems. / similarity, LLM-in-the-Loop (LITL) provides scalable semantic assessment across functional correctness, readability, safety compliance, and modularity, while Human-in-the-Loop / Industrial AI, deterministic prompt engineering, fixed-prompt validation, human-in-the-loop, LLM-in-the-loop, programmable logic controller (PLC) programming"
Y5LGJ7L7,Human discernment of algorithmic errors: a case study in child welfare,Riccardo Fogliato; Maria De-Arteaga; Alexandra Chouldechova,2025,journalArticle,"The use of artificial intelligence (AI) technologies, such as machine learning algorithms, to assist decision-makers in high-stakes domains has been met / Human in the loop, Decision support, Corrective overrides, Algorithm aversion, Automation bias, Algorithm-assisted decision-making, Child welfare"
