item_key,title,authors,year,item_type,abstract
CMW3AWRD,When LLMs hurt more than help: understanding decision failures under AI assistance,Jessica Shi; Divya Singhvi; Somya Singhvi,2025,journalArticle,"Many of these organizations now rely on hybrid workflows where machine learning models flag uncertain cases for human review. / These findings offer new behavioral insights into human–AI collaboration and underscore the need for decision support systems designed for calibration, / LLMs, AI Assisted Decision Making, Human-AI Interactions"
XBK7KB3E,From annotation to oversight: a pipeline approach to generative AI evaluation,Hyein Ko; Yuehong Cassandra Tai; Nora Webb Williams,2025,journalArticle,"Evaluation-testing whether performance holds across different prompts, models, and contexts; (4) Rationale and Oversight-auditing model explanations and requiring human-in-the-loop / We emphasize transparency throughout: researchers should report multiple validation metrics and incorporate human review against gold-standard data. / Generative AI, Evaluation Metrics, Large Language Models, Data Generation"
5EBI274G,Intrinsic participatory governance of autonomous agents: runtime oversight and orientation through embedded steward agents,Luciana Ledesma,2025,journalArticle,"As AI systems become increasingly autonomous-reformulating subgoals, reprioritizing steps, and expanding task boundaries in pursuit of declared objectives-they / Cognitive Governance Stack, composed of three interacting layers: Governance Artifacts (GAs)-versioned, machine-readable carriers of human intent; the Human-in-the-Loop / Agentic AI, AI Governance, AI compliance, AI Safety, Multi-agent environments"
2SDBF78T,The emergence of agentic artificial intelligence: a paradigm shift for operational efficiency and risk management in digital banking,Mallikarjun Kallappa Chougala,2025,journalArticle,"The digital banking sector is entering a new phase of transformation with the integration of Agentic Artificial Intelligence (AI). / To address these, a multi-layered governance framework is proposed, incorporating human-in-the-loop escalation, immutable audit trails, and ethically aligned / * Agentic AI"
KL8U6H5Z,Symbolic governance for probabilistic intelligence: why governable AI requires symbolic structure without reverting to symbolic AI,Edward Meyman,2025,journalArticle,"Current approaches treat governance as a property of the AI model itself, relying on alignment, prompt-based guardrails, or human-in-the-loop review / The result is a deployable governance architecture for high-stakes, regulated AI systems. / AI governance, authorization, provenance, deterministic verification, proof-carrying decisions, symbolic systems, AI auditability, AI compliance, fail-closed / enforcement, probabilistic AI, agent governance"
6DIZURHK,"How to redesign frontends now that 50-70% of UI is AI-generated, dynamic, or agent-driven?",Vikesh Mittal,2026,journalArticle,"The framework addresses key challenges including trust, explainability, accessibility, human-in-the-loop control, and failure handling in AI-driven interfaces / This work positions frontend architecture as a critical locus for AI safety and human-AI collaboration, and offers a practical foundation for designing / AI-Generated UI, Frontend Architecture, Human-AI Interaction, Agentic Systems, UI Governance, Explainable Interfaces, Adaptive Frontends"
UZTUXYYX,"Toward standards for agentic AI systems conceptual foundations, trust boundaries, and compliance-aware design",Vigneshkumaar Devakumar,2026,journalArticle,"use, and orchestration, there remains limited consensus on system-level frameworks that address responsibility, oversight, and compliance in agentic AI / The framework is designed to be compatible with current AI systems research while providing a foundation for future empirical and technical validation. / Agentic AI, Autonomous AI Systems, AI System Architecture, AI Standards, Trust Boundaries, Observability, Compliance-Aware Design, Responsible AI, AI Governance / , AI Accountability, Human-in-the-Loop Systems"
L4P3ZFKV,Judgment assurance: governing institutional judgment in AI-mediated decision-making,Justin Kavalir,2026,journalArticle,"intuition, but as an organizational asset-one that must be deliberately defined, exercised, preserved, and governed when decisions are influenced by AI / defensibly explain why an AI output was followed, modified, or rejected. / AI Governance, Human Judgment, Decision-Making, Organizational Accountability, AI Risk Management, Explainability, Judgment Assurance, Institutional Judgment / , Accountability, Human-In-The-Loop, Explainable AI, Risk Management, Automation Bias, Institutional Inheritance, Audit Trail"
BZ4K52DU,Responsible machine learning operations: closing the gap between speed and oversight,Andrew Beckstrand,2026,journalArticle,"By implementing Governance-as-Code, organizations translate abstract values into executable constraints, demonstrating that high-velocity systems can maintain / MLOps, Responsible MLOps, Algorithmic Governance, Conditional Delegation, Trustworthy AI, Model Drift, Human-in-the-Loop, AI Safety"
J998BUDB,Lights-off data factory: measuring epistemic autonomy in governance-first data systems,Sukant Pandey,2026,journalArticle,"Prior work in data integration, governance, and AI ethics has highlighted the scalability limits of human-centric oversight models. / Using a large-scale simulation of 100,000 entity-resolution decisions, we demonstrate that these metrics clearly distinguish legacy human-in-the-loop systems / Governance Resilience, Autonomous Systems, Master Data Management, Epistemic Reasoning, Semantic Data Integration, AI Governance, Uncertainty Modeling, / Human-in-the-Loop Systems, Data Quality, Enterprise Data Architecture, Metrics and Measurement, ADGMM (Autonomous Data Governance Maturity Model), AEGIS"
