item_key,title,authors,year,item_type,abstract
YWP5VZD3,"Human, all too human: accounting for automation bias in generative large language models",Irina Carnat,2025,journalArticle,"It also critiques the regulatory optimism in human oversight, challenging its adequacy in effectively addressing automation bias, by comparing the Artificial / The paper cautions against overemphasizing human oversight as a panacea and instead advocates for implementing accountability measures along the entire / Accountability, Automated Decision-Making, Automation Bias, Cognitive Automation, Large Language Models, Generative Artificial Intelligence"
PH5NTI5G,Automation bias in the AI act: on the legal implications of attempting to de-bias human oversight of AI,Johann Laux; Hannah Ruschemeier,2025,journalArticle,"This paper examines the legal implications of the explicit mentioning of automation bias (AB) in the Artificial Intelligence Act (AIA). / The AIA mandates human oversight for high-risk AI systems and requires providers to enable awareness of AB, i.e., the human tendency to over-rely on AI / AI Act, AI Regulation, Human Oversight, Automation Bias, AI Governance, Human-AI Interaction"
MJQHCCGP,Human oversight under article 14 of the EU AI act,Melanie Fink,2025,journalArticle,"This chapter analyses the human oversight requirement for high-risk AI systems under Article 14 AI Act, a provision that marks a significant development / Human oversight in the AI Act serves a number of purposes. / Human oversight, EU AI Act, Human-in-the-loop, artificial intelligence regulation, algorithmic governance, algorithmic accountability, algorithmic decision-making / , automation bias, risk management, effective human oversight, meaningful human oversight"
NGIH5T4C,The evolving landscape of code review: leveraging artificial intelligence for enhanced software quality and developer productivity,Benjamin Batte,2025,journalArticle,"This paper explores how artificial intelligence (AI) reshapes code review by enabling automation, improving accuracy, and promoting coding standardization / Case examples from leading tech firms underscore AI's transformative potential while emphasizing the need for ethical safeguards and human oversight."
YL2JD5B6,Human oversight of artificial intelligence and technical standardisation,Marion Ho-Dac; Baptiste Martinez,2025,journalArticle,"Intelligence (AI) systems, for example by placing a human being in charge of supervising the system and, upstream, by developing the AI system to enable / These include the development of human oversight-by-design AI systems and their implementation by deployers."
X4WH2HG2,Does agentic AI require new policy frameworks?,Sarah Oh Lam; Nathaniel Lovin,2025,journalArticle,"Does the emergence of agentic AI — systems capable of autonomous interaction and decision-making — require entirely new policy frameworks, or can / This analysis uniquely examines how reduced human oversight in autonomous agent networks creates new policy challenges particularly when agents collaborate / artificial intelligence, agentic ai, ai policy, open source ai, open weights, prompt injection, autonomous agents, ai agents"
ZEKUAGN6,"The human-machine paradox: why a dual skill strategy may not be the safest harbor when surprise is the norm, and why focusing on augmentation is key to resolving it",Riccardo Zanardelli,2025,journalArticle,"When deploying artificial skills, decision-makers often assume that layering human oversight is a safe harbor that mitigates the risks of full automation / Artificial Intelligence, Human-Machine, Augmentation, Decision-making, Economics of AI"
XXRRYDKZ,"AI will replace functions, not persons: a function-level framework for AI integration in knowledge work",Javier Rayon Encinas,2026,journalArticle,"Developer, and Financial Analyst—and provide technology-agnostic architectural principles for deploying function specific AI agents with appropriate human / oversight. / Artificial Intelligence, Future of Work, Human-AI Collaboration, Task Automation, Knowledge Work, Organizational Design"
PPTEB7TI,How AI-AI assurance assemblages reshape trust and erode human judgment,Khoi Nguyen,2026,journalArticle,"This study examines the AI-AI auditability assemblage, defined as configurations in which artificial intelligence systems generate and assess evaluative / signals about other artificial intelligence systems."
9K45FHAG,Human-in-command: governing agentic AI in customer service,Naveen Sundaresan,2026,journalArticle,"The rapid integration of autonomous and generative artificial intelligence into the customer service and support sector has fundamentally altered the relationship / As organizations shift from simple rule-based automation to semi-autonomous ""agentic"" AI, the requirement for effective human oversight has moved from / Artificial Intelligence Governance, Human-in-Command, Customer Service, EU AI Act, Cognitive Load, Human-Machine Teaming, Automation Bias, Agentic AI"
