item_key,title,authors,year,item_type,abstract
LBACUG6X,Inherent and emergent liability issues in LLM-based agentic systems: a principal-agent perspective,Garry Gabison; Patrick Xian,2025,journalArticle,"Our analysis complements existing risk-based studies on artificial agency and covers the spectrum of important aspects of the principal-agent relationship / transparency and liability attribution. / Artificial Intelligence, Agentic AI, Principal-Agent Problem, Agency, Liability, Vicarious Liability, Product Liability"
THUAX4U7,Rise of the AI bureaucrats,Sarat Piridi; Satyanarayana Asundi,2025,journalArticle,"Leveraging Microsoft’s Agentic AI ecosystem (Copilot Studio, Azure AI Agent Service, AI Builder), it presents core design patterns, event-driven architectures / , and governance frameworks that empower technologists to build scalable, secure, and compliant autonomous agents. / Autonomous Agents, Agentic AI, AI Bureaucracy, Public Administration, Digital Government, CI/CD for AI Agents"
7ECA3PNE,MCP guardian: a security-first layer for safeguarding MCP-based AI system,Sonu Kumar; Anubhav Girdhar; Ritesh Patil et al.,2025,journalArticle,"As Agentic AI gain mainstream adoption, the industry invests heavily in model capabilities, achieving rapid leaps in reasoning and quality. / Through real-world scenarios and empirical testing, we demonstrate how MCP Guardian effectively mitigates attacks and ensures robust oversight with minimal / Model Context Protocol, MCP, Agentic AI, Artificial Intelligence, Generative AI"
YBBKP9QC,Guardians of the grid: rethinking AI and data governance in the agentic era,Kathiravan Manoharan,2025,journalArticle,"As organizations rapidly adopt generative and agentic AI systems, the foundation of trustworthy decision-making—data governance—faces unprecedented / Key pillars include trust-building, agent oversight, adaptive councils, and new AI-specific KPIs such as hallucination rate, task completion, and ethical"
REXFW8ZU,Agentic ai security: a control framework for autonomous decision-making systems,Pavan Kumar Evani,2025,journalArticle,"Recent advancements in artificial intelligence have introduced agentic AI systems capable of autonomous goal-setting, decision-making, and self-directed / AI.This paper presents a comprehensive security and control framework for agentic AI systems, integrating multi-layered risk governance, dynamic trust / Agentic AI, AI Security, Multi-Agent Systems, Adversarial AI"
3DNJWRNP,INSYTE: a classification framework for traditional to agentic AI systems,Zoe Porter; Radu Calinescu; Ernest Lim et al.,2025,journalArticle,"This limits their applicability to modern intelligent systems, particularly agentic AI systems (autonomous systems that leverage foundation models / >depth), operating environment (diversity and dynamism) and independence from human operational control (intervention and oversight / AI system, Autonomous system, Agentic AI, Classification framework, Taxonomy"
53PNZE7Q,"Bring your own AI (BYOAI) in the workplace: patterns, pitfalls, and the BYOAI-gov™ toolkit for behavior-aware governance",Thamburaj Anthuvan; Sunitha Prabhuram; Ganesh Raju et al.,2025,journalArticle,"The informal use of generative artificial intelligence (AI) tools-such as ChatGPT, Copilot, and Gemini-is rapidly growing across workplace settings, often / Based on these findings, we introduce the BYOAI-Gov™ Framework-a behavior-informed governance model integrating task-risk zoning (Enable, Regulate, Restrict / BYOAI, Generative AI, Workplace Governance, Shadow AI, Enterprise Risk, Governance Framework, Information Policy"
2CKL96B8,The effect of AI tools on modern software development for frontend engineering: an empirical analysis,Soumyajit Sarkar,2025,journalArticle,"Our findings indicate that successful AI tool adoption requires robust governance frameworks, enhanced security practices, and fundamental shifts in developer / Artificial Intelligence, Software Engineering, Frontend Development, Code Generation, Developer Productivity, Security Vulnerabilities, GitHub Copilot,"
28R6AMDI,"Bring your own ai (byoai) in the workplace: patterns, pitfalls, and the byoai-gov™ framework for behavior aware governance",Thamburaj Anthuvan; Sunitha Prabhuram; Kajal Maheshwari et al.,2025,journalArticle,"The informal use of generative artificial intelligence (AI) tools such as ChatGPT, Copilot, and Gemini is spreading rapidly across workplaces, outpacing / Findings reveal six behavioral user archetypes and four organizational governance postures shaped by risk perception and task sensitivity. / Bring Your Own AI (BYOAI), AI Governance, Organizational Behavior, Digital Transformation, Employee Technology Adoption"
ZGST9CY6,Designing meaningful human oversight in AI,Liming Zhu; Qinghua Lu; Ding Ming et al.,2025,journalArticle,"Human oversight is central to safe and responsible AI, but current approaches risk either collapsing agentic AI into mere automation, stripping it of its / The framework provides engineers, safety teams, users, and organisational leaders with a concrete way to design meaningful and effective oversight that / Artificial Intelligent, AI, Agentic AI, Human Oversight, Human Agency"
