item_key,title,authors,year,item_type,abstract
LGZXFLSJ,Causal mapping of the risks of using generative ai in software development,David Kinnberg Hein; John Persson; Victor Vadmand Jensen et al.,2025,journalArticle,"This indicates that software organizations can never be certain whether AI-generated code is sufficiently validated. / Risk Management, Software Development, Generative AI, Causal Mapping, Multi-case Study"
N3WU6PFG,Investigating the smells of LLM generated Code1,Debalina Ghosh Paul; Hong Zhu; Ian Bayley,2025,journalArticle,"code to identify the weakest scenarios in which the quality of LLM generated code should be improved.MethodsThe method measures code smells, an important / However, the quality of LLM generated code is ntoicablly poorer than human written code. / machine learning, Large language models, performance evaluation, Code Generation, Code quality, Usability, Code smell"
BZD4TI55,The effects of AI-assisted programming in software engineering: a study on GitHub copilot,Pradnya Niwas Suryavanshi; RameshD Jadhav,2025,journalArticle,"This study investigates the transformative impact of AI-assisted programming through tools like GitHub Copilot on the field of software engineering. / However, ethical concerns around data privacy, code quality, and trust remain unresolved. / GitHub Copilot, Generative AI, Software Engineering, Programmer Efficiency, AI Ethics"
QTJPLBYR,Evaluating security and inclusivity in LLM-generated code: a controlled experiment,Bilal Naqvi; Waleed Bin Shahid; Janne Parkkila et al.,2026,journalArticle,"systems and services.Objective: The objectives of this study are two-fold: (i) to evaluate the efficacy of LLM-generated code in implementing security / Moreover, after each round, the LLM-generated code artifact was evaluated against security and inclusivity criteria by both human experts and LLM-based / Controlled Experiment, Empirical Studies, Inclusivity, Large Language Model, LLM, Security, Software engineering, Software Quality"
LSRZTVZW,Runtime policy enforcement for mitigating risks in LLM-generated programs authors,Anna Kristoffersen; Jonas Rasmussen; Mikkel Sørensen,2026,journalArticle,"runtime enforcement, security policies, LLM-generated code, syscall tracing, taint monitoring"
PSNKQLI7,Semantic patch learning for vulnerability repair in LLM-generated code authors,Elina Korhonen; Jukka Lehtola; Mikael Saarinen,2026,journalArticle,"Using 28,000 real vulnerability patches, the model learns transformations for memory bugs, crypto misuse, and authorization bypasses. / This work demonstrates that semantic patch abstraction is a powerful mechanism for improving LLM code security. / semantic patching, automated repair, CVE mining, vulnerability patterns, LLM code correction"
MZ898VR3,Cross-language transfer learning for detecting vulnerabilities in LLM-generated code,Ana Carvalho; Daniel Moreira; Lucas Ribeiro,2026,journalArticle,"We train a multilingual vulnerability detector capable of analyzing LLM-produced code across C, C++, Java, Python, and Rust. / The study shows that transferable security representations are essential when LLMs generate polyglot code. / cross-language security, vulnerability detection, multilingual IR, code semantics, transfer learning"
SPBS7N3Q,AutoPatch: multi-agent framework for patching real-world CVEs generated by outdated LLMs,Minjae Seo; Wonwoo Choi; Seungwon Shin et al.,2026,journalArticle,"In response, we present AutoPatch, a multi-agent framework for automatically detecting and patching vulnerabilities in LLM-generated code, with a particular / Using this database, a unified detection model that combines semantic and data-flow signals identifies vulnerable patterns in LLM-generated code that resemble / Large Language Models, Software Vulnerability Detection, automated program repair"
7ER2FAUE,Beyond semantic models: dual-stream semantic and structural learning for vulnerability detection in AI-generated code,Sumaila Iddrisu; Nadhem Ebrahim,2026,journalArticle,"However, recentstudies indicate that AI-generated code often contains a higherincidence of security vulnerabilities compared to human-writtencode, creating / a growing security risk in modern softwarepipelines. / LLMs, Vulnerabilities, AI-Generated Code Security, Cybersecurity, Automated Vulnerability Detection (AVD), Abstract Syntax Trees (AST), Dual-Stream Learning / , Secure Software Development, Transformer Models, integrated Development Environment (IDE) Security"
34ELRWJH,"The hidden legal minefield: how AI-assisted ""vibe coding"" amplifies software development risks and how technology can provide solutions",John Goodhue,2025,journalArticle,"coding."" / This paper argues that vibe coding generates a new category of risk-where technical capacity dramatically outpaces legal infrastructure-and proposes embedded / Vibe Coding, AI-Assisted Software Development, Regulatory Compliance, Entrepreneurship and AI, AI and Law, Technology Law and Policy, Legal Compliance"
FYU7H5WR,Beyond productivity: evaluating the hidden costs of generative AI in software development,Edward Anderson; Geoffrey Parker; Burcu Tan,2025,journalArticle,"AI-assisted programming tools are increasingly adopted to enhance developer productivity by automating routine tasks and accelerating software development / Drawing on interviews with software engineers and insights from the literature, we build a dynamic simulation model to examine the long-term impacts of AI-assisted / Human-AI Interaction, AI-Assisted Coding, Software Development, Technical Debt, System Atrophy, Dynamics, Software Supply Chains"
W9NG99CY,Software development and modeling in the age of artificial intelligence manifesto,Roman Lukyanenko; Binny M. Samuel; David P. Tegarden et al.,2025,journalArticle,"At the same time, approaches that align with the intellectual tradition of agile, including code-first methods, rapid prototyping, and vibe coding, have / Artificial intelligence, software development, agile development, conceptual modeling, SAFE-AI, MADE with AI, model-driven development, vibe coding"
UAIILG4K,AI-native software engineering and vibe coding: a strategic technical survey for modern engineering leadership(2025-2035),Freeman Jackson,2025,journalArticle,"This academic survey synthesizes the emerging discipline of AI-native software engineering, focusing on the evolution of vibe coding, agentic programming / AI-native, AI-native engineering, vibe coding, multi-agent systems, software engineering 3.0, trust-native governance, Agentic DevSecOps, autonomous systems"
RXGCTGDW,Vibe coding authorship,Edward Lee,2026,journalArticle,"""Vibe coding""-or a person's use of natural-language prompts to an AI generator for it to write the actual lines of computer code-has led to a copyright / Copyright Office, both the availability and the scope of copyright for computer programs have dramatically narrowed with the greater adoption of vibe coding"
J7D3EN5T,ThreatPrism: multi-framework threat intelligence for AI-assisted software development via model context protocol,Manam Bharadwaj,2026,journalArticle,"The rapid adoption of AI coding assistants has introduced ""vibe coding""-a development paradigm where developers describe intent in natural language and / threat modeling, security frameworks, model context protocol, AI-assisted development, STRIDE, DREAD, LINDDUN, PASTA, vibe coding"
AH5N3JDT,"Short-term gain, long-term fragility: AI labor substitution and the erosion of sustainable capability",,2026,journalArticle,"Empirical studies of AI-assisted coding show that generated output still requires substantial human verification and remains uneven in correctness, maintainability"
