item_key,title,authors,year,item_type,abstract
NB795DM8,Between policy and practice: GenAI adoption in agile software development teams,Neumann; Bischof; Hinz et al.,2026,conferencePaper,"Context: The rapid emergence of generative AI (GenAI) tools has begun to reshape software engineering practice. Yet, their adoption within agile environments remains underexplored. Objective: This study investigates how agile practitioners adopt GenAI tools in real-world organizational contexts, focusing on regulatory conditions, role-specific use cases, benefits, and barriers. Method: An exploratory multiple case study was conducted in three German organizations, involving 17 semi-structured interviews and document analysis. A cross-case thematic analysis was applied to identify GenAI adoption patterns. Results: Findings reveal that GenAI is primarily used for creative tasks, documentation, and code assistance. Benefits include efficiency gains and enhanced creativity, while barriers relate to data privacy, validation effort, and lack of governance. Using the Technology-Organization-Environment (TOE) framework, we find that these barriers stem from misalignments across the three dimensions. Regulatory pressures are often translated into policies without accounting for actual usage patterns or organizational constraints, leading to systematic policy-practice gaps and shadow IT behavior. Conclusion: GenAI offers significant potential to augment agile roles but requires alignment across TOE dimensions, including pragmatic policies, data protection measures, and user training to ensure responsible and effective integration. © The Author(s) 2026."
VG8PSMM7,Benchmarking and validation of prompting techniques for AI-assisted industrial PLC programming,Adnyana; Schwung,2026,journalArticle,"Industrial automation in Industry 5.0 demands deterministic, safety-compliant PLC code across heterogeneous vendor ecosystems. Prompt-engineered large language models (LLMs) offer a path forward but require reproducible methods and rigorous validation. This study introduces LLM-PLC-AS, a hybrid, prompt-invariant framework for IEC 61131-3 PLC code generation addressing these needs. We benchmark 21 fixed prompting techniques on 25 real-world use cases (simple, medium, complex), using a standardized dataset and workflow spanning Siemens TIA Portal and Beckhoff TwinCAT. The quality of the generated code is evaluated through a layered validation pipeline: Bilingual Evaluation Understudy (BLEU) for lexical similarity, LLM-in-the-Loop (LITL) for scalable semantic checks across four dimensions (functional correctness, readability, safety compliance, and modularity), and Human-in-the-Loop (HITL) for expert safety-critical review. DeepSeek and Gemini 2.5 Pro generate ST/IL; syntax is cross-checked by ChatGPT-4o and Copilot Pro. The framework achieved a very high degree of accuracy, with Structured Text (ST) programs reaching near-perfect scores and Instruction List (IL) programs also performing exceptionally well on our scoring rubric. This resulted in a substantial reduction in manual correction effort, decreasing it by nearly half compared to ad-hoc methods. Across tasks, our approach led to a more than twofold increase in Safety Compliance and a significant improvement in Functional Correctness against unstructured baselines. A key finding is that the structure of the prompt itself was found to have a greater influence on determinism and correctness than the choice of LLM. The fixed-prompt reasoning combined with the BLEU/LITL/HITL validation stack provides a scalable, reproducible, and safety-aware method for PLC code generation. BLEU is utilized for rapid lexical triage and regression tracking, LITL provides structured semantic verification, and HITL ensures final compliance. The framework establishes a standardized basis for AI-assisted PLC programming and transparent benchmarking. Future work will extend the pipeline to include graphical languages, such as Ladder Diagram (LAD) and Function Block Diagram (FBD), using multimodal/graph-aware models, and will incorporate runtime validation to further close the gap to real-world deployment. Safety verification in this study is limited to logical and semantic validation. Real-time behavior, communication latency, and physical safety-fault recovery require Hardware-in-the-Loop (HIL) simulation or deployment on industrial test benches, which is identified as future work. © 2025 The Authors."
7FEBKCIR,Balancing autonomy and ethics in AI-empowered software engineering by addressing user-centred requirements tension: keynote,Virvou,2025,journalArticle,"In the rapidly advancing field of Artificial Intelligence (AI) and AI-empowered software engineering, a fundamental tension exists between the autonomy of AI systems and the ethical imperatives that govern their development and application. This keynote addresses this tension by exploring how user-centered approaches can effectively reconcile AI autonomy with user needs and ethical integrity. As AI systems become more autonomous, ensuring that they adhere to ethical guidelines while meeting diverse user requirements presents a complex and significant challenge in software engineering. A critical research issue involves “translating” high-level ethical principles into concrete, actionable technical specifications that guide the entire software development lifecycle. This translation is complex, as ethical guidelines are often abstract and must be operationalized across all aspects of AI functionality, including data governance, privacy safeguards, user interface design, and decision-making algorithms. This challenge is particularly significant because traditional software engineering emphasizes reliability and accuracy, whereas AI components generate predictive hypotheses that may not always be accurate. Additionally, AI algorithms are trained on data, which makes their behavior dependent on the training data, further complicating the prediction of an AI-enabled system's precise functionality in all conditions. Through the application of theoretical frameworks and supported by practical case studies drawn from prior research, this keynote examines how these tensions impact the design and functionality of AI-empowered software. It explores the ethical implications of algorithmic decision-making, particularly where the complexity of AI processes can obstruct transparency and accountability. Additionally, it considers the user experience in interacting with autonomous systems, where ensuring trust and managing the balance between AI autonomy and human oversight are critical. These challenges are especially pronounced in domains where AI systems handle sensitive information, highlighting the need for strong ethical guidelines and technical solutions to ensure that AI autonomy aligns with societal values and operational transparency. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2025."
V2VGFTVU,Assessing output reliability and similarity of large language models in software development: a comparative case study approach,Kim; Ming,2025,journalArticle,"Context: Generative large language models (LLMs) are increasingly used across various activities in software development, offering significant potential to enhance productivity. However, there is a lack of systematic study examining the reliability and similarity of the outputs from these models. Objective: This work presents a comparative analysis of the reliability – defined as the consistency and correctness of software artifacts – and similarity of LLM outputs in software development. Method: To accomplish the objective, we introduce a structured approach for assessing the reliability and similarity of outputs from five prominent LLMs – ChatGPT, Claude, Copilot, Gemini, and Meta – and apply it within two case studies focused on developing a food order and delivery system and a smart wallet system. Results: The study found that the overall output reliability of the models is rated at 0.82 with Claude outperforming other models at 0.92, followed by ChatGPT at 0.90, Copilot at 0.80, Meta at 0.75, and Gemini at 0.71. The models demonstrated an overall 57% similarity and 43% variability in their outputs, highlighting the uniqueness of models. Conclusions: While overall, LLMs exhibit decent reliability in their outputs with varying degrees, they still require human oversight and review of their outputs before implementation. LLMs present unique characteristics that practitioners should consider before adoption. © 2025 Elsevier B.V."
S2KSQDW4,Artificial intelligence and safety a practical guide for programmers and decision makers,Khanna; Khanna,2026,book,"In a world where machines learn, evolve, and sometimes outthink us, Artificial Intelligence and Safety offers a rare, integrated lens into both the power and peril of intelligent systems. Drawing on the authors’ unique blend of programming mastery and enterprise risk leadership, this guide is your compass in the age of intelligent machines. This book goes beyond traditional risk management frameworks by integrating the latest advancements in artificial intelligence (AI) and generative AI. Combining real-world case studies, Socratic questioning, and the wisdom of AI governance pioneers, it journeys through the evolution of AI, the rise of deep learning, and the practical implications of large language models (LLMs) and retrievalaugmented generation (RAG). The authors translate complex technical knowledge into actionable insights and teach how to use Python not just for prediction, but for protection—turning code into a risk management ally. Readers will understand how to embed ethics by design, assess emerging risks, and confidently apply AI governance frameworks. This guide demystifies AI for everyone—from software architects to policymakers and risk managers. Whether you’re crafting LLMs or setting enterprise policy, this book empowers you to not only ask the right questions but build the right systems, because the future of AI isn’t just about building intelligence, it’s about building it responsibly. © 2026 Charu Khanna and Sahil Khanna."
BPMFPZZB,Applying generative artificial intelligence for vulnerability fixing in a proprietary software ecosystem,Costa; Fontão; Santos et al.,2026,journalArticle,"Context: Large organizations often operate within proprietary software ecosystems (PSECO), composed of interdependent software artifacts, multiple actors, and centralized governance. In such environments, addressing security vulnerabilities is particularly challenging due to strict quality standards, regulatory constraints, and the risk of cascading failures. These challenges can compromise delivery schedules, increase operational risk, and force teams to interrupt planned work to address urgent issues. Goal: In response to these challenges, recent advances in Generative Artificial Intelligence (GenAI), particularly large language models (LLM), have emerged as a promising avenue to support software engineering tasks such as code generation and automated repair. This study investigates how a GenAI-based approach can support vulnerability remediation in PSECO while preserving delivery cadence in Continuous Integration and Continuous Delivery (CI/CD) pipelines. Methods: We conducted a participative case study in a large global organization to design and evaluate PSECO-SafePatch, an approach composed of: (i) a structured remediation process tailored to enterprise constraints; and (ii) a web-based tool integrating Fortify static analysis with GenAI-based patch generation. The approach includes human-in-the-loop validation and aligns with DevOps practices. Results: PSECO-SafePatch reduced mean remediation time by 84 % with an 89 % patch success rate. It also reduced cognitive overload by guiding developers through structured validation, fostering trust without overreliance. Conclusion: The findings show that GenAI-supported remediation is feasible and effective in PSECO. Human-in-the-loop validation preserved critical thinking, addressing concerns about blind automation and knowledge erosion, and reinforcing the value of responsible automation at scale. © 2025 Elsevier Inc."
W6PFA2XG,An abstraction is worth a thousand vibes,Steghofer; Borg,2026,journalArticle,"In the last column, we promised to return to one of the inevitable challenges that vibe coding leaves us with. At the AI Engineer World's Fair 2025, OpenAI's Sean Grove claimed that whoever writes the specification is now the programmer since AI can take it from there. Sounds amazing, but what gets lost along the way? To explore this, I'm joined by Jan-Philipp Stegh & ouml;fer, a researcher at XITASO and longtime expert on traceability. We're sharing our thoughts on abstractions and why building without them is a recipe for collapse.-Markus Borg"
WUUDHL8R,AI-driven refactoring: a pipeline for identifying and correcting data clumps in git repositories,Baumgartner; Iyenghar; Schoemaker et al.,2024,journalArticle,"Data clumps, groups of variables that repeatedly appear together across different parts of a software system, are indicative of poor code structure and can lead to potential issues such as maintenance challenges, testing complexity, and scalability concerns, among others. Addressing this, our study introduces an innovative AI-driven pipeline specifically designed for the refactoring of data clumps in software repositories. This pipeline leverages the capabilities of Large Language Models (LLM), such as ChatGPT, to automate the detection and resolution of data clumps, thereby enhancing code quality and maintainability. In developing this pipeline, we have taken into consideration the new European Union (EU)-Artificial Intelligence (AI) Act, ensuring that our pipeline complies with the latest regulatory requirements and ethical standards for use of AI in software development by outsourcing decisions to a human in the loop. Preliminary experiments utilizing ChatGPT were conducted to validate the effectiveness and efficiency of our approach. These tests demonstrate promising results in identifying and refactoring data clumps, but also the challenges using LLMs. © 2024 by the authors."
JJCDT5DE,AI-augmented software engineering: revolutionizing or challenging software quality and testing?,Ramos; Dean; McGregor,2025,journalArticle,"With organizations seeking faster, cheaper, and smarter ways of delivering higher quality software, many are looking towards generative artificial intelligence (AI) to drive efficiencies and innovation throughout the software development lifecycle. However, generative AI can suffer from several fundamental issues, including a lack of traceability in concept generation and decision-making, the potential for making incorrect inferences (hallucinations), shortcomings in response quality, and bias. Quality engineering (QE) has long been utilized to enable more efficient and effective delivery of higher quality software. A core aspect of QE is adopting quality models to support various lifecycle practices, including requirements definition, quality risk assessments, and testing. In this position paper, we introduce the application of QE to AI systems, consider shortcomings in existing AI quality models from the International Organization for Standardization (ISO), and propose extensions to ISO models based on the results of a survey. We also reflect on skills that IT graduates may need in the future, to support delivery of better-quality AI. © 2024 John Wiley & Sons Ltd."
Z2EYJP79,AI risk and governance in startups: a study of implementation gaps and founder justifications,Olar; Budeanu; Bǎlǎnuţǎ,2025,conferencePaper,"Artificial intelligence (AI) adoption among startups is accelerating, yet systematic understanding of how founders approach AI-related risks, justify implementation decisions, and establish governance frameworks remains limited. This study examines how startup founders interpret AI risks and opportunities, develop justification strategies for adoption, and negotiate boundaries of responsibility through applied sociological analysis. Drawing on survey data from 72 startup founders collected in September 2024, we analyzed quantitative patterns and qualitative insights using sociological frameworks of technological framing, institutional logics, and boundary-work. Founders predominantly view AI through dual lenses, recognizing innovation opportunities while acknowledging operational risks including data privacy, algorithmic bias, and integration challenges. Despite widespread risk awareness (95% have learned or intend to learn about AI risks), actual governance measures remain limited, with 85% having no specific protective measures. Founders primarily employ market-oriented justifications emphasizing efficiency and competitive advantage, while ethical considerations remain largely symbolic. Most favor shared responsibility between AI developers and implementers (39%), though practical boundary-setting is rare. These sociological insights inform technical implementation strategies and governance system design for AI deployment in resource-constrained environments. Our findings offer evidence-based frameworks for risk prioritization, resource allocation, and governance implementation that can inform startup strategies and ecosystem-level support programs. © 2025 IEEE."
